TID,Type,Kind,Property,Race,ShapeID,Color,Width,Height,Scale,Comment,EngTitle,EngName,LocalTitle,LocalName,UseIconType,WorldMapIcon,Level,Repeat,ItemDropTID,RegenR,RegenTimeMin,RegenTimeMax,Exp,ActionTID,Trigger,EntityState,EntityAni_01,EntityAni_02,EntityAni_03,QuestTID,QuestMissionTID,InsMapGroupTID,EventRange
100009,3,5,0,0,10007,,2,8.5,1,圣物破坏站,ETT_Title_000541,ETT_Name_000541,,上层圣物入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
100010,3,5,0,0,10007,,2,8.5,1,圣物破坏站,ETT_Title_000542,ETT_Name_000542,,上层圣物入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
100011,3,5,0,0,10007,,2,8.5,1,圣物破坏站,ETT_Title_000543,ETT_Name_000543,,瀑布入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
100012,3,5,0,0,10007,,2,8.5,1,圣物占领战,ETT_Title_000544,ETT_Name_000544,,荒芜地平原入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
100013,3,5,0,0,10007,,2,8.5,1,大规模阵营战,ETT_Title_000545,ETT_Name_000545,,戴穆里申山坡入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
100014,3,5,0,0,10007,,2,8.5,1,大规模阵营战,ETT_Title_000546,ETT_Name_000546,,艾林河山坡入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
100015,3,5,0,0,10007,,2,8.5,1,暗杀战,ETT_Title_000547,ETT_Name_000547,,空间跳跃装置A,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
100016,3,5,0,0,10007,,2,8.5,1,暗杀战,ETT_Title_000548,ETT_Name_000548,,空间跳跃装置B,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
100017,3,9,0,0,10019,,1.5,12,1,霸王结晶战,ETT_Title_000549,ETT_Name_000549,,光荣的象征,7,20999,50,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6
101000,3,4,0,0,10003,,0.5,8.5,2,斯蒂尔普瑞斯,ETT_Title_000550,ETT_Name_000550,大都市,斯蒂尔普瑞斯空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101001,3,4,0,0,10003,,0.5,8.5,2,绿色草地,ETT_Title_000551,ETT_Name_000551,绿色草原,尖塔村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101002,3,4,0,0,10003,,0.5,8.5,2,微风平原,ETT_Title_000552,ETT_Name_000552,绿色草原,难民村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101003,3,4,0,0,10003,,0.5,8.5,2,棕色峡谷,ETT_Title_000553,ETT_Name_000553,绿色草原,瀑布村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101004,3,4,0,0,10003,,0.5,8.5,2,污浊之地,ETT_Title_000554,ETT_Name_000554,绿色草原,柱子之村空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101005,3,4,0,0,10003,,0.5,8.5,2,被遗忘之地,ETT_Title_000555,ETT_Name_000555,绿色草原,绿色军团驻地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101006,3,4,0,0,10003,,0.5,8.5,2,贫瘠的荒野,ETT_Title_000556,ETT_Name_000556,红岩荒芜地,红岩军团第二侦察队空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101007,3,4,0,0,10003,,0.5,8.5,2,红风之谷,ETT_Title_000557,ETT_Name_000557,红岩荒芜地,矿山村庄克里特空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101008,3,4,0,0,10003,,0.5,8.5,2,旋风之谷,ETT_Title_000558,ETT_Name_000558,红岩荒芜地,红岩军团临时要塞空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101009,3,4,0,0,10003,,0.5,8.5,2,烈士峡谷,ETT_Title_000559,ETT_Name_000559,红岩荒芜地,红岩军团要塞空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101010,3,5,0,0,10007,,2,8.5,1,大城市西门入口,ETT_Title_000560,ETT_Name_000560,大城市,斯蒂尔普瑞斯西门入口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101011,3,5,0,0,10007,,2,8.5,1,大城市西门出口,ETT_Title_000561,ETT_Name_000561,大城市,斯蒂尔普瑞斯西门出口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101012,3,5,0,0,10007,,2,8.5,1,大城市南门口,ETT_Title_000562,ETT_Name_000562,大城市,斯蒂尔普瑞斯南门入口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101013,3,5,0,0,10007,,2,8.5,1,大城市的南大门。,ETT_Title_000563,ETT_Name_000563,大城市,斯蒂尔普瑞斯南门出口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101014,3,4,0,0,10003,,0.5,8.5,2,被遗忘的村庄,ETT_Title_000564,ETT_Name_000564,被遗忘的大地,被遗忘的村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101015,3,4,0,0,10003,,0.5,8.5,2,莫斯罗姆野营地,ETT_Title_000565,ETT_Name_000565,被遗忘的大地,莫斯罗姆野营地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101016,3,4,0,0,10003,,0.5,8.5,2,霍乱村庄,ETT_Title_000566,ETT_Name_000566,被遗忘的大地,兰希尔村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101017,3,4,0,0,10003,,0.5,8.5,2,伦蒂亚野营地,ETT_Title_000567,ETT_Name_000567,被遗忘的大地,伦蒂亚野营地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101018,3,4,0,0,10003,,0.5,8.5,2,隐退者村庄,ETT_Title_000568,ETT_Name_000568,被遗忘的大地,隐退者村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101019,3,4,0,0,10003,,0.5,8.5,2,风之溪谷交易所,ETT_Title_000569,ETT_Name_000569,愤怒的山脉,风之谷交易所空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101020,3,4,0,0,10003,,0.5,8.5,2,山脉商人营地,ETT_Title_000570,ETT_Name_000570,愤怒的山脉,山脉商人基地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101021,3,4,0,0,10003,,0.5,8.5,2,术士软禁村,ETT_Title_000571,ETT_Name_000571,愤怒的山脉,术士软禁村空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101022,3,4,0,0,10003,,0.5,8.5,2,山脉勘察队禁地,ETT_Title_000572,ETT_Name_000572,愤怒的山脉,山脉勘察队禁地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101023,3,4,0,0,10003,,0.5,8.5,2,莱奥哈特要塞,ETT_Title_000573,ETT_Name_000573,拜德大地,莱奥恩哈特要塞空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101024,3,4,0,0,10003,,0.5,8.5,2,纳斯汀野营地,ETT_Title_000574,ETT_Name_000574,拜德大地,纳斯汀野营地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101025,3,4,0,0,10003,,0.5,8.5,2,真实之光寺院,ETT_Title_000575,ETT_Name_000575,拜德大地,真实之光寺院空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101026,3,4,0,0,10003,,0.5,8.5,2,莱纳野营地,ETT_Title_000576,ETT_Name_000576,拜德大地,莱纳野营地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101027,3,4,0,0,10003,,0.5,8.5,2,希望之光要塞,ETT_Title_000577,ETT_Name_000577,拜德大地,希望之光要塞空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101028,3,5,0,0,10007,,2,8.5,1,大城市东门入口,ETT_Title_000578,ETT_Name_000578,大城市,斯蒂尔普瑞斯东门入口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101029,3,5,0,0,10007,,2,8.5,1,大城市东门出口,ETT_Title_000579,ETT_Name_000579,大城市,斯蒂尔普瑞斯东门出口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101030,3,4,0,0,10003,,0.5,8.5,2,龙之复仇者新手村,ETT_Title_000580,ETT_Name_000580,平静的岛,平静的村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101031,3,4,0,0,10003,,0.5,8.5,2,星屑大地,ETT_Title_000581,ETT_Name_000581,星屑大地,艾林河野营地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101032,3,5,0,0,10007,,2,8.5,1,星屑大地,ETT_Title_000582,ETT_Name_000582,拜德大地,克莱里奥斯空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101033,3,4,0,0,10003,,0.5,8.5,2,沉默的村庄,,,平静的岛,沉默村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101100,3,4,0,0,10001,,0.5,7,2,班迪路娜,ETT_Title_000583,ETT_Name_000583,大城市,班迪路娜空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101101,3,4,0,0,10001,,0.5,7,2,肥沃的大地,ETT_Title_000584,ETT_Name_000584,绿色的森林,树林村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101102,3,4,0,0,10001,,0.5,7,2,藤蔓丛,ETT_Title_000585,ETT_Name_000585,绿色的森林,藤蔓研究所空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101103,3,4,0,0,10001,,0.5,7,2,悲伤沼泽,ETT_Title_000586,ETT_Name_000586,绿色的森林,沼泽野营地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101104,3,4,0,0,10001,,0.5,7,2,深渊湖水,ETT_Title_000587,ETT_Name_000587,绿色的森林,天浪基地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101105,3,4,0,0,10001,,0.5,7,2,神圣的盆地,ETT_Title_000588,ETT_Name_000588,绿色的森林,监察队驻扎地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101106,3,4,0,0,10001,,0.5,7,2,冻结的江,ETT_Title_000589,ETT_Name_000589,结冰的乐园,奥金尼村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101107,3,4,0,0,10001,,0.5,7,2,寒风平原,ETT_Title_000590,ETT_Name_000590,结冰的乐园,寒风村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101108,3,4,0,0,10001,,0.5,7,2,寒霜湖水,ETT_Title_000591,ETT_Name_000591,结冰的乐园,冷镜子村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101109,3,4,0,0,10001,,0.5,7,2,冰封峡谷,ETT_Title_000592,ETT_Name_000592,结冰的乐园,冰封村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101110,3,5,0,0,10007,,2,7,1,大城市东门入口,ETT_Title_000593,ETT_Name_000593,大城市,班迪路娜东门入口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101111,3,5,0,0,10007,,2,7,1,大城市东门出口,ETT_Title_000594,ETT_Name_000594,大城市,班迪路娜东门出口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101112,3,5,0,0,10007,,2,7,1,大城市南门入口,ETT_Title_000595,ETT_Name_000595,大城市,班迪路娜南门入口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101113,3,5,0,0,10007,,2,7,1,大城市南门出口,ETT_Title_000596,ETT_Name_000596,大城市,班迪路娜南门出口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101114,3,4,0,0,10001,,0.5,7,2,月光村庄,ETT_Title_000597,ETT_Name_000597,没落的月光平原,月光村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101115,3,4,0,0,10001,,0.5,7,2,派遣军临时营地,ETT_Title_000598,ETT_Name_000598,没落的月光平原,派遣军临时基地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101116,3,4,0,0,10001,,0.5,7,2,农场村庄,ETT_Title_000599,ETT_Name_000599,没落的月光平原,农场村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101117,3,4,0,0,10001,,0.5,7,2,派遣部队临时基地,ETT_Title_000600,ETT_Name_000600,没落的月光平原,派遣部队临时基地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101118,3,4,0,0,10001,,0.5,7,2,派遣部队指挥本部,ETT_Title_000601,ETT_Name_000601,没落的月光平原,派遣部队指挥本部空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101119,3,4,0,0,10001,,0.5,7,2,水上村庄,ETT_Title_000602,ETT_Name_000602,战士们的土地,水上村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101120,3,4,0,0,10001,,0.5,7,2,灵魂祭坛,ETT_Title_000603,ETT_Name_000603,战士们的土地,灵魂的祭坛空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101121,3,4,0,0,10001,,0.5,7,2,硫磺村庄,ETT_Title_000604,ETT_Name_000604,战士们的土地,硫磺村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101122,3,4,0,0,10001,,0.5,7,2,戴穆里申讨伐队据点,ETT_Title_000605,ETT_Name_000605,战士们的土地,戴穆里申讨伐队据点空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101127,3,4,0,0,10001,,0.5,8.5,2,飓风野营地,ETT_Title_000606,ETT_Name_000606,花园里的光,飓风野营地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101128,3,4,0,0,10001,,0.5,8.5,2,札屋野营地,ETT_Title_000607,ETT_Name_000607,花园里的光,札屋野营地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101129,3,4,0,0,10001,,0.5,8.5,2,肯塔伍露丝村庄,ETT_Title_000608,ETT_Name_000608,花园里的光,肯塔伍露丝村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101130,3,4,0,0,10001,,0.5,8.5,2,绿和团,ETT_Title_000609,ETT_Name_000609,花园里的光,绿色和平团空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101131,3,4,0,0,10001,,0.5,8.5,2,古丽阿萨野营地,ETT_Title_000610,ETT_Name_000610,花园里的光,古丽阿萨野营地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101132,3,5,0,0,10007,,2,7,1,大城市西门入口,ETT_Title_000611,ETT_Name_000611,大城市,班迪路娜西门入口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101133,3,5,0,0,10007,,2,7,1,大城市西门出口,ETT_Title_000612,ETT_Name_000612,大城市,班迪路娜西门出口空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101134,3,4,0,0,10001,,0.5,7,2,精灵新手村,ETT_Title_000613,ETT_Name_000613,月光绞森林,塔莱村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101135,3,4,0,0,10001,,0.5,7,2,星屑大地,ETT_Title_000614,ETT_Name_000614,星屑大地,戴穆里申野营地空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101136,3,5,0,0,10007,,2,7,1,星屑大地,ETT_Title_000615,ETT_Name_000615,花园里的光,殿堂之路空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101137,3,4,0,0,10001,,0.5,7,2,银河村庄,,,银河村,银河村庄空间跳跃装置,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101400,3,5,0,0,10007,,2,8.5,1,拜德大地，三扇区村A,ETT_Title_000616,ETT_Name_000616,,,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101401,3,5,0,0,10007,,2,8.5,1,拜德大地，三扇区村B,ETT_Title_000617,ETT_Name_000617,,,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101402,3,5,0,0,10007,,2,8.5,1,拜德大地-不,ETT_Title_000618,ETT_Name_000618,,,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101403,3,5,0,0,10007,,2,8.5,1,拜德大地，用,ETT_Title_000619,ETT_Name_000619,,,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101404,3,5,0,0,10007,,2,8.5,1,恶魔祭坛,ETT_Title_000620,ETT_Name_000620,,恐怖的寒冷入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101405,3,5,0,0,10007,,2,8.5,1,恶魔祭坛,ETT_Title_000621,ETT_Name_000621,,恐怖的龙入口,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101406,3,5,0,0,10007,,2,8.5,1,恶魔祭坛,ETT_Title_000622,ETT_Name_000622,,恐怖的龙上层入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101407,3,5,0,0,10007,,2,8.5,1,恶魔祭坛,ETT_Title_000623,ETT_Name_000623,,梦幻祭坛入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101408,3,5,0,0,10007,,2,8.5,1,龙的村庄,ETT_Title_000624,ETT_Name_000624,龙的村庄,平静岛入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101409,3,5,0,0,10007,,2,8.5,1,精灵村,ETT_Title_000625,ETT_Name_000625,月精灵村,月光森林入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101410,3,5,0,0,10007,,2,8.5,1,星屑大地（拜德大地）,ETT_Title_000626,ETT_Name_000626,冲突域,星屑大地入口空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101411,3,5,0,0,10007,,2,8.5,1,星屑大地,ETT_Title_000627,ETT_Name_000627,冲突域,艾林河哨所空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101412,3,5,0,0,10007,,2,8.5,1,星屑大地,ETT_Title_000628,ETT_Name_000628,冲突域,艾林河野营地空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101413,3,5,0,0,10007,,2,8.5,1,星屑大地,ETT_Title_000629,ETT_Name_000629,冲突域,戴穆里申哨所空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
101414,3,5,0,0,10007,,2,8.5,1,星屑大地,ETT_Title_000630,ETT_Name_000630,冲突域,戴穆里申野营地空间跳跃装置,7,11820,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6
102001,3,7,0,0,10000,,0.3,3,1,字段,ETT_Title_000631,ETT_Name_000631,,邮筒,1,20700,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102002,3,7,0,0,10000,,0.3,3,1,大城市,ETT_Title_000632,ETT_Name_000632,,邮筒,5,20700,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
103001,3,10,0,0,10007,,0.5,7,1,高级,ETT_Title_000633,ETT_Name_000633,,洛坎实验室地下城,7,21000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
103002,3,10,0,0,10007,,0.5,7,1,高级,ETT_Title_000634,ETT_Name_000634,,深渊神殿地下城,7,21000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
103003,3,10,0,0,10007,,0.5,7,1,高级,ETT_Title_000635,ETT_Name_000635,,奎里奥德矿山地下城,7,21000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
103004,3,10,0,0,10007,,0.5,7,1,高级,ETT_Title_000636,ETT_Name_000636,,火焰祭坛地下城,7,21000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
103005,3,10,0,0,10007,,0.5,7,1,高级,ETT_Title_000637,ETT_Name_000637,,死者寺院地下城,7,21000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
103006,3,10,0,0,10007,,0.5,7,1,高级,ETT_Title_000638,ETT_Name_000638,,阿罗汉的浮游城地下城,7,21000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
103007,3,10,0,0,10007,,0.5,7,1,高级,ETT_Title_000639,ETT_Name_000639,,克拉伍德活体实验室地下城,7,21000,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
103008,3,10,0,0,10007,,0.5,7,1,高级,ETT_Title_000640,ETT_Name_000640,,火龙洞穴地下城,7,21000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
103009,3,10,0,0,10007,,0.5,7,1,高级,ETT_Title_000641,ETT_Name_000641,,恶灵之谷地下城,7,21000,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
103010,3,10,0,0,10007,,0.5,7,1,高级,ETT_Title_000642,ETT_Name_000642,,黑暗要塞地下城,7,21000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
103101,3,10,0,0,10007,,0.5,7,1,破坏,ETT_Title_000643,ETT_Name_000643,,弗里德米饲养场地下城,7,21000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,3
103102,3,10,0,0,10007,,0.5,7,1,破坏,ETT_Title_000644,ETT_Name_000644,,恩蒂温圣所地下城,7,21000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,3
103103,3,10,0,0,10007,,0.5,7,1,破坏,ETT_Title_000645,ETT_Name_000645,,冰冷洞穴地下城,7,21000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,3
103104,3,10,0,0,10007,,0.5,7,1,破坏,ETT_Title_000646,ETT_Name_000646,,冰封狼城地下城,7,21000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,3
103105,3,10,0,0,10007,,0.5,7,1,破坏,ETT_Title_000647,ETT_Name_000647,,哈比的乐园地下城,7,21000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,3
103106,3,10,0,0,10007,,0.5,7,1,破坏,ETT_Title_000648,ETT_Name_000648,,暴风古城地下城,7,21000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,3
103107,3,10,0,0,10007,,0.5,7,1,破坏,ETT_Title_000649,ETT_Name_000649,,战士们圣地地下城,7,21000,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,3
103108,3,10,0,0,10007,,0.5,7,1,破坏,ETT_Title_000650,ETT_Name_000650,,红头火山洞穴地下城,7,21000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,3
103109,3,10,0,0,10007,,0.5,7,1,破坏,ETT_Title_000651,ETT_Name_000651,,灰色 肯塔伍露丝村庄地下城,7,21000,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,3
103110,3,10,0,0,10007,,0.5,7,1,破坏,ETT_Title_000652,ETT_Name_000652,,光之地下庭院地下城,7,21000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,3
103201,3,10,0,0,10007,,0.5,7,1,热点地区,ETT_Title_000653,ETT_Name_000653,,扭曲之梦地下城,7,21000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3
103202,3,10,0,0,10007,,0.5,7,1,热点地区,ETT_Title_000654,ETT_Name_000654,,紫色洞穴地下城,7,21000,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3
103203,3,10,0,0,10007,,0.5,7,1,热点地区（破坏）,ETT_Title_000655,ETT_Name_000655,,噩梦祭坛雷德地下城,7,21000,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,3
103601,3,10,0,0,10007,,0.5,3,1,可用小队,ETT_Title_000656,ETT_Name_000656,,克拉西亚斗技场,7,21000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001,3
104000,3,6,0,1|3,103,"160,97,61",0.3,3,1,斯蒂尔普瑞斯,ETT_Title_000657,ETT_Name_000657,,斯蒂尔普瑞斯据点管理员,7,20600,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104001,3,6,0,1|3,103,"127,83,62",0.3,3,1,尖塔村庄,ETT_Title_000658,ETT_Name_000658,,尖塔村庄据点管理员,1,20600,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104002,3,6,0,1|3,103,254230224,0.3,3,1,瀑布村,ETT_Title_000659,ETT_Name_000659,,瀑布村庄据点管理员,1,20600,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104003,3,6,0,1|3,103,"254,214,190",0.3,3,1,草绿军团驻地,ETT_Title_000660,ETT_Name_000660,,绿色军团驻地据点的管理员,1,20600,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104004,3,6,0,1|3,103,246200161,0.3,3,1,矿山村大地上,ETT_Title_000661,ETT_Name_000661,,矿山村庄克里特据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104005,3,6,0,1|3,103,210186150,0.3,3,1,红岩军团要塞,ETT_Title_000662,ETT_Name_000662,,红岩石军团要塞据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104006,3,6,0,1|3,103,"160,97,61",0.3,3,1,微风平原,ETT_Title_000663,ETT_Name_000663,,难民村据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
