TID,Type,Value,Count,IsSelect
353134,2,0,670,0
353135,2,0,670,0
353136,2,0,670,0
353137,2,0,670,0
353138,2,0,670,0
353139,2,0,670,0
353140,2,0,670,0
353141,2,0,670,0
353142,2,0,670,0
353143,2,0,670,0
353144,2,0,670,0
353145,2,0,670,0
353146,2,0,670,0
353147,2,0,670,0
353148,2,0,670,0
353149,2,0,670,0
353150,2,0,670,0
353151,2,0,670,0
353152,2,0,670,0
353153,2,0,670,0
353154,2,0,670,0
353155,2,0,670,0
353156,2,0,670,0
353157,2,0,670,0
353158,2,0,670,0
353159,2,0,670,0
353160,2,0,670,0
353161,2,0,670,0
353162,2,0,670,0
353163,2,0,670,0
353164,2,0,670,0
353165,2,0,670,0
353166,2,0,670,0
353167,2,0,670,0
353168,2,0,670,0
353169,2,0,670,0
353170,2,0,670,0
353171,2,0,670,0
353172,2,0,670,0
353173,2,0,670,0
353174,2,0,670,0
353175,2,0,670,0
353176,2,0,670,0
353177,2,0,670,0
353178,2,0,670,0
353179,2,0,670,0
353180,2,0,670,0
353181,2,0,670,0
353182,2,0,670,0
353183,2,0,670,0
353184,2,0,670,0
353185,2,0,670,0
353186,2,0,670,0
353187,2,0,670,0
353188,2,0,670,0
353189,2,0,670,0
353190,2,0,670,0
353191,2,0,670,0
353192,2,0,670,0
353193,2,0,670,0
353194,2,0,670,0
353195,2,0,670,0
353196,2,0,670,0
353197,2,0,670,0
353198,2,0,670,0
353199,2,0,670,0
353200,2,0,670,0
353201,2,0,670,0
353202,2,0,670,0
353203,2,0,670,0
353204,2,0,670,0
353205,2,0,670,0
353206,2,0,670,0
353207,2,0,670,0
361001,2,0,0,0
361002,2,0,120,0
361003,2,0,120,0
361004,2,0,120,0
361005,2,0,0,0
361006,2,0,0,0
361007,2,0,670,0
361008,2,0,2010,0
361009,2,0,1050,0
361010,2,0,0,0
361011,2,0,0,0
361012,2,0,15210,0
361013,2,0,2090,0
361014,2,0,6080,0
361015,2,0,0,0
370001,2,0,10,0
370002,2,0,10,0
370003,2,0,10,0
370004,2,0,10,0
450001,1,2420001,1,0
450002,1,2423001,1,0
450003,1,2426001,1,0
450004,1,2410001,1,0
450005,1,2413001,1,0
450006,1,2416001,1,0
450007,1,9110,1,0
450008,1,2080001,1,0
450009,1,9112,1,0
450010,1,2420211,1,0
450011,1,2423211,1,0
450012,1,2426211,1,0
450013,1,2430211,1,1
450014,1,2433211,1,1
450015,1,2436211,1,1
450016,1,2070111,1,0
450017,1,2450211,1,1
450018,1,2453211,1,1
450019,1,2456211,1,1
450020,1,2410311,1,1
450021,1,2413311,1,1
450022,1,2416311,1,1
450023,1,2450311,1,1
450024,1,2453311,1,1
450025,1,2456311,1,1
450026,1,2410411,1,1
450027,1,2413411,1,1
450028,1,2416411,1,1
450029,1,10000,20,1
450030,1,10100,18,1
450031,1,2440001,1,0
450032,1,2443001,1,0
450033,1,2446001,1,0
450034,1,2430001,1,0
450035,1,2433001,1,0
450036,1,2436001,1,0
450037,1,2450001,1,0
450038,1,2453001,1,0
450039,1,2456001,1,0
450040,1,11000,2,1
450041,1,11010,2,1
450042,1,9111,1,0
450043,1,2420111,1,0
450044,1,2423111,1,0
450045,1,2426111,1,0
450046,1,2080011,1,0
450047,1,10000,20,1
450048,1,10100,18,1
450049,1,510012,1,0
450050,1,2070011,1,0
450051,1,2440111,1,1
450052,1,2443111,1,1
450053,1,2446111,1,1
450054,1,2430111,1,1
450055,1,2433111,1,1
450056,1,2436111,1,1
450057,1,2410111,1,1
450058,1,2413111,1,1
450059,1,2416111,1,1
450060,1,11020,2,1
450061,1,11030,2,1
450062,1,2450111,1,1
450063,1,2453111,1,1
450064,1,2456111,1,1
450065,1,10000,20,1
450066,1,10100,18,1
450067,1,510013,1,0
450068,1,2440211,1,1
450069,1,2443211,1,1
450070,1,2446211,1,1
450071,1,11001,2,1
450072,1,11011,2,1
450073,1,2410211,1,1
450074,1,2413211,1,1
450075,1,2416211,1,1
450076,1,10005,20,1
450077,1,10105,18,1
450078,1,2080111,1,0
450079,1,2080111,1,0
450080,1,9113,1,0
450081,1,2420311,1,1
450082,1,2423311,1,1
450083,1,2426311,1,1
450084,1,10004,20,1
450085,1,10104,18,1
450086,1,2440311,1,1
450087,1,2443311,1,1
450088,1,2446311,1,1
450089,1,11021,2,1
450090,1,11031,2,1
450091,1,2430311,1,1
450092,1,2433311,1,1
450093,1,2436311,1,1
450094,1,2080211,1,0
450095,1,10004,20,1
450096,1,10104,18,1
450097,1,2080211,1,0
450098,1,9070,1,0
450099,1,9070,1,0
450100,1,9070,1,0
450101,1,9070,1,0
450102,1,9070,1,0
450103,1,9070,1,0
450104,1,82001,1,0
450105,1,82001,2,0
450106,1,82001,3,0
450107,1,82002,1,0
450108,1,82002,2,0
450109,1,82002,3,0
450110,1,82008,1,0
450111,1,82009,1,0
450112,1,82007,1,0
450113,1,82002,1,0
450114,1,82002,2,0
450115,1,82002,3,0
450116,1,82011,1,0
450117,1,82012,1,0
450118,1,82010,1,0
450121,1,0,0,0
450122,1,0,0,0
450123,1,0,0,0
450124,1,0,0,0
450125,1,9170,1,0
450126,1,9171,1,0
450127,1,9172,1,0
450128,1,9173,1,0
450129,1,9174,1,0
450130,1,9175,1,0
450131,1,9176,1,0
450132,1,9177,1,0
450133,1,9178,1,0
450134,1,9179,1,0
450135,1,9180,1,0
450136,1,9181,1,0
450137,1,9182,1,0
450138,1,9183,1,0
450139,1,9184,1,0
450140,1,9185,1,0
450141,1,9186,1,0
450142,1,9187,1,0
450143,1,9188,1,0
450144,1,9189,1,0
450201,1,14000,1,0
450202,1,14100,1,0
450203,1,14200,1,0
450204,1,14300,1,0
450205,1,14001,1,0
450206,1,14101,1,0
450207,1,14201,1,0
450208,1,14301,1,0
450209,1,14002,1,0
450210,1,14102,1,0
450211,1,14202,1,0
450212,1,14302,1,0
450213,1,14003,1,0
450214,1,14103,1,0
450215,1,14203,1,0
450216,1,14303,1,0
450217,1,14004,1,0
450218,1,14104,1,0
450219,1,14204,1,0
450220,1,14304,1,0
450221,1,14005,1,0
450222,1,14105,1,0
450223,1,14205,1,0
450224,1,14305,1,0
450225,1,14006,1,0
450226,1,14106,1,0
450227,1,14206,1,0
450228,1,14306,1,0
450229,1,14007,1,0
450230,1,14107,1,0
450231,1,14207,1,0
450232,1,14307,1,0
450233,1,14008,1,0
450234,1,14108,1,0
450235,1,14208,1,0
450236,1,14308,1,0
450237,1,14009,1,0
450238,1,14109,1,0
450239,1,14209,1,0
450240,1,14309,1,0
450241,1,14010,1,1
450242,1,14110,1,1
450243,1,14210,1,1
450244,1,14310,1,1
450245,1,14011,1,1
450246,1,14111,1,1
450247,1,14211,1,1
450248,1,14311,1,1
450249,1,14012,1,1
450250,1,14112,1,1
450251,1,14212,1,1
450252,1,14312,1,1
450253,1,14013,1,1
450254,1,14113,1,1
450255,1,14213,1,1
450256,1,14313,1,1
450257,1,14014,1,1
450258,1,14114,1,1
450259,1,14214,1,1
450260,1,14314,1,1
450261,1,14015,1,1
450262,1,14115,1,1
450263,1,14215,1,1
450264,1,14315,1,1
450265,1,14016,1,1
450266,1,14116,1,1
450267,1,14216,1,1
450268,1,14316,1,1
450269,1,14017,1,1
450270,1,14117,1,1
450271,1,14217,1,1
450272,1,14317,1,1
450273,1,14018,1,1
450274,1,14118,1,1
450275,1,14218,1,1
450276,1,14318,1,1
450277,1,14019,1,1
450278,1,14119,1,1
450279,1,14219,1,1
450280,1,14319,1,1
450281,1,14020,1,1
450282,1,14120,1,1
450283,1,14220,1,1
450284,1,14320,1,1
450285,1,14021,1,1
450286,1,14121,1,1
450287,1,14221,1,1
450288,1,14321,1,1
450289,1,14022,1,1
450290,1,14122,1,1
450291,1,14222,1,1
450292,1,14322,1,1
450293,1,14023,1,1
450294,1,14123,1,1
450295,1,14223,1,1
450296,1,14323,1,1
450297,1,14024,1,1
450298,1,14124,1,1
450299,1,14224,1,1
450300,1,14324,1,1
450301,1,14025,1,1
450302,1,14125,1,1
450303,1,14225,1,1
450304,1,14325,1,1
450305,1,14026,1,1
450306,1,14126,1,1
450307,1,14226,1,1
450308,1,14326,1,1
450309,1,14027,1,1
450310,1,14127,1,1
450311,1,14227,1,1
450312,1,14327,1,1
450313,1,14028,1,1
450314,1,14128,1,1
450315,1,14228,1,1
450316,1,14328,1,1
450317,1,14029,1,1
450318,1,14129,1,1
450319,1,14229,1,1
450320,1,14329,1,1
450321,1,14030,1,1
450322,1,14130,1,1
450323,1,14230,1,1
450324,1,14330,1,1
450325,1,14031,1,1
450326,1,14131,1,1
450327,1,14231,1,1
450328,1,14331,1,1
450329,1,14032,1,1
450330,1,14132,1,1
450331,1,14232,1,1
450332,1,14332,1,1
450333,1,14033,1,1
450334,1,14133,1,1
450335,1,14233,1,1
450336,1,14333,1,1
450337,1,14034,1,1
450338,1,14134,1,1
450339,1,14234,1,1
450340,1,14334,1,1
450341,1,14035,1,1
450342,1,14135,1,1
450343,1,14235,1,1
450344,1,14335,1,1
450345,1,14036,1,1
450346,1,14136,1,1
450347,1,14236,1,1
450348,1,14336,1,1
450349,1,14037,1,1
450350,1,14137,1,1
450351,1,14237,1,1
450352,1,14337,1,1
450353,1,14038,1,1
450354,1,14138,1,1
450355,1,14238,1,1
450356,1,14338,1,1
450357,1,14039,1,1
450358,1,14139,1,1
450359,1,14239,1,1
450360,1,14339,1,1
450361,1,14040,1,1
450362,1,14140,1,1
450363,1,14240,1,1
450364,1,14340,1,1
450365,1,14041,1,1
450366,1,14141,1,1
450367,1,14241,1,1
450368,1,14341,1,1
450369,1,14042,1,1
450370,1,14142,1,1
450371,1,14242,1,1
450372,1,14342,1,1
450373,1,14043,1,1
450374,1,14143,1,1
450375,1,14243,1,1
450376,1,14343,1,1
450377,1,14044,1,1
450378,1,14144,1,1
450379,1,14244,1,1
450380,1,14344,1,1
450381,1,14045,1,1
450382,1,14145,1,1
450383,1,14245,1,1
450384,1,14345,1,1
450385,1,14046,1,1
450386,1,14146,1,1
450387,1,14246,1,1
450388,1,14346,1,1
450389,1,14047,1,1
450390,1,14147,1,1
450391,1,14247,1,1
450392,1,14347,1,1
450393,1,14048,1,1
450394,1,14148,1,1
450395,1,14248,1,1
450396,1,14348,1,1
450397,1,14049,1,1
450398,1,14149,1,1
450399,1,14249,1,1
450400,1,14349,1,1
450401,1,14400,1,0
450402,1,14401,1,0
450403,1,14402,1,0
450404,1,14403,1,0
450405,1,14404,1,0
450406,1,14405,1,0
450407,1,14406,1,0
450408,1,14407,1,0
450409,1,14408,1,0
450410,1,14409,1,0
450411,1,14410,1,1
450412,1,14411,1,1
450413,1,14412,1,1
450414,1,14413,1,1
450415,1,14414,1,1
450416,1,14415,1,1
450417,1,14416,1,1
450418,1,14417,1,1
450419,1,14418,1,1
450420,1,14419,1,1
450421,1,14420,1,1
450422,1,14421,1,1
450423,1,14422,1,1
450424,1,14423,1,1
450425,1,14424,1,1
450426,1,14425,1,1
450427,1,14426,1,1
450428,1,14427,1,1
450429,1,14428,1,1
450430,1,14429,1,1
450431,1,14430,1,1
450432,1,14431,1,1
450433,1,14432,1,1
450434,1,14433,1,1
450435,1,14434,1,1
450436,1,14435,1,1
450437,1,14436,1,1
450438,1,14437,1,1
450439,1,14438,1,1
450440,1,14439,1,1
450441,1,14440,1,1
450442,1,14441,1,1
450443,1,14442,1,1
450444,1,14443,1,1
450445,1,14444,1,1
450446,1,14445,1,1
450447,1,14446,1,1
450448,1,14447,1,1
450449,1,14448,1,1
450450,1,14449,1,1
451001,1,9114,1,0
451002,1,2410411,1,1
451003,1,2413411,1,1
451004,1,2416411,1,1
451005,1,2430411,1,1
451006,1,2433411,1,1
451007,1,2436411,1,1
451008,1,2450411,1,1
451009,1,2453411,1,1
451010,1,2456411,1,1
451011,1,2080311,1,0
451012,1,2420511,1,1
451013,1,2423511,1,1
451014,1,2426511,1,1
451015,1,2440511,1,1
451016,1,2443511,1,1
451017,1,2446511,1,1
451018,1,2410511,1,1
451019,1,2413511,1,1
451020,1,2416511,1,1
451021,1,2430511,1,1
451022,1,2433511,1,1
451023,1,2436511,1,1
451024,1,2070311,1,0
451025,1,2450511,1,1
451026,1,2453511,1,1
451027,1,2456511,1,1
451028,1,2420411,1,1
451029,1,2423411,1,1
451030,1,2426411,1,1
451031,1,2440411,1,1
451032,1,2443411,1,1
451033,1,2446411,1,1
451034,1,11002,2,1
451035,1,11012,2,1
451036,1,2070211,1,0
451037,1,10009,20,1
451038,1,10109,18,1
451039,1,10008,20,1
451040,1,10108,18,1
451041,1,2080311,1,0
451042,1,9115,1,0
451043,1,11022,2,1
451044,1,11032,2,1
451045,1,10008,20,1
451046,1,10108,18,1
451047,1,11062,2,1
451048,1,11052,2,1
451049,1,2420611,1,1
451050,1,2423611,1,1
451051,1,2426611,1,1
451052,1,2080411,1,0
451053,1,2080411,1,0
451054,1,10008,20,1
451055,1,10108,18,1
451056,1,0,0,0
451057,1,0,0,0
451058,1,0,0,0
451059,1,0,0,0
451060,1,0,0,0
451061,1,0,0,0
451062,1,0,0,0
451065,1,0,0,0
451066,1,0,0,0
451067,1,0,0,0
451068,1,0,0,0
451069,1,0,0,0
451070,1,0,0,0
451071,1,0,0,0
451072,1,0,0,0
451073,1,0,0,0
451074,1,0,0,0
451075,1,0,0,0
451076,1,0,0,0
451077,1,0,0,0
451078,1,0,0,0
451079,1,0,0,0
451080,1,0,0,0
451081,1,0,0,0
451082,1,0,0,0
451083,1,0,0,0
451084,1,0,0,0
451085,1,0,0,0
451086,1,9071,1,0
451087,1,500500,1,1
451088,1,500501,1,1
451089,1,500502,1,1
451098,1,25893,1,0
451099,1,400001,1,1
451100,1,9071,1,1
451101,1,21285,1,0
451102,1,400001,1,0
451103,1,1010411,1,1
451104,1,1040411,1,1
451105,1,1050411,1,1
451106,1,1140411,1,1
451107,1,2410211,1,1
451108,1,2413211,1,1
451109,1,2416211,1,1
451110,1,2420211,1,1
451111,1,2423211,1,1
451112,1,2426211,1,1
451113,1,2430211,1,1
451114,1,2433211,1,1
451115,1,2436211,1,1
451119,1,2440211,1,1
451120,1,2443211,1,1
451121,1,2446211,1,1
451122,1,2450211,1,1
451123,1,2453211,1,1
451124,1,2456211,1,1
451125,1,1010811,1,1
451126,1,1040811,1,1
451127,1,1050811,1,1
451128,1,1140811,1,1
451129,1,2410411,1,1
451130,1,2416411,1,1
451131,1,2413412,1,1
451132,1,2420411,1,1
451133,1,2426411,1,1
451134,1,2423412,1,1
451135,1,2430411,1,1
451136,1,2436411,1,1
451137,1,2433412,1,1
451138,1,2440411,1,1
451139,1,2446411,1,1
451140,1,2443412,1,1
451141,1,2450411,1,1
451142,1,2456411,1,1
451143,1,2453412,1,1
451144,1,1011011,1,1
451145,1,1041011,1,1
451146,1,1051011,1,1
451147,1,1141011,1,1
451148,1,2460511,1,1
451149,1,2460512,1,1
451150,1,2410511,1,1
451151,1,2413512,1,1
451152,1,2416512,1,1
451153,1,2420511,1,1
451154,1,2423512,1,1
451155,1,2426512,1,1
451156,1,2430511,1,1
451157,1,2433512,1,1
451158,1,2436512,1,1
451159,1,2440511,1,1
451160,1,2443512,1,1
451161,1,2446512,1,1
451162,1,2450511,1,1
451163,1,2453512,1,1
451164,1,2456512,1,1
451165,1,1011211,1,1
451166,1,1041211,1,1
451167,1,1051211,1,1
451168,1,1141211,1,1
451169,1,2460611,1,1
451170,1,2460612,1,1
451171,1,2410611,1,1
451172,1,2413611,1,1
451173,1,2416611,1,1
451174,1,2420611,1,1
451175,1,2423611,1,1
451176,1,2426611,1,1
451177,1,2430611,1,1
451178,1,2433611,1,1
451179,1,2436611,1,1
451180,1,2440611,1,1
451181,1,2443611,1,1
451182,1,2446611,1,1
451183,1,2450611,1,1
451184,1,2453611,1,1
451185,1,2456611,1,1
451186,1,510051,1,0
451187,1,9076,1,0
451188,1,510052,1,0
451189,1,40302,1,0
451190,1,510060,1,0
451191,1,510061,1,0
451192,1,510062,1,0
451193,1,1090411,1,1
451194,1,1090811,1,1
451195,1,1091011,1,1
451196,1,1091211,1,1
451198,1,510078,1,1
451199,1,510079,1,1
451200,1,510080,1,1
451301,1,2210211,1,1
451302,1,2213211,1,1
451303,1,2216211,1,1
451304,1,2220211,1,1
451305,1,2223211,1,1
451306,1,2226211,1,1
451307,1,2230211,1,1
451308,1,2233211,1,1
451309,1,2236211,1,1
451310,1,2240211,1,1
451311,1,2243211,1,1
451312,1,2246211,1,1
451313,1,2250211,1,1
451314,1,2253211,1,1
451315,1,2256211,1,1
451316,1,2210411,1,1
451317,1,2213412,1,1
451318,1,2216411,1,1
451319,1,2220411,1,1
451320,1,2223412,1,1
451321,1,2226411,1,1
451322,1,2230411,1,1
451323,1,2233412,1,1
451324,1,2236411,1,1
451325,1,2240411,1,1
451326,1,2243412,1,1
451327,1,2246411,1,1
451328,1,2250411,1,1
451329,1,2253412,1,1
451330,1,2256411,1,1
451331,1,2210511,1,1
451332,1,2213512,1,1
451333,1,2216512,1,1
451334,1,2220511,1,1
451335,1,2223512,1,1
451336,1,2226512,1,1
451337,1,2230511,1,1
451338,1,2233512,1,1
451339,1,2236512,1,1
451340,1,2240511,1,1
451341,1,2243512,1,1
451342,1,2246512,1,1
451343,1,2250511,1,1
451344,1,2253512,1,1
451345,1,2256512,1,1
451346,1,2260511,1,1
451347,1,2260512,1,1
451348,1,2210611,1,1
451349,1,2213611,1,1
451350,1,2216611,1,1
451351,1,2220611,1,1
451352,1,2223611,1,1
451353,1,2226611,1,1
451354,1,2230611,1,1
451355,1,2233611,1,1
451356,1,2236611,1,1
451357,1,2240611,1,1
451358,1,2243611,1,1
451359,1,2246611,1,1
451360,1,2250611,1,1
451361,1,2253611,1,1
451362,1,2256611,1,1
451363,1,2260611,1,1
451364,1,2260612,1,1
