TID,Comment,SaleTID,slot,ItemTID,ItemMaxSale,ItemMaxBuy,SaleDay_01,SaleStart_01,SaleEnd_01,SaleDay_02,SaleStart_02,SaleEnd_02
359,图案: 勇气的 戒指,32,27,71533,0,0,8,0,0,8,0,0
360,图案:新鲜的 戒指,32,28,71534,0,0,8,0,0,8,0,0
361,图案: 勇气的 戒指,32,29,71535,0,0,8,0,0,8,0,0
362,图案:新鲜的 戒指,32,30,71536,0,0,8,0,0,8,0,0
363,溶解剂,40,0,42005,0,0,8,0,0,8,0,0
364,图案: 熟练者的 单手剑,40,1,60700,0,0,8,0,0,8,0,0
365,图案: 熟练者的 单手剑,40,2,60701,0,0,8,0,0,8,0,0
366,图案: 熟练者的 单手剑,40,3,60702,0,0,8,0,0,8,0,0
367,图案: 熟练者的 盾牌,40,4,61800,0,0,8,0,0,8,0,0
368,图案: 熟练者的 盾牌,40,5,61801,0,0,8,0,0,8,0,0
369,图案: 熟练者的 盾牌,40,6,61802,0,0,8,0,0,8,0,0
370,图案: 熟练者的 双剑,40,7,60800,0,0,8,0,0,8,0,0
371,图案: 熟练者的 双剑,40,8,60801,0,0,8,0,0,8,0,0
372,图案: 熟练者的 双剑,40,9,60802,0,0,8,0,0,8,0,0
373,图案: 熟练者的 石弓,40,10,60900,0,0,8,0,0,8,0,0
374,图案: 熟练者的 石弓,40,11,60901,0,0,8,0,0,8,0,0
375,图案: 熟练者的 石弓,40,12,60902,0,0,8,0,0,8,0,0
376,图案: 熟练者的 拐杖,40,13,60100,0,0,8,0,0,8,0,0
377,图案: 熟练者的 拐杖,40,14,60101,0,0,8,0,0,8,0,0
378,图案: 熟练者的 拐杖,40,15,60102,0,0,8,0,0,8,0,0
379,图案: 考验的 单手剑,40,16,60704,0,0,8,0,0,8,0,0
380,图案: 考验的 单手剑,40,17,60705,0,0,8,0,0,8,0,0
381,图案: 考验的 单手剑,40,18,60706,0,0,8,0,0,8,0,0
382,图案: 牺牲的 单手剑,40,19,60707,0,0,8,0,0,8,0,0
383,图案: 考验的 盾牌,40,20,61804,0,0,8,0,0,8,0,0
384,图案: 考验的 盾牌,40,21,61805,0,0,8,0,0,8,0,0
385,图案: 考验的 盾牌,40,22,61806,0,0,8,0,0,8,0,0
386,图案: 幽灵 盾牌,40,23,61807,0,0,8,0,0,8,0,0
387,图案: 考验的 双剑,40,24,60804,0,0,8,0,0,8,0,0
388,图案: 考验的 双剑,40,25,60805,0,0,8,0,0,8,0,0
389,图案: 考验的 双剑,40,26,60806,0,0,8,0,0,8,0,0
390,图案: 盟誓的 双剑,40,27,60807,0,0,8,0,0,8,0,0
391,图案: 考验的 石弓,40,28,60904,0,0,8,0,0,8,0,0
392,图案: 考验的 石弓,40,29,60905,0,0,8,0,0,8,0,0
393,图案: 考验的 石弓,40,30,60906,0,0,8,0,0,8,0,0
394,图案: 柔和的 石弓,40,31,60907,0,0,8,0,0,8,0,0
395,图案: 考验的 拐杖,40,32,60104,0,0,8,0,0,8,0,0
396,图案: 考验的 拐杖,40,33,60105,0,0,8,0,0,8,0,0
397,图案: 考验的 拐杖,40,34,60106,0,0,8,0,0,8,0,0
398,图案: 胜利者的 拐杖,40,35,60107,0,0,8,0,0,8,0,0
399,图案: 熟练者的 马坦枪,40,36,60600,0,0,8,0,0,8,0,0
400,图案: 熟练者的 马坦枪,40,37,60601,0,0,8,0,0,8,0,0
401,图案: 熟练者的 马坦枪,40,38,60602,0,0,8,0,0,8,0,0
402,图案: 熟练者的 马坦枪,40,39,60603,0,0,8,0,0,8,0,0
403,图案: 考验的 马坦枪,40,40,60604,0,0,8,0,0,8,0,0
404,图案: 考验的 马坦枪,40,41,60605,0,0,8,0,0,8,0,0
405,图案: 考验的 马坦枪,40,42,60606,0,0,8,0,0,8,0,0
406,图案: 考验的 马坦枪,40,43,60607,0,0,8,0,0,8,0,0
407,溶解剂,41,0,42005,0,0,8,0,0,8,0,0
408,图案: 痛苦时的 单手剑,41,1,60708,0,0,8,0,0,8,0,0
409,图案: 痛苦时的 单手剑,41,2,60709,0,0,8,0,0,8,0,0
410,图案:  痛苦时的 单手剑,41,3,60710,0,0,8,0,0,8,0,0
411,图案: 继承者的 单手剑,41,4,60711,0,0,8,0,0,8,0,0
412,图案: 痛苦时的 盾牌,41,5,61808,0,0,8,0,0,8,0,0
413,图案: 痛苦时的 盾牌,41,6,61809,0,0,8,0,0,8,0,0
414,图案:  痛苦时的 盾牌,41,7,61810,0,0,8,0,0,8,0,0
415,图案: 逆境的 盾牌,41,8,61811,0,0,8,0,0,8,0,0
416,图案: 痛苦时的 双剑,41,9,60808,0,0,8,0,0,8,0,0
417,图案: 痛苦时的 双剑,41,10,60809,0,0,8,0,0,8,0,0
418,图案:  痛苦时的 双剑,41,11,60810,0,0,8,0,0,8,0,0
419,图案: 破坏者的 单手剑,41,12,60811,0,0,8,0,0,8,0,0
420,图案: 痛苦时的 石弓,41,13,60908,0,0,8,0,0,8,0,0
421,图案: 痛苦时的 石弓,41,14,60909,0,0,8,0,0,8,0,0
422,图案:  痛苦时的 石弓,41,15,60910,0,0,8,0,0,8,0,0
423,图案: 胜利者的 石弓,41,16,60911,0,0,8,0,0,8,0,0
424,图案: 痛苦时的 拐杖,41,17,60108,0,0,8,0,0,8,0,0
425,图案: 痛苦时的 拐杖,41,18,60109,0,0,8,0,0,8,0,0
426,图案:  痛苦时的 拐杖,41,19,60110,0,0,8,0,0,8,0,0
427,图案: 大师的 拐杖,41,20,60111,0,0,8,0,0,8,0,0
428,图案: 恐怖的单手剑,41,21,60712,0,0,8,0,0,8,0,0
429,图案: 恐怖的单手剑,41,22,60713,0,0,8,0,0,8,0,0
430,图案:  恐怖的单手剑,41,23,60714,0,0,8,0,0,8,0,0
431,图案: 劈刀单手剑,41,24,60715,0,0,8,0,0,8,0,0
432,图案: 恐怖的盾牌,41,25,61812,0,0,8,0,0,8,0,0
433,图案: 恐怖的盾牌,41,26,61813,0,0,8,0,0,8,0,0
434,图案:  恐怖的盾牌,41,27,61814,0,0,8,0,0,8,0,0
435,图案: 战斗盾牌,41,28,61815,0,0,8,0,0,8,0,0
436,图案: 恐怖的双剑,41,29,60812,0,0,8,0,0,8,0,0
437,图案: 恐怖的双剑,41,30,60813,0,0,8,0,0,8,0,0
438,图案:  恐怖的双剑,41,31,60814,0,0,8,0,0,8,0,0
439,图案: 石头犬齿双剑,41,32,60815,0,0,8,0,0,8,0,0
440,图案: 恐怖的石弓,41,33,60912,0,0,8,0,0,8,0,0
441,图案: 恐怖的石弓,41,34,60913,0,0,8,0,0,8,0,0
442,图案:  恐怖的石弓,41,35,60914,0,0,8,0,0,8,0,0
443,图案: 野兽杀害石弓,41,36,60915,0,0,8,0,0,8,0,0
444,图案: 恐怖的拐杖,41,37,60112,0,0,8,0,0,8,0,0
445,图案: 恐怖的拐杖,41,38,60113,0,0,8,0,0,8,0,0
446,图案:  恐怖的拐杖,41,39,60114,0,0,8,0,0,8,0,0
447,图案: 隐退者的拐杖,41,40,60115,0,0,8,0,0,8,0,0
448,图案: 痛苦时的 马坦枪,41,41,60608,0,0,8,0,0,8,0,0
449,图案: 痛苦时的 马坦枪,41,42,60609,0,0,8,0,0,8,0,0
450,图案:  痛苦时的 马坦枪,41,43,60610,0,0,8,0,0,8,0,0
451,图案:  痛苦时的 马坦枪,41,44,60611,0,0,8,0,0,8,0,0
452,图案: 恐怖的马坦枪,41,45,60612,0,0,8,0,0,8,0,0
453,图案: 恐怖的马坦枪,41,46,60613,0,0,8,0,0,8,0,0
454,图案:  恐怖的马坦枪,41,47,60614,0,0,8,0,0,8,0,0
455,图案: 恐怖的马坦枪,41,48,60615,0,0,8,0,0,8,0,0
456,溶解剂,42,0,42005,0,0,8,0,0,8,0,0
457,图案:震怒的 单手剑,42,1,60716,0,0,8,0,0,8,0,0
458,图案:震怒的 单手剑,42,2,60717,0,0,8,0,0,8,0,0
459,图案: 震怒的 单手剑,42,3,60718,0,0,8,0,0,8,0,0
460,图案:血红色的 单手剑,42,4,60719,0,0,8,0,0,8,0,0
461,图案:震怒的 盾牌,42,5,61816,0,0,8,0,0,8,0,0
462,图案:震怒的 盾牌,42,6,61817,0,0,8,0,0,8,0,0
463,图案: 震怒的 盾牌,42,7,61818,0,0,8,0,0,8,0,0
464,图案: 身经百战勇士 盾牌,42,8,61819,0,0,8,0,0,8,0,0
465,图案:震怒的 双剑,42,9,60816,0,0,8,0,0,8,0,0
466,图案:震怒的 双剑,42,10,60817,0,0,8,0,0,8,0,0
467,图案: 震怒的 双剑,42,11,60818,0,0,8,0,0,8,0,0
468,图案:绝望的 双剑,42,12,60819,0,0,8,0,0,8,0,0
469,图案:震怒的 石弓,42,13,60916,0,0,8,0,0,8,0,0
470,图案:震怒的 石弓,42,14,60917,0,0,8,0,0,8,0,0
471,图案: 震怒的 石弓,42,15,60918,0,0,8,0,0,8,0,0
472,图案:发怒犬齿 石弓,42,16,60919,0,0,8,0,0,8,0,0
473,图案:震怒的 拐杖,42,17,60116,0,0,8,0,0,8,0,0
474,图案:震怒的 拐杖,42,18,60117,0,0,8,0,0,8,0,0
475,图案: 震怒的 拐杖,42,19,60118,0,0,8,0,0,8,0,0
476,图案: 古松 拐杖,42,20,60119,0,0,8,0,0,8,0,0
477,图案: 发狂的 单手剑,42,21,60720,0,0,8,0,0,8,0,0
478,图案: 发狂的 单手剑,42,22,60721,0,0,8,0,0,8,0,0
479,图案: 发狂的 单手剑,42,23,60722,0,0,8,0,0,8,0,0
480,图案: 肌肉 截断 单手剑,42,24,60723,0,0,8,0,0,8,0,0
481,图案: 肌肉 截断 单手剑,42,25,60724,0,0,8,0,0,8,0,0
482,图案: 发狂的 盾牌,42,26,61820,0,0,8,0,0,8,0,0
483,图案: 发狂的 盾牌,42,27,61821,0,0,8,0,0,8,0,0
484,图案: 发狂的 盾牌,42,28,61822,0,0,8,0,0,8,0,0
485,图案: 发狂的 盾牌,42,29,61823,0,0,8,0,0,8,0,0
486,图案: 发狂的 盾牌,42,30,61824,0,0,8,0,0,8,0,0
487,图案: 发狂的 双剑,42,31,60820,0,0,8,0,0,8,0,0
488,图案: 发狂的 双剑,42,32,60821,0,0,8,0,0,8,0,0
489,图案: 发狂的 双剑,42,33,60822,0,0,8,0,0,8,0,0
490,图案: 火焰灵魂 双剑,42,34,60823,0,0,8,0,0,8,0,0
491,图案: 火焰灵魂 双剑,42,35,60824,0,0,8,0,0,8,0,0
492,图案: 发狂的 石弓,42,36,60920,0,0,8,0,0,8,0,0
493,图案: 发狂的 石弓,42,37,60921,0,0,8,0,0,8,0,0
494,图案: 发狂的 石弓,42,38,60922,0,0,8,0,0,8,0,0
495,图案: 雷声 石弓,42,39,60923,0,0,8,0,0,8,0,0
496,图案: 雷声 石弓,42,40,60924,0,0,8,0,0,8,0,0
497,图案: 发狂的 拐杖,42,41,60120,0,0,8,0,0,8,0,0
498,图案: 发狂的 拐杖,42,42,60121,0,0,8,0,0,8,0,0
499,图案: 发狂的 拐杖,42,43,60122,0,0,8,0,0,8,0,0
500,图案: 月光 拐杖,42,44,60123,0,0,8,0,0,8,0,0
501,图案: 月光 拐杖,42,45,60124,0,0,8,0,0,8,0,0
502,图案:震怒的 马坦枪,42,46,60616,0,0,8,0,0,8,0,0
503,图案:震怒的 马坦枪,42,47,60617,0,0,8,0,0,8,0,0
504,图案:震怒的 马坦枪,42,48,60618,0,0,8,0,0,8,0,0
505,图案:震怒的 马坦枪,42,49,60619,0,0,8,0,0,8,0,0
506,图案: 发狂的 马坦枪,42,50,60620,0,0,8,0,0,8,0,0
507,图案: 发狂的 马坦枪,42,51,60621,0,0,8,0,0,8,0,0
508,图案: 发狂的 马坦枪,42,52,60622,0,0,8,0,0,8,0,0
509,图案: 发狂的 马坦枪,42,53,60623,0,0,8,0,0,8,0,0
510,图案: 发狂的 马坦枪,42,54,60624,0,0,8,0,0,8,0,0
511,图案: 陈旧的豹子 单手剑,43,0,60725,0,0,8,0,0,8,0,0
512,图案: 普通的豹子 单手剑,43,1,60726,0,0,8,0,0,8,0,0
513,图案: 高级的豹子 单手剑,43,2,60727,0,0,8,0,0,8,0,0
514,图案: 稀贵的 黑暗截断 单手剑,43,3,60728,0,0,8,0,0,8,0,0
515,图案: 特别的 黑暗截断 单手剑,43,4,60729,0,0,8,0,0,8,0,0
516,图案: 陈旧的豹子 盾牌,43,5,61825,0,0,8,0,0,8,0,0
517,图案: 普通的豹子 盾牌,43,6,61826,0,0,8,0,0,8,0,0
518,图案: 高级的豹子 盾牌,43,7,61827,0,0,8,0,0,8,0,0
519,图案: 稀贵的 月保佑 盾牌,43,8,61828,0,0,8,0,0,8,0,0
520,图案: 特别的 月保佑 盾牌,43,9,61829,0,0,8,0,0,8,0,0
521,图案: 陈旧的豹子 双剑,43,10,60825,0,0,8,0,0,8,0,0
522,图案: 普通的豹子 双剑,43,11,60826,0,0,8,0,0,8,0,0
523,图案: 高级的豹子 双剑,43,12,60827,0,0,8,0,0,8,0,0
524,图案: 稀贵的 愤怒的心脏 双剑,43,13,60828,0,0,8,0,0,8,0,0
525,图案: 特别的 愤怒的心脏 双剑,43,14,60829,0,0,8,0,0,8,0,0
526,图案: 陈旧的豹子 石弓,43,15,60925,0,0,8,0,0,8,0,0
527,图案: 普通的豹子 石弓,43,16,60926,0,0,8,0,0,8,0,0
528,图案: 高级的豹子 石弓,43,17,60927,0,0,8,0,0,8,0,0
529,图案: 稀贵的 鹰眼 石弓,43,18,60928,0,0,8,0,0,8,0,0
530,图案: 特别的 鹰眼 石弓,43,19,60929,0,0,8,0,0,8,0,0
531,图案: 陈旧的豹子 拐杖,43,20,60125,0,0,8,0,0,8,0,0
532,图案: 普通的豹子 拐杖,43,21,60126,0,0,8,0,0,8,0,0
533,图案: 高级的豹子 拐杖,43,22,60127,0,0,8,0,0,8,0,0
534,图案: 稀贵的 黑暗流浪者 拐杖,43,23,60128,0,0,8,0,0,8,0,0
535,图案: 特别的 黑暗流浪者 拐杖,43,24,60129,0,0,8,0,0,8,0,0
536,图案: 陈旧的 战士的 单手剑,43,25,60730,0,0,8,0,0,8,0,0
537,图案: 普通的 战士的 单手剑,43,26,60731,0,0,8,0,0,8,0,0
538,图案: 高级的 战士的 单手剑,43,27,60732,0,0,8,0,0,8,0,0
539,图案: 稀贵的 使者心脏 单手剑,43,28,60733,0,0,8,0,0,8,0,0
540,图案: 特别的 使者心脏 单手剑,43,29,60734,0,0,8,0,0,8,0,0
541,图案: 陈旧的 战士的 盾牌,43,30,61830,0,0,8,0,0,8,0,0
542,图案: 普通的 战士的 盾牌,43,31,61831,0,0,8,0,0,8,0,0
543,图案: 高级的 战士的 盾牌,43,32,61832,0,0,8,0,0,8,0,0
544,图案: 稀贵的 大自然 盾牌,43,33,61833,0,0,8,0,0,8,0,0
545,图案: 特别的 大自然 盾牌,43,34,61834,0,0,8,0,0,8,0,0
546,图案: 陈旧的 战士的 双剑,43,35,60830,0,0,8,0,0,8,0,0
547,图案: 普通的 战士的 双剑,43,36,60831,0,0,8,0,0,8,0,0
548,图案: 高级的 战士的 双剑,43,37,60832,0,0,8,0,0,8,0,0
549,图案: 稀贵的 灵魂破坏 双剑,43,38,60833,0,0,8,0,0,8,0,0
550,图案: 特别的 灵魂破坏 双剑,43,39,60834,0,0,8,0,0,8,0,0
551,图案: 陈旧的 战士的 石弓,43,40,60930,0,0,8,0,0,8,0,0
552,图案: 普通的 战士的 石弓,43,41,60931,0,0,8,0,0,8,0,0
553,图案: 高级的 战士的 石弓,43,42,60932,0,0,8,0,0,8,0,0
554,图案: 稀贵的 灵魂穿透 石弓,43,43,60933,0,0,8,0,0,8,0,0
555,图案: 特别的 灵魂穿透 石弓,43,44,60934,0,0,8,0,0,8,0,0
556,图案: 陈旧的 战士的 拐杖,43,45,60130,0,0,8,0,0,8,0,0
557,图案: 普通的 战士的 拐杖,43,46,60131,0,0,8,0,0,8,0,0
558,图案: 高级的 战士的 拐杖,43,47,60132,0,0,8,0,0,8,0,0
559,图案: 稀贵的 智慧的 拐杖,43,48,60133,0,0,8,0,0,8,0,0
560,图案: 特别的 智慧的 拐杖,43,49,60134,0,0,8,0,0,8,0,0
561,图案: 陈旧的豹子 马坦枪,43,50,60625,0,0,8,0,0,8,0,0
562,图案: 普通的豹子 马坦枪,43,51,60626,0,0,8,0,0,8,0,0
563,图案: 高级的豹子 马坦枪,43,52,60627,0,0,8,0,0,8,0,0
564,图案: 稀贵的 豹子 马坦枪,43,53,60628,0,0,8,0,0,8,0,0
565,图案: 特别的 豹子 马坦枪,43,54,60629,0,0,8,0,0,8,0,0
566,图案: 陈旧的 战士的 马坦枪,43,55,60630,0,0,8,0,0,8,0,0
567,图案: 普通的 战士的 马坦枪,43,56,60631,0,0,8,0,0,8,0,0
568,图案: 高级的 战士的 马坦枪,43,57,60632,0,0,8,0,0,8,0,0
569,图案: 稀贵的 战士的 马坦枪,43,58,60633,0,0,8,0,0,8,0,0
570,图案: 特别的 战士的 马坦枪,43,59,60634,0,0,8,0,0,8,0,0
571,溶解剂,50,0,42005,0,0,8,0,0,8,0,0
572,图案: 熟练者的 长矛,50,1,60000,0,0,8,0,0,8,0,0
573,图案: 熟练者的 长矛,50,2,60001,0,0,8,0,0,8,0,0
574,图案: 熟练者的 长矛,50,3,60002,0,0,8,0,0,8,0,0
575,图案: 熟练者的 盾牌,50,4,61900,0,0,8,0,0,8,0,0
576,图案: 熟练者的 盾牌,50,5,61901,0,0,8,0,0,8,0,0
577,图案: 熟练者的 盾牌,50,6,61902,0,0,8,0,0,8,0,0
578,图案: 熟练者的 斧子,50,7,60200,0,0,8,0,0,8,0,0
579,图案: 熟练者的 斧子,50,8,60201,0,0,8,0,0,8,0,0
580,图案: 熟练者的 斧子,50,9,60202,0,0,8,0,0,8,0,0
581,图案: 熟练者的 弓,50,10,60300,0,0,8,0,0,8,0,0
582,图案: 熟练者的 弓,50,11,60301,0,0,8,0,0,8,0,0
583,图案: 熟练者的 弓,50,12,60302,0,0,8,0,0,8,0,0
584,图案: 熟练者的 木条靶射箭,50,13,61000,0,0,8,0,0,8,0,0
585,图案: 熟练者的 木条靶射箭,50,14,61001,0,0,8,0,0,8,0,0
586,图案: 熟练者的 木条靶射箭,50,15,61002,0,0,8,0,0,8,0,0
587,图案: 考验的 长矛,50,16,60004,0,0,8,0,0,8,0,0
588,图案: 考验的 长矛,50,17,60005,0,0,8,0,0,8,0,0
589,图案: 考验的 长矛,50,18,60006,0,0,8,0,0,8,0,0
590,图案: 战斗兵 长矛,50,19,60007,0,0,8,0,0,8,0,0
591,图案: 考验的 盾牌,50,20,61904,0,0,8,0,0,8,0,0
592,图案: 考验的 盾牌,50,21,61905,0,0,8,0,0,8,0,0
593,图案: 考验的 盾牌,50,22,61906,0,0,8,0,0,8,0,0
594,图案: 幽灵 盾牌,50,23,61907,0,0,8,0,0,8,0,0
595,图案: 考验的 斧子,50,24,60204,0,0,8,0,0,8,0,0
596,图案: 考验的 斧子,50,25,60205,0,0,8,0,0,8,0,0
597,图案: 考验的 斧子,50,26,60206,0,0,8,0,0,8,0,0
598,图案: 屠杀者 斧子,50,27,60207,0,0,8,0,0,8,0,0
599,图案: 考验的 弓,50,28,60304,0,0,8,0,0,8,0,0
600,图案: 考验的 弓,50,29,60305,0,0,8,0,0,8,0,0
601,图案: 考验的 弓,50,30,60306,0,0,8,0,0,8,0,0
602,图案: 猎人 弓,50,31,60307,0,0,8,0,0,8,0,0
603,图案: 考验的 木条靶射箭,50,32,61004,0,0,8,0,0,8,0,0
604,图案: 考验的 木条靶射箭,50,33,61005,0,0,8,0,0,8,0,0
605,图案: 考验的 木条靶射箭,50,34,61006,0,0,8,0,0,8,0,0
606,图案: 精化的 木条靶射箭,50,35,61007,0,0,8,0,0,8,0,0
607,图案: 陈旧的 熟练者的用具,50,36,60500,0,0,8,0,0,8,0,0
608,图案: 普通的 熟练者的用具,50,37,60501,0,0,8,0,0,8,0,0
609,图案: 高级的 熟练者的用具,50,38,60502,0,0,8,0,0,8,0,0
610,图案: 稀贵的 熟练者的用具,50,39,60503,0,0,8,0,0,8,0,0
611,图案: 陈旧的 考验的用具,50,40,60504,0,0,8,0,0,8,0,0
612,图案: 普通的 考验的用具,50,41,60505,0,0,8,0,0,8,0,0
613,图案: 高级的 考验的用具,50,42,60506,0,0,8,0,0,8,0,0
614,图案: 稀贵的 考验的用具,50,43,60507,0,0,8,0,0,8,0,0
615,溶解剂,51,0,42005,0,0,8,0,0,8,0,0
616,图案: 痛苦时的 长矛,51,1,60008,0,0,8,0,0,8,0,0
617,图案: 痛苦时的 长矛,51,2,60009,0,0,8,0,0,8,0,0
618,图案:  痛苦时的 长矛,51,3,60010,0,0,8,0,0,8,0,0
619,图案: 打猎用 长矛,51,4,60011,0,0,8,0,0,8,0,0
620,图案: 痛苦时的 盾牌,51,5,61908,0,0,8,0,0,8,0,0
621,图案: 痛苦时的 盾牌,51,6,61909,0,0,8,0,0,8,0,0
622,图案:  痛苦时的 盾牌,51,7,61910,0,0,8,0,0,8,0,0
623,图案: 逆境的 盾牌,51,8,61911,0,0,8,0,0,8,0,0
624,图案: 痛苦时的 斧子,51,9,60208,0,0,8,0,0,8,0,0
625,图案: 痛苦时的 斧子,51,10,60209,0,0,8,0,0,8,0,0
626,图案:  痛苦时的 斧子,51,11,60210,0,0,8,0,0,8,0,0
627,图案:骸骨粉碎 斧子,51,12,60211,0,0,8,0,0,8,0,0
628,图案: 痛苦时的 弓,51,13,60308,0,0,8,0,0,8,0,0
629,图案: 痛苦时的 弓,51,14,60309,0,0,8,0,0,8,0,0
630,图案:  痛苦时的 弓,51,15,60310,0,0,8,0,0,8,0,0
631,图案:巡察队 弓,51,16,60311,0,0,8,0,0,8,0,0
632,图案: 痛苦时的 木条靶射箭,51,17,61008,0,0,8,0,0,8,0,0
633,图案: 痛苦时的 木条靶射箭,51,18,61009,0,0,8,0,0,8,0,0
634,图案:  痛苦时的 木条靶射箭,51,19,61010,0,0,8,0,0,8,0,0
635,图案: 发光的 水晶 木条靶射箭,51,20,61011,0,0,8,0,0,8,0,0
636,图案: 恐怖的长矛,51,21,60012,0,0,8,0,0,8,0,0
637,图案: 恐怖的长矛,51,22,60013,0,0,8,0,0,8,0,0
638,图案:  恐怖的长矛,51,23,60014,0,0,8,0,0,8,0,0
639,图案: 魔法盾 长矛,51,24,60015,0,0,8,0,0,8,0,0
640,图案: 恐怖的盾牌,51,25,61912,0,0,8,0,0,8,0,0
641,图案: 恐怖的盾牌,51,26,61913,0,0,8,0,0,8,0,0
642,图案:  恐怖的盾牌,51,27,61914,0,0,8,0,0,8,0,0
643,图案: 战斗盾牌,51,28,61915,0,0,8,0,0,8,0,0
644,图案: 恐怖的斧子,51,29,60212,0,0,8,0,0,8,0,0
645,图案: 恐怖的斧子,51,30,60213,0,0,8,0,0,8,0,0
646,图案:  恐怖的斧子,51,31,60214,0,0,8,0,0,8,0,0
647,图案: 野蛮战士 斧子,51,32,60215,0,0,8,0,0,8,0,0
648,图案: 恐怖的弓,51,33,60312,0,0,8,0,0,8,0,0
649,图案: 恐怖的弓,51,34,60313,0,0,8,0,0,8,0,0
650,图案:  恐怖的弓,51,35,60314,0,0,8,0,0,8,0,0
651,图案: 领路者 弓,51,36,60315,0,0,8,0,0,8,0,0
652,图案: 恐怖的木条靶射箭,51,37,61012,0,0,8,0,0,8,0,0
653,图案: 恐怖的木条靶射箭,51,38,61013,0,0,8,0,0,8,0,0
654,图案:  恐怖的木条靶射箭,51,39,61014,0,0,8,0,0,8,0,0
655,图案: 愤怒火花 木条靶射箭,51,40,61015,0,0,8,0,0,8,0,0
656,图案: 陈旧的 痛苦时的用具,51,41,60508,0,0,8,0,0,8,0,0
657,图案: 普通的 痛苦时的用具,51,42,60509,0,0,8,0,0,8,0,0
658,图案: 高级的 痛苦时的用具,51,43,60510,0,0,8,0,0,8,0,0
659,图案: 稀贵的 痛苦时的用具,51,44,60511,0,0,8,0,0,8,0,0
660,图案: 陈旧的 恐怖的用具,51,45,60512,0,0,8,0,0,8,0,0
661,图案: 普通的 恐怖的用具,51,46,60513,0,0,8,0,0,8,0,0
662,图案: 高级的 恐怖的用具,51,47,60514,0,0,8,0,0,8,0,0
663,图案: 稀贵的 恐怖的用具,51,48,60515,0,0,8,0,0,8,0,0
664,溶解剂,52,0,42005,0,0,8,0,0,8,0,0
665,图案:震怒的 长矛,52,1,60016,0,0,8,0,0,8,0,0
666,图案:震怒的 长矛,52,2,60017,0,0,8,0,0,8,0,0
667,图案: 震怒的 长矛,52,3,60018,0,0,8,0,0,8,0,0
668,图案: 凿岩枪 长矛,52,4,60019,0,0,8,0,0,8,0,0
669,图案:震怒的 盾牌,52,5,61916,0,0,8,0,0,8,0,0
670,图案:震怒的 盾牌,52,6,61917,0,0,8,0,0,8,0,0
671,图案: 震怒的 盾牌,52,7,61918,0,0,8,0,0,8,0,0
672,图案: 身经百战勇士 盾牌,52,8,61919,0,0,8,0,0,8,0,0
673,图案:震怒的 斧子,52,9,60216,0,0,8,0,0,8,0,0
674,图案:震怒的 斧子,52,10,60217,0,0,8,0,0,8,0,0
675,图案: 震怒的 斧子,52,11,60218,0,0,8,0,0,8,0,0
676,图案:震怒的 斧子,52,12,60219,0,0,8,0,0,8,0,0
677,图案:震怒的 弓,52,13,60316,0,0,8,0,0,8,0,0
678,图案:震怒的 弓,52,14,60317,0,0,8,0,0,8,0,0
679,图案: 震怒的 弓,52,15,60318,0,0,8,0,0,8,0,0
680,图案: 苍穹的 弓,52,16,60319,0,0,8,0,0,8,0,0
681,图案:震怒的 木条靶射箭,52,17,61016,0,0,8,0,0,8,0,0
682,图案:震怒的 木条靶射箭,52,18,61017,0,0,8,0,0,8,0,0
683,图案: 震怒的 木条靶射箭,52,19,61018,0,0,8,0,0,8,0,0
684,图案: 漩涡木条靶射箭,52,20,61019,0,0,8,0,0,8,0,0
685,图案: 发狂的 长矛,52,21,60020,0,0,8,0,0,8,0,0
686,图案: 发狂的 长矛,52,22,60021,0,0,8,0,0,8,0,0
687,图案: 发狂的 长矛,52,23,60022,0,0,8,0,0,8,0,0
688,图案: 心脏穿透 长矛,52,24,60023,0,0,8,0,0,8,0,0
689,图案: 心脏穿透 长矛,52,25,60024,0,0,8,0,0,8,0,0
690,图案: 发狂的 盾牌,52,26,61920,0,0,8,0,0,8,0,0
691,图案: 发狂的 盾牌,52,27,61921,0,0,8,0,0,8,0,0
692,图案: 发狂的 盾牌,52,28,61922,0,0,8,0,0,8,0,0
693,图案: 发狂的 盾牌,52,29,61923,0,0,8,0,0,8,0,0
694,图案: 发狂的 盾牌,52,30,61924,0,0,8,0,0,8,0,0
695,图案: 发狂的 斧子,52,31,60220,0,0,8,0,0,8,0,0
696,图案: 发狂的 斧子,52,32,60221,0,0,8,0,0,8,0,0
697,图案: 发狂的 斧子,52,33,60222,0,0,8,0,0,8,0,0
698,图案: 无情 斧子,52,34,60223,0,0,8,0,0,8,0,0
699,图案: 无情 斧子,52,35,60224,0,0,8,0,0,8,0,0
700,图案: 发狂的 弓,52,36,60320,0,0,8,0,0,8,0,0
701,图案: 发狂的 弓,52,37,60321,0,0,8,0,0,8,0,0
702,图案: 发狂的 弓,52,38,60322,0,0,8,0,0,8,0,0
703,图案: 野生监督者的 弓,52,39,60323,0,0,8,0,0,8,0,0
704,图案: 野生监督者的 弓,52,40,60324,0,0,8,0,0,8,0,0
705,图案: 发狂的 木条靶射箭,52,41,61020,0,0,8,0,0,8,0,0
706,图案: 发狂的 木条靶射箭,52,42,61021,0,0,8,0,0,8,0,0
707,图案: 发狂的 木条靶射箭,52,43,61022,0,0,8,0,0,8,0,0
