TID,Type,TermsTID,Name,EngName,Price,bCreate,Icon,Model,reqPCType,reqItem1,reqItemCount1,reqItem2,reqItemCount2,reqItem3,reqItemCount3
13043,5,0|4|3,Face0-4-3,,20,1,120043,p_h_m_face_0043_lod.bif,1,,,,,,
13044,5,0|4|4,Face0-4-4,,20,1,120044,p_h_m_face_0044_lod.bif,1,,,,,,
13045,5,0|4|5,Face0-4-5,,20,1,120045,p_h_m_face_0045_lod.bif,1,,,,,,
13046,5,0|4|6,Face0-4-6,,20,1,120046,p_h_m_face_0046_lod.bif,1,,,,,,
13047,5,0|4|7,Face0-4-7,,20,1,120047,p_h_m_face_0047_lod.bif,1,,,,,,
14000,5,0|5|0,Face0-5-0,,20,1,120050,p_h_m_face_0050_lod.nif,1,,,,,,
14001,5,0|5|1,Face0-5-1,,20,1,120051,p_h_m_face_0051_lod.bif,1,,,,,,
14002,5,0|5|2,Face0-5-2,,20,1,120052,p_h_m_face_0052_lod.bif,1,,,,,,
14003,5,0|5|3,Face0-5-3,,20,1,120053,p_h_m_face_0053_lod.bif,1,,,,,,
14004,5,0|5|4,Face0-5-4,,20,1,120054,p_h_m_face_0054_lod.bif,1,,,,,,
14005,5,0|5|5,Face0-5-5,,20,1,120055,p_h_m_face_0055_lod.bif,1,,,,,,
14006,5,0|5|6,Face0-5-6,,20,1,120056,p_h_m_face_0056_lod.bif,1,,,,,,
14007,5,0|5|7,Face0-5-7,,20,1,120057,p_h_m_face_0057_lod.bif,1,,,,,,
14010,5,0|6|0,Face0-6-0,,20,1,120060,p_h_m_face_0060_lod.nif,1,,,,,,
14011,5,0|6|1,Face0-6-1,,20,1,120061,p_h_m_face_0061_lod.bif,1,,,,,,
14012,5,0|6|2,Face0-6-2,,20,1,120062,p_h_m_face_0062_lod.bif,1,,,,,,
14013,5,0|6|3,Face0-6-3,,20,1,120063,p_h_m_face_0063_lod.bif,1,,,,,,
14014,5,0|6|4,Face0-6-4,,20,1,120064,p_h_m_face_0064_lod.bif,1,,,,,,
14015,5,0|6|5,Face0-6-5,,20,1,120065,p_h_m_face_0065_lod.bif,1,,,,,,
14016,5,0|6|6,Face0-6-6,,20,1,120066,p_h_m_face_0066_lod.bif,1,,,,,,
14017,5,0|6|7,Face0-6-7,,20,1,120067,p_h_m_face_0067_lod.bif,1,,,,,,
14020,5,0|7|0,Face0-7-0,,20,1,120070,p_h_m_face_0070_lod.nif,1,,,,,,
14021,5,0|7|1,Face0-7-1,,20,1,120071,p_h_m_face_0071_lod.bif,1,,,,,,
14022,5,0|7|2,Face0-7-2,,20,1,120072,p_h_m_face_0072_lod.bif,1,,,,,,
14023,5,0|7|3,Face0-7-3,,20,1,120073,p_h_m_face_0073_lod.bif,1,,,,,,
14024,5,0|7|4,Face0-7-4,,20,1,120074,p_h_m_face_0074_lod.bif,1,,,,,,
14025,5,0|7|5,Face0-7-5,,20,1,120075,p_h_m_face_0075_lod.bif,1,,,,,,
14026,5,0|7|6,Face0-7-6,,20,1,120076,p_h_m_face_0076_lod.bif,1,,,,,,
14027,5,0|7|7,Face0-7-7,,20,1,120077,p_h_m_face_0077_lod.bif,1,,,,,,
10001,5,1,Face1,,20,1,120100,p_h_m_face_0100_lod.nif,1,,,,,,
12010,5,1|0,Face1-0,,20,1,120100,p_h_m_face_0100_lod.nif,1,,,,,,
12011,5,1|1,Face1-1,,20,1,120110,p_h_m_face_0110_lod.nif,1,,,,,,
12012,5,1|2,Face1-2,,20,1,120120,p_h_m_face_0120_lod.nif,1,,,,,,
12013,5,1|3,Face1-3,,20,1,120130,p_h_m_face_0130_lod.nif,1,,,,,,
12014,5,1|4,Face1-4,,20,1,120140,p_h_m_face_0140_lod.nif,1,,,,,,
12015,5,1|5,Face1-5,,20,1,120150,p_h_m_face_0150_lod.nif,1,,,,,,
12016,5,1|6,Face1-6,,20,1,120160,p_h_m_face_0160_lod.nif,1,,,,,,
12017,5,1|7,Face1-7,,20,1,120170,p_h_m_face_0170_lod.nif,1,,,,,,
13050,5,1|0|0,Face1-0-0,,20,1,120100,p_h_m_face_0100_lod.nif,1,,,,,,
13051,5,1|0|1,Face1-0-1,,20,1,120101,p_h_m_face_0101_lod.bif,1,,,,,,
13052,5,1|0|2,Face1-0-2,,20,1,120102,p_h_m_face_0102_lod.bif,1,,,,,,
13053,5,1|0|3,Face1-0-3,,20,1,120103,p_h_m_face_0103_lod.bif,1,,,,,,
13054,5,1|0|4,Face1-0-4,,20,1,120104,p_h_m_face_0104_lod.bif,1,,,,,,
13055,5,1|0|5,Face1-0-5,,20,1,120105,p_h_m_face_0105_lod.bif,1,,,,,,
13056,5,1|0|6,Face1-0-6,,20,1,120106,p_h_m_face_0106_lod.bif,1,,,,,,
13057,5,1|0|7,Face1-0-7,,20,1,120107,p_h_m_face_0107_lod.bif,1,,,,,,
13060,5,1|1|0,Face1-1-0,,20,1,120110,p_h_m_face_0110_lod.nif,1,,,,,,
13061,5,1|1|1,Face1-1-1,,20,1,120111,p_h_m_face_0111_lod.bif,1,,,,,,
13062,5,1|1|2,Face1-1-2,,20,1,120112,p_h_m_face_0112_lod.bif,1,,,,,,
13063,5,1|1|3,Face1-1-3,,20,1,120113,p_h_m_face_0113_lod.bif,1,,,,,,
13064,5,1|1|4,Face1-1-4,,20,1,120114,p_h_m_face_0114_lod.bif,1,,,,,,
13065,5,1|1|5,Face1-1-5,,20,1,120115,p_h_m_face_0115_lod.bif,1,,,,,,
13066,5,1|1|6,Face1-1-6,,20,1,120116,p_h_m_face_0116_lod.bif,1,,,,,,
13067,5,1|1|7,Face1-1-7,,20,1,120117,p_h_m_face_0117_lod.bif,1,,,,,,
13070,5,1|2|0,Face1-2-0,,20,1,120120,p_h_m_face_0120_lod.nif,1,,,,,,
13071,5,1|2|1,Face1-2-1,,20,1,120121,p_h_m_face_0121_lod.bif,1,,,,,,
13072,5,1|2|2,Face1-2-2,,20,1,120122,p_h_m_face_0122_lod.bif,1,,,,,,
13073,5,1|2|3,Face1-2-3,,20,1,120123,p_h_m_face_0123_lod.bif,1,,,,,,
13074,5,1|2|4,Face1-2-4,,20,1,120124,p_h_m_face_0124_lod.bif,1,,,,,,
13075,5,1|2|5,Face1-2-5,,20,1,120125,p_h_m_face_0125_lod.bif,1,,,,,,
13076,5,1|2|6,Face1-2-6,,20,1,120126,p_h_m_face_0126_lod.bif,1,,,,,,
13077,5,1|2|7,Face1-2-7,,20,1,120127,p_h_m_face_0127_lod.bif,1,,,,,,
13080,5,1|3|0,Face1-3-0,,20,1,120130,p_h_m_face_0130_lod.nif,1,,,,,,
13081,5,1|3|1,Face1-3-1,,20,1,120131,p_h_m_face_0131_lod.bif,1,,,,,,
13082,5,1|3|2,Face1-3-2,,20,1,120132,p_h_m_face_0132_lod.bif,1,,,,,,
13083,5,1|3|3,Face1-3-3,,20,1,120133,p_h_m_face_0133_lod.bif,1,,,,,,
13084,5,1|3|4,Face1-3-4,,20,1,120134,p_h_m_face_0134_lod.bif,1,,,,,,
13085,5,1|3|5,Face1-3-5,,20,1,120135,p_h_m_face_0135_lod.bif,1,,,,,,
13086,5,1|3|6,Face1-3-6,,20,1,120136,p_h_m_face_0136_lod.bif,1,,,,,,
13087,5,1|3|7,Face1-3-7,,20,1,120137,p_h_m_face_0137_lod.bif,1,,,,,,
13090,5,1|4|0,Face1-4-0,,20,1,120140,p_h_m_face_0140_lod.nif,1,,,,,,
13091,5,1|4|1,Face1-4-1,,20,1,120141,p_h_m_face_0141_lod.bif,1,,,,,,
13092,5,1|4|2,Face1-4-2,,20,1,120142,p_h_m_face_0142_lod.bif,1,,,,,,
13093,5,1|4|3,Face1-4-3,,20,1,120143,p_h_m_face_0143_lod.bif,1,,,,,,
13094,5,1|4|4,Face1-4-4,,20,1,120144,p_h_m_face_0144_lod.bif,1,,,,,,
13095,5,1|4|5,Face1-4-5,,20,1,120145,p_h_m_face_0145_lod.bif,1,,,,,,
13096,5,1|4|6,Face1-4-6,,20,1,120146,p_h_m_face_0146_lod.bif,1,,,,,,
13097,5,1|4|7,Face1-4-7,,20,1,120147,p_h_m_face_0147_lod.bif,1,,,,,,
14030,5,1|5|0,Face1-5-0,,20,1,120150,p_h_m_face_0150_lod.nif,1,,,,,,
14031,5,1|5|1,Face1-5-1,,20,1,120151,p_h_m_face_0151_lod.bif,1,,,,,,
14032,5,1|5|2,Face1-5-2,,20,1,120152,p_h_m_face_0152_lod.bif,1,,,,,,
14033,5,1|5|3,Face1-5-3,,20,1,120153,p_h_m_face_0153_lod.bif,1,,,,,,
14034,5,1|5|4,Face1-5-4,,20,1,120154,p_h_m_face_0154_lod.bif,1,,,,,,
14035,5,1|5|5,Face1-5-5,,20,1,120155,p_h_m_face_0155_lod.bif,1,,,,,,
14036,5,1|5|6,Face1-5-6,,20,1,120156,p_h_m_face_0156_lod.bif,1,,,,,,
14037,5,1|5|7,Face1-5-7,,20,1,120157,p_h_m_face_0157_lod.bif,1,,,,,,
14040,5,1|6|0,Face1-6-0,,20,1,120160,p_h_m_face_0160_lod.nif,1,,,,,,
14041,5,1|6|1,Face1-6-1,,20,1,120161,p_h_m_face_0161_lod.bif,1,,,,,,
14042,5,1|6|2,Face1-6-2,,20,1,120162,p_h_m_face_0162_lod.bif,1,,,,,,
14043,5,1|6|3,Face1-6-3,,20,1,120163,p_h_m_face_0163_lod.bif,1,,,,,,
14044,5,1|6|4,Face1-6-4,,20,1,120164,p_h_m_face_0164_lod.bif,1,,,,,,
14045,5,1|6|5,Face1-6-5,,20,1,120165,p_h_m_face_0165_lod.bif,1,,,,,,
14046,5,1|6|6,Face1-6-6,,20,1,120166,p_h_m_face_0166_lod.bif,1,,,,,,
14047,5,1|6|7,Face1-6-7,,20,1,120167,p_h_m_face_0167_lod.bif,1,,,,,,
14050,5,1|7|0,Face1-7-0,,20,1,120170,p_h_m_face_0170_lod.nif,1,,,,,,
14051,5,1|7|1,Face1-7-1,,20,1,120171,p_h_m_face_0171_lod.bif,1,,,,,,
14052,5,1|7|2,Face1-7-2,,20,1,120172,p_h_m_face_0172_lod.bif,1,,,,,,
14053,5,1|7|3,Face1-7-3,,20,1,120173,p_h_m_face_0173_lod.bif,1,,,,,,
14054,5,1|7|4,Face1-7-4,,20,1,120174,p_h_m_face_0174_lod.bif,1,,,,,,
14055,5,1|7|5,Face1-7-5,,20,1,120175,p_h_m_face_0175_lod.bif,1,,,,,,
14056,5,1|7|6,Face1-7-6,,20,1,120176,p_h_m_face_0176_lod.bif,1,,,,,,
14057,5,1|7|7,Face1-7-7,,20,1,120177,p_h_m_face_0177_lod.bif,1,,,,,,
10002,5,2,Face2,,20,1,120200,p_h_m_face_0200_lod.nif,1,,,,,,
12020,5,2|0,Face2-0,,20,1,120200,p_h_m_face_0200_lod.nif,1,,,,,,
12021,5,2|1,Face2-1,,20,1,120210,p_h_m_face_0210_lod.nif,1,,,,,,
12022,5,2|2,Face2-2,,20,1,120220,p_h_m_face_0220_lod.nif,1,,,,,,
12023,5,2|3,Face2-3,,20,1,120230,p_h_m_face_0230_lod.nif,1,,,,,,
12024,5,2|4,Face2-4,,20,1,120240,p_h_m_face_0240_lod.nif,1,,,,,,
12025,5,2|5,Face2-5,,20,1,120250,p_h_m_face_0250_lod.nif,1,,,,,,
12026,5,2|6,Face2-6,,20,1,120260,p_h_m_face_0260_lod.nif,1,,,,,,
12027,5,2|7,Face2-7,,20,1,120270,p_h_m_face_0270_lod.nif,1,,,,,,
13100,5,2|0|0,Face2-0-0,,20,1,120200,p_h_m_face_0200_lod.nif,1,,,,,,
13101,5,2|0|1,Face2-0-1,,20,1,120201,p_h_m_face_0201_lod.bif,1,,,,,,
13102,5,2|0|2,Face2-0-2,,20,1,120202,p_h_m_face_0202_lod.bif,1,,,,,,
13103,5,2|0|3,Face2-0-3,,20,1,120203,p_h_m_face_0203_lod.bif,1,,,,,,
13104,5,2|0|4,Face2-0-4,,20,1,120204,p_h_m_face_0204_lod.bif,1,,,,,,
13105,5,2|0|5,Face2-0-5,,20,1,120205,p_h_m_face_0205_lod.bif,1,,,,,,
13106,5,2|0|6,Face2-0-6,,20,1,120206,p_h_m_face_0206_lod.bif,1,,,,,,
13107,5,2|0|7,Face2-0-7,,20,1,120207,p_h_m_face_0207_lod.bif,1,,,,,,
13110,5,2|1|0,Face2-1-0,,20,1,120210,p_h_m_face_0210_lod.nif,1,,,,,,
13111,5,2|1|1,Face2-1-1,,20,1,120211,p_h_m_face_0211_lod.bif,1,,,,,,
13112,5,2|1|2,Face2-1-2,,20,1,120212,p_h_m_face_0212_lod.bif,1,,,,,,
13113,5,2|1|3,Face2-1-3,,20,1,120213,p_h_m_face_0213_lod.bif,1,,,,,,
13114,5,2|1|4,Face2-1-4,,20,1,120214,p_h_m_face_0214_lod.bif,1,,,,,,
13115,5,2|1|5,Face2-1-5,,20,1,120215,p_h_m_face_0215_lod.bif,1,,,,,,
13116,5,2|1|6,Face2-1-6,,20,1,120216,p_h_m_face_0216_lod.bif,1,,,,,,
13117,5,2|1|7,Face2-1-7,,20,1,120217,p_h_m_face_0217_lod.bif,1,,,,,,
13120,5,2|2|0,Face2-2-0,,20,1,120220,p_h_m_face_0220_lod.nif,1,,,,,,
13121,5,2|2|1,Face2-2-1,,20,1,120221,p_h_m_face_0221_lod.bif,1,,,,,,
13122,5,2|2|2,Face2-2-2,,20,1,120222,p_h_m_face_0222_lod.bif,1,,,,,,
13123,5,2|2|3,Face2-2-3,,20,1,120223,p_h_m_face_0223_lod.bif,1,,,,,,
13124,5,2|2|4,Face2-2-4,,20,1,120224,p_h_m_face_0224_lod.bif,1,,,,,,
13125,5,2|2|5,Face2-2-5,,20,1,120225,p_h_m_face_0225_lod.bif,1,,,,,,
13126,5,2|2|6,Face2-2-6,,20,1,120226,p_h_m_face_0226_lod.bif,1,,,,,,
13127,5,2|2|7,Face2-2-7,,20,1,120227,p_h_m_face_0227_lod.bif,1,,,,,,
13130,5,2|3|0,Face2-3-0,,20,1,120230,p_h_m_face_0230_lod.nif,1,,,,,,
13131,5,2|3|1,Face2-3-1,,20,1,120231,p_h_m_face_0231_lod.bif,1,,,,,,
13132,5,2|3|2,Face2-3-2,,20,1,120232,p_h_m_face_0232_lod.bif,1,,,,,,
13133,5,2|3|3,Face2-3-3,,20,1,120233,p_h_m_face_0233_lod.bif,1,,,,,,
13134,5,2|3|4,Face2-3-4,,20,1,120234,p_h_m_face_0234_lod.bif,1,,,,,,
13135,5,2|3|5,Face2-3-5,,20,1,120235,p_h_m_face_0235_lod.bif,1,,,,,,
13136,5,2|3|6,Face2-3-6,,20,1,120236,p_h_m_face_0236_lod.bif,1,,,,,,
13137,5,2|3|7,Face2-3-7,,20,1,120237,p_h_m_face_0237_lod.bif,1,,,,,,
13140,5,2|4|0,Face2-4-0,,20,1,120240,p_h_m_face_0240_lod.nif,1,,,,,,
13141,5,2|4|1,Face2-4-1,,20,1,120241,p_h_m_face_0241_lod.bif,1,,,,,,
13142,5,2|4|2,Face2-4-2,,20,1,120242,p_h_m_face_0242_lod.bif,1,,,,,,
13143,5,2|4|3,Face2-4-3,,20,1,120243,p_h_m_face_0243_lod.bif,1,,,,,,
13144,5,2|4|4,Face2-4-4,,20,1,120244,p_h_m_face_0244_lod.bif,1,,,,,,
13145,5,2|4|5,Face2-4-5,,20,1,120245,p_h_m_face_0245_lod.bif,1,,,,,,
13146,5,2|4|6,Face2-4-6,,20,1,120246,p_h_m_face_0246_lod.bif,1,,,,,,
13147,5,2|4|7,Face2-4-7,,20,1,120247,p_h_m_face_0247_lod.bif,1,,,,,,
14060,5,2|5|0,Face2-5-0,,20,1,120250,p_h_m_face_0250_lod.nif,1,,,,,,
14061,5,2|5|1,Face2-5-1,,20,1,120251,p_h_m_face_0251_lod.bif,1,,,,,,
14062,5,2|5|2,Face2-5-2,,20,1,120252,p_h_m_face_0252_lod.bif,1,,,,,,
14063,5,2|5|3,Face2-5-3,,20,1,120253,p_h_m_face_0253_lod.bif,1,,,,,,
14064,5,2|5|4,Face2-5-4,,20,1,120254,p_h_m_face_0254_lod.bif,1,,,,,,
14065,5,2|5|5,Face2-5-5,,20,1,120255,p_h_m_face_0255_lod.bif,1,,,,,,
14066,5,2|5|6,Face2-5-6,,20,1,120256,p_h_m_face_0256_lod.bif,1,,,,,,
14067,5,2|5|7,Face2-5-7,,20,1,120257,p_h_m_face_0257_lod.bif,1,,,,,,
14070,5,2|6|0,Face2-6-0,,20,1,120260,p_h_m_face_0260_lod.nif,1,,,,,,
14071,5,2|6|1,Face2-6-1,,20,1,120261,p_h_m_face_0261_lod.bif,1,,,,,,
14072,5,2|6|2,Face2-6-2,,20,1,120262,p_h_m_face_0262_lod.bif,1,,,,,,
14073,5,2|6|3,Face2-6-3,,20,1,120263,p_h_m_face_0263_lod.bif,1,,,,,,
14074,5,2|6|4,Face2-6-4,,20,1,120264,p_h_m_face_0264_lod.bif,1,,,,,,
14075,5,2|6|5,Face2-6-5,,20,1,120265,p_h_m_face_0265_lod.bif,1,,,,,,
14076,5,2|6|6,Face2-6-6,,20,1,120266,p_h_m_face_0266_lod.bif,1,,,,,,
14077,5,2|6|7,Face2-6-7,,20,1,120267,p_h_m_face_0267_lod.bif,1,,,,,,
14080,5,2|7|0,Face2-7-0,,20,1,120270,p_h_m_face_0270_lod.nif,1,,,,,,
14081,5,2|7|1,Face2-7-1,,20,1,120271,p_h_m_face_0271_lod.bif,1,,,,,,
14082,5,2|7|2,Face2-7-2,,20,1,120272,p_h_m_face_0272_lod.bif,1,,,,,,
14083,5,2|7|3,Face2-7-3,,20,1,120273,p_h_m_face_0273_lod.bif,1,,,,,,
14084,5,2|7|4,Face2-7-4,,20,1,120274,p_h_m_face_0274_lod.bif,1,,,,,,
14085,5,2|7|5,Face2-7-5,,20,1,120275,p_h_m_face_0275_lod.bif,1,,,,,,
14086,5,2|7|6,Face2-7-6,,20,1,120276,p_h_m_face_0276_lod.bif,1,,,,,,
14087,5,2|7|7,Face2-7-7,,20,1,120277,p_h_m_face_0277_lod.bif,1,,,,,,
10003,5,3,Face3,,20,1,120300,p_h_m_face_0300_lod.nif,1,,,,,,
12030,5,3|0,Face3-0,,20,1,120300,p_h_m_face_0300_lod.nif,1,,,,,,
12031,5,3|1,Face3-1,,20,1,120310,p_h_m_face_0310_lod.nif,1,,,,,,
12032,5,3|2,Face3-2,,20,1,120320,p_h_m_face_0320_lod.nif,1,,,,,,
12033,5,3|3,Face3-3,,20,1,120330,p_h_m_face_0330_lod.nif,1,,,,,,
12034,5,3|4,Face3-4,,20,1,120340,p_h_m_face_0340_lod.nif,1,,,,,,
12035,5,3|5,Face3-5,,20,1,120350,p_h_m_face_0350_lod.nif,1,,,,,,
12036,5,3|6,Face3-6,,20,1,120360,p_h_m_face_0360_lod.nif,1,,,,,,
12037,5,3|7,Face3-7,,20,1,120370,p_h_m_face_0370_lod.nif,1,,,,,,
13150,5,3|0|0,Face3-0-0,,20,1,120300,p_h_m_face_0300_lod.nif,1,,,,,,
13151,5,3|0|1,Face3-0-1,,20,1,120301,p_h_m_face_0301_lod.bif,1,,,,,,
13152,5,3|0|2,Face3-0-2,,20,1,120302,p_h_m_face_0302_lod.bif,1,,,,,,
13153,5,3|0|3,Face3-0-3,,20,1,120303,p_h_m_face_0303_lod.bif,1,,,,,,
13154,5,3|0|4,Face3-0-4,,20,1,120304,p_h_m_face_0304_lod.bif,1,,,,,,
13155,5,3|0|5,Face3-0-5,,20,1,120305,p_h_m_face_0305_lod.bif,1,,,,,,
13156,5,3|0|6,Face3-0-6,,20,1,120306,p_h_m_face_0306_lod.bif,1,,,,,,
13157,5,3|0|7,Face3-0-7,,20,1,120307,p_h_m_face_0307_lod.bif,1,,,,,,
13160,5,3|1|0,Face3-1-0,,20,1,120310,p_h_m_face_0310_lod.nif,1,,,,,,
13161,5,3|1|1,Face3-1-1,,20,1,120311,p_h_m_face_0311_lod.bif,1,,,,,,
13162,5,3|1|2,Face3-1-2,,20,1,120312,p_h_m_face_0312_lod.bif,1,,,,,,
13163,5,3|1|3,Face3-1-3,,20,1,120313,p_h_m_face_0313_lod.bif,1,,,,,,
13164,5,3|1|4,Face3-1-4,,20,1,120314,p_h_m_face_0314_lod.bif,1,,,,,,
13165,5,3|1|5,Face3-1-5,,20,1,120315,p_h_m_face_0315_lod.bif,1,,,,,,
13166,5,3|1|6,Face3-1-6,,20,1,120316,p_h_m_face_0316_lod.bif,1,,,,,,
13167,5,3|1|7,Face3-1-7,,20,1,120317,p_h_m_face_0317_lod.bif,1,,,,,,
13170,5,3|2|0,Face3-2-0,,20,1,120320,p_h_m_face_0320_lod.nif,1,,,,,,
13171,5,3|2|1,Face3-2-1,,20,1,120321,p_h_m_face_0321_lod.bif,1,,,,,,
13172,5,3|2|2,Face3-2-2,,20,1,120322,p_h_m_face_0322_lod.bif,1,,,,,,
13173,5,3|2|3,Face3-2-3,,20,1,120323,p_h_m_face_0323_lod.bif,1,,,,,,
13174,5,3|2|4,Face3-2-4,,20,1,120324,p_h_m_face_0324_lod.bif,1,,,,,,
13175,5,3|2|5,Face3-2-5,,20,1,120325,p_h_m_face_0325_lod.bif,1,,,,,,
13176,5,3|2|6,Face3-2-6,,20,1,120326,p_h_m_face_0326_lod.bif,1,,,,,,
13177,5,3|2|7,Face3-2-7,,20,1,120327,p_h_m_face_0327_lod.bif,1,,,,,,
13180,5,3|3|0,Face3-3-0,,20,1,120330,p_h_m_face_0330_lod.nif,1,,,,,,
13181,5,3|3|1,Face3-3-1,,20,1,120331,p_h_m_face_0331_lod.bif,1,,,,,,
13182,5,3|3|2,Face3-3-2,,20,1,120332,p_h_m_face_0332_lod.bif,1,,,,,,
13183,5,3|3|3,Face3-3-3,,20,1,120333,p_h_m_face_0333_lod.bif,1,,,,,,
13184,5,3|3|4,Face3-3-4,,20,1,120334,p_h_m_face_0334_lod.bif,1,,,,,,
13185,5,3|3|5,Face3-3-5,,20,1,120335,p_h_m_face_0335_lod.bif,1,,,,,,
13186,5,3|3|6,Face3-3-6,,20,1,120336,p_h_m_face_0336_lod.bif,1,,,,,,
13187,5,3|3|7,Face3-3-7,,20,1,120337,p_h_m_face_0337_lod.bif,1,,,,,,
13190,5,3|4|0,Face3-4-0,,20,1,120340,p_h_m_face_0340_lod.nif,1,,,,,,
13191,5,3|4|1,Face3-4-1,,20,1,120341,p_h_m_face_0341_lod.bif,1,,,,,,
13192,5,3|4|2,Face3-4-2,,20,1,120342,p_h_m_face_0342_lod.bif,1,,,,,,
13193,5,3|4|3,Face3-4-3,,20,1,120343,p_h_m_face_0343_lod.bif,1,,,,,,
13194,5,3|4|4,Face3-4-4,,20,1,120344,p_h_m_face_0344_lod.bif,1,,,,,,
13195,5,3|4|5,Face3-4-5,,20,1,120345,p_h_m_face_0345_lod.bif,1,,,,,,
13196,5,3|4|6,Face3-4-6,,20,1,120346,p_h_m_face_0346_lod.bif,1,,,,,,
13197,5,3|4|7,Face3-4-7,,20,1,120347,p_h_m_face_0347_lod.bif,1,,,,,,
14090,5,3|5|0,Face3-5-0,,20,1,120350,p_h_m_face_0350_lod.nif,1,,,,,,
14091,5,3|5|1,Face3-5-1,,20,1,120351,p_h_m_face_0351_lod.bif,1,,,,,,
14092,5,3|5|2,Face3-5-2,,20,1,120352,p_h_m_face_0352_lod.bif,1,,,,,,
14093,5,3|5|3,Face3-5-3,,20,1,120353,p_h_m_face_0353_lod.bif,1,,,,,,
14094,5,3|5|4,Face3-5-4,,20,1,120354,p_h_m_face_0354_lod.bif,1,,,,,,
14095,5,3|5|5,Face3-5-5,,20,1,120355,p_h_m_face_0355_lod.bif,1,,,,,,
14096,5,3|5|6,Face3-5-6,,20,1,120356,p_h_m_face_0356_lod.bif,1,,,,,,
14097,5,3|5|7,Face3-5-7,,20,1,120357,p_h_m_face_0357_lod.bif,1,,,,,,
14100,5,3|6|0,Face3-6-0,,20,1,120360,p_h_m_face_0360_lod.nif,1,,,,,,
14101,5,3|6|1,Face3-6-1,,20,1,120361,p_h_m_face_0361_lod.bif,1,,,,,,
14102,5,3|6|2,Face3-6-2,,20,1,120362,p_h_m_face_0362_lod.bif,1,,,,,,
14103,5,3|6|3,Face3-6-3,,20,1,120363,p_h_m_face_0363_lod.bif,1,,,,,,
14104,5,3|6|4,Face3-6-4,,20,1,120364,p_h_m_face_0364_lod.bif,1,,,,,,
14105,5,3|6|5,Face3-6-5,,20,1,120365,p_h_m_face_0365_lod.bif,1,,,,,,
14106,5,3|6|6,Face3-6-6,,20,1,120366,p_h_m_face_0366_lod.bif,1,,,,,,
14107,5,3|6|7,Face3-6-7,,20,1,120367,p_h_m_face_0367_lod.bif,1,,,,,,
14110,5,3|7|0,Face3-7-0,,20,1,120370,p_h_m_face_0370_lod.nif,1,,,,,,
14111,5,3|7|1,Face3-7-1,,20,1,120371,p_h_m_face_0371_lod.bif,1,,,,,,
14112,5,3|7|2,Face3-7-2,,20,1,120372,p_h_m_face_0372_lod.bif,1,,,,,,
14113,5,3|7|3,Face3-7-3,,20,1,120373,p_h_m_face_0373_lod.bif,1,,,,,,
14114,5,3|7|4,Face3-7-4,,20,1,120374,p_h_m_face_0374_lod.bif,1,,,,,,
14115,5,3|7|5,Face3-7-5,,20,1,120375,p_h_m_face_0375_lod.bif,1,,,,,,
14116,5,3|7|6,Face3-7-6,,20,1,120376,p_h_m_face_0376_lod.bif,1,,,,,,
14117,5,3|7|7,Face3-7-7,,20,1,120377,p_h_m_face_0377_lod.bif,1,,,,,,
10004,5,4,Face4,,20,1,120400,p_h_m_face_0400_lod.nif,1,,,,,,
12040,5,4|0,Face4-0,,20,1,120400,p_h_m_face_0400_lod.nif,1,,,,,,
12041,5,4|1,Face4-1,,20,1,120410,p_h_m_face_0410_lod.nif,1,,,,,,
12042,5,4|2,Face4-2,,20,1,120420,p_h_m_face_0420_lod.nif,1,,,,,,
12043,5,4|3,Face4-3,,20,1,120430,p_h_m_face_0430_lod.nif,1,,,,,,
12044,5,4|4,Face4-4,,20,1,120440,p_h_m_face_0440_lod.nif,1,,,,,,
12045,5,4|5,Face4-5,,20,1,120450,p_h_m_face_0450_lod.nif,1,,,,,,
12046,5,4|6,Face4-6,,20,1,120460,p_h_m_face_0460_lod.nif,1,,,,,,
12047,5,4|7,Face4-7,,20,1,120470,p_h_m_face_0470_lod.nif,1,,,,,,
13200,5,4|0|0,Face4-0-0,,20,1,120400,p_h_m_face_0400_lod.nif,1,,,,,,
13201,5,4|0|1,Face4-0-1,,20,1,120401,p_h_m_face_0401_lod.bif,1,,,,,,
13202,5,4|0|2,Face4-0-2,,20,1,120402,p_h_m_face_0402_lod.bif,1,,,,,,
13203,5,4|0|3,Face4-0-3,,20,1,120403,p_h_m_face_0403_lod.bif,1,,,,,,
13204,5,4|0|4,Face4-0-4,,20,1,120404,p_h_m_face_0404_lod.bif,1,,,,,,
13205,5,4|0|5,Face4-0-5,,20,1,120405,p_h_m_face_0405_lod.bif,1,,,,,,
13206,5,4|0|6,Face4-0-6,,20,1,120406,p_h_m_face_0406_lod.bif,1,,,,,,
13207,5,4|0|7,Face4-0-7,,20,1,120407,p_h_m_face_0407_lod.bif,1,,,,,,
13210,5,4|1|0,Face4-1-0,,20,1,120410,p_h_m_face_0410_lod.nif,1,,,,,,
13211,5,4|1|1,Face4-1-1,,20,1,120411,p_h_m_face_0411_lod.bif,1,,,,,,
13212,5,4|1|2,Face4-1-2,,20,1,120412,p_h_m_face_0412_lod.bif,1,,,,,,
13213,5,4|1|3,Face4-1-3,,20,1,120413,p_h_m_face_0413_lod.bif,1,,,,,,
13214,5,4|1|4,Face4-1-4,,20,1,120414,p_h_m_face_0414_lod.bif,1,,,,,,
