TID,WorldTID,PlaceType,PlaceTypeTID,Pos,Rotation,Radius,GroupNpc,State,WarView,PatrolPos
2018,2000,3,5016,7368.03|8156.93|115.23,3.14,0,0,0,0,
2020,2000,3,5017,7343.95|8077.41|99.09,3.14,0,0,0,0,
2021,2000,3,5017,7355.25|8074.12|99.92,3.14,0,0,0,0,
2022,2000,3,5017,7277.06|8116.59|112.69,3.14,0,0,0,0,
2023,2000,3,5017,7275.13|8114.25|112.29,3.14,0,0,0,0,
2024,2000,3,5017,7407.09|8049.30|101.86,3.14,0,0,0,0,
2025,2000,3,5017,7412.02|8057.98|102.01,3.14,0,0,0,0,
2026,2000,3,5017,7410.50|8056.47|102.04,3.14,0,0,0,0,
2027,2000,3,5017,7444.41|8069.62|105.57,3.14,0,0,0,0,
2028,2000,3,5017,7440.13|8071.37|106.11,3.14,0,0,0,0,
2029,2000,3,5017,7437.61|8058.75|106.00,3.14,0,0,0,0,
2030,2000,3,5017,7435.65|8059.65|106.00,3.14,0,0,0,0,
2031,2000,3,5017,7406.48|8050.95|102.08,3.14,0,0,0,0,
2033,2000,3,5018,7447.82|8039.12|104.91,3.14,0,0,0,0,
2034,2000,3,5018,7437.53|8065.00|106.49,3.14,0,0,0,0,
2035,2000,3,5018,7421.20|8032.09|100.11,3.14,0,0,0,0,
2036,2000,3,5018,7420.98|8011.59|98.94,3.14,0,0,0,0,
2038,2000,3,5018,7364.71|8021.03|104.35,3.14,0,0,0,0,
2039,2000,3,5018,7374.76|8029.73|104.64,3.14,0,0,0,0,
2040,2000,3,5018,7353.30|8066.43|99.46,3.14,0,0,0,0,
2041,2000,3,5018,7271.68|8086.05|109.00,3.14,0,0,0,0,
2042,2000,3,5018,7293.51|8094.53|110.12,4.28,0,0,0,0,
2043,2000,3,5019,7367.75|7983.71|104.19,3.14,0,0,0,0,
2044,2000,3,5019,7399.26|7963.47|105.88,3.14,0,0,0,0,
2045,2000,3,5019,7397.18|7889.83|105.01,3.14,0,0,0,0,
2046,2000,3,5019,7425.54|7880.56|105.84,3.14,0,0,0,0,
2051,2000,3,5019,7400.99|7855.97|102.75,3.14,0,0,0,0,
2067,2000,3,5022,7508.02|7823.38|104.25,0.41,0,0,0,0,
2070,2000,3,5022,7540.38|7860.50|111.30,3.14,0,0,0,0,
2071,2000,3,5022,7479.88|7903.33|120.89,3.14,0,0,0,0,
2072,2000,3,5022,7548.69|7850.32|108.61,3.14,0,0,0,0,
2074,2000,3,5022,7542.99|7818.58|103.55,3.14,0,0,0,0,
2075,2000,3,5022,7519.34|7817.34|104.71,3.14,0,0,0,0,
2077,2000,3,5022,7491.57|7797.89|90.18,3.14,0,0,0,0,
2087,2000,3,5024,7382.42|7367.24|99.32,3.86,0,0,0,0,
2088,2000,3,5024,7405.76|7369.22|97.29,5.32,0,0,0,0,
2089,2000,3,5024,7413.69|7350.77|96.29,4.45,0,0,0,0,
2090,2000,3,5024,7340.45|7401.38|94.53,2.9,0,0,0,0,
2092,2000,3,5024,7350.73|7373.38|96.53,1.51,0,0,0,0,
2093,2000,3,5025,7326.90|7537.50|69.33,3.14,0,0,0,0,
2094,2000,3,5025,7385.56|7554.14|75.74,3.14,0,0,0,0,
2095,2000,3,5025,7362.32|7534.84|76.25,3.14,0,0,0,0,
2096,2000,3,5025,7376.70|7541.59|76.44,3.14,0,0,0,0,
2098,2000,3,5025,7450.36|7532.12|76.05,3.14,0,0,0,0,
2099,2000,3,5025,7393.54|7520.82|72.49,3.14,0,0,0,0,
2100,2000,3,5025,7320.72|7494.46|67.44,0.14,0,0,0,0,
2101,2000,3,5025,7342.19|7498.42|68.44,3.14,0,0,0,0,
2102,2000,3,5026,7339.88|7460.59|80.41,3.14,0,0,0,0,
2103,2000,3,5026,7312.88|7444.06|76.41,3.14,0,0,0,0,
2106,2000,3,5026,7357.04|7436.08|87.39,3.14,0,0,0,0,
2108,2000,3,5026,7393.89|7484.61|90.45,3.14,0,0,0,0,
2112,2000,3,5026,7435.15|7423.45|78.48,3.14,0,0,0,0,
2116,2000,3,5026,7417.54|7411.70|77.88,1.92,0,0,0,0,
2117,2000,3,5026,7466.75|7396.50|80.11,3.14,0,0,0,0,
2119,2000,3,5026,7365.97|7471.31|91.60,3.14,0,0,0,0,
2120,2000,3,5026,7414.32|7460.32|93.75,3.14,0,0,0,0,
2125,2000,3,5029,7258.80|7253.21|93.44,3.14,0,0,0,0,
2135,2000,3,5031,7276.85|7311.61|79.33,3.14,0,0,0,0,
2136,2000,3,5031,7303.22|7355.38|79.18,3.14,0,0,0,0,
2139,2000,3,5031,7381.47|7312.93|64.57,3.14,0,0,0,0,
2140,2000,3,5031,7428.28|7293.33|74.02,3.14,0,0,0,0,
2141,2000,3,5031,7320.41|7338.12|70.69,3.14,0,0,0,0,
2142,2000,3,5031,7365.30|7262.88|61.61,3.14,0,0,0,0,
2144,2000,3,5031,7523.63|7285.50|83.93,5.39,0,0,0,0,
2146,2000,3,5032,7549.88|7341.78|105.03,3.14,0,0,0,0,
2147,2000,3,5032,7558.95|7356.94|108.27,3.14,0,0,0,0,
2148,2000,3,5032,7574.02|7396.18|108.27,3.14,0,0,0,0,
2149,2000,3,5032,7537.25|7337.53|104.91,3.14,0,0,0,0,
2150,2000,3,5032,7546.40|7356.03|104.91,3.14,0,0,0,0,
2151,2000,3,5032,7546.63|7426.62|103.07,3.14,0,0,0,0,
2152,2000,3,5032,7554.59|7388.69|104.13,3.14,0,0,0,0,
2153,2000,2,50686,7284.05|7259.74|108.81,3.14,0,0,0,0,
2154,2000,2,50686,7275.02|7259.97|108.45,3.14,0,0,0,0,
2155,2000,2,50686,7278.91|7254.71|108.83,3.14,0,0,0,0,
2156,2000,3,5027,7280.18|7259.61|108.56,3.14,0,0,0,0,
2158,2000,3,5027,7281.11|7257.00|108.95,3.14,0,0,0,0,
2159,2000,3,5027,7277.57|7258.27|108.49,3.14,0,0,0,0,
2170,2000,2,50685,7418.37|8051.67|101.13,3.14,0,0,0,0,
2171,2000,2,50685,7417.70|8049.27|101.10,2.15,0,0,0,0,
2172,2000,2,50685,7416.95|8054.05|101.39,3.14,0,0,0,0,
2174,2000,2,50685,7415.82|8009.12|98.88,3.14,0,0,0,0,
2175,2000,2,50685,7379.17|8115.12|109.81,3.14,0,0,0,0,
2176,2000,2,50685,7386.15|8113.13|109.83,3.14,0,0,0,0,
2177,2000,2,50685,7390.23|8117.18|110.29,0.91,0,0,0,0,
2178,2000,2,50685,7314.75|8120.78|110.00,5.59,0,0,0,0,
2179,2000,2,50685,7279.02|8116.20|112.43,5.71,0,0,0,0,
2180,2000,2,50685,7310.94|8116.65|110.46,3.14,0,0,0,0,
2181,2000,2,50685,7270.97|8092.24|110.67,3.14,0,0,0,0,
2183,2000,2,50685,7334.58|8139.60|110.59,3.14,0,0,0,0,
2264,2000,2,1501,1983.97|4458.86|87.66,3.14,0,0,0,0,
2266,2000,2,1501,1892.24|4464.77|84.90,3.14,0,0,0,0,
2269,2000,2,1502,1849.35|4456.05|85.19,3.14,0,0,0,0,
2270,2000,2,1503,1981.75|4477.47|86.89,3.14,0,0,0,0,
2361,2000,2,51501,6286.33|7451.89|113.71,3.14,0,0,0,0,
2363,2000,2,51502,6537.80|7526.74|117.62,5.86,0,0,0,0,
2364,2000,2,51502,6510.01|7547.90|118.72,3.14,0,0,0,0,
2365,2000,2,51503,6517.53|7536.70|119.38,3.72,0,0,0,0,
2534,2000,2,1001,1735.75|4637.67|68.59,0.25,0,0,0,0,
2539,2000,2,1004,1713.94|4760.07|68.67,4.87,0,0,0,0,
2540,2000,2,1005,1713.96|4754.96|68.66,4.59,0,0,0,0,
2541,2000,2,1006,1762.19|4775.88|68.40,2.43,0,0,0,0,
2544,2000,2,1002,1798.71|4756.30|73.18,5.15,0,0,0,0,
2546,2000,2,1003,1794.17|4752.85|73.23,6.04,0,0,0,0,
2548,2000,2,1007,1729.17|4637.67|68.59,0.64,0,0,0,0,
2550,2000,2,1008,1727.98|4640.28|68.59,0.98,0,0,0,0,
2551,2000,2,1009,1764.54|4775.72|68.40,3.57,0,0,0,0,
2553,2000,2,1010,1742.14|4633.76|68.59,6.13,0,0,0,0,
2554,2000,2,1201,1820.72|4774.08|73.71,1.3,0,0,0,0,
2555,2000,2,1201,1821.08|4768.47|73.71,1.28,0,0,0,0,
2561,2000,2,1202,1804.40|4778.47|75.35,3.23,0,0,0,0,
2563,2000,2,1201,1805.52|4786.86|79.88,2.9,0,0,0,0,
2567,2000,2,1202,1732.20|4778.09|71.74,2.04,0,0,0,0,
2568,2000,2,1202,1729.54|4739.17|76.39,5.01,0,0,0,0,
2569,2000,2,1202,1724.88|4746.19|71.74,6.27,0,0,0,0,
2570,2000,2,1202,1810.09|4760.26|82.46,1.47,0,0,0,0,
2575,2000,2,1203,1755.48|4751.77|68.40,0.14,0,0,0,0,
2576,2000,2,1204,1766.48|4752.32|68.40,0.14,0,0,0,0,
2577,2000,2,1303,1777.06|4801.67|75.35,2.48,0,0,0,0,
2578,2000,2,1303,1727.90|4642.64|68.59,1.54,0,0,0,0,
2591,2000,2,501,1612.97|4654.26|73.65,3.14,0,0,0,0,
2592,2000,2,501,1678.35|4778.70|74.49,3.14,0,0,0,0,
2594,2000,2,501,1637.78|4747.61|65.42,3.14,0,0,0,0,
2597,2000,2,501,1646.17|4696.43|69.80,3.14,0,0,0,0,
2598,2000,2,501,1666.29|4655.52|70.99,3.14,0,0,0,0,
2601,2000,2,502,1632.49|4658.46|71.07,5.66,0,0,0,0,
2603,2000,2,501,1563.77|4700.26|74.68,3.14,0,0,0,0,
2604,2000,2,501,1625.24|4691.22|69.98,3.14,0,0,0,0,
2605,2000,2,501,1628.10|4704.42|69.95,3.14,0,0,0,0,
2610,2000,2,521,1767.69|4892.07|86.42,3.14,0,0,0,0,
2611,2000,2,521,1783.25|4875.28|86.09,3.14,0,0,0,0,
2612,2000,2,521,1809.85|4853.17|86.53,3.14,0,0,0,0,
2614,2000,2,521,1926.17|4854.56|94.92,3.14,0,0,0,0,
2615,2000,2,521,1919.01|4899.23|103.02,3.14,0,0,0,0,
2616,2000,2,522,1833.52|4858.69|88.68,3.14,0,0,0,0,
2617,2000,2,522,1849.27|4846.19|89.51,3.14,0,0,0,0,
2618,2000,2,522,1854.94|4825.50|88.53,3.14,0,0,0,0,
2619,2000,2,522,1717.80|4897.42|93.62,3.14,0,0,0,0,
2620,2000,2,522,1723.55|4907.06|92.13,3.14,0,0,0,0,
2627,2000,2,522,1839.38|4803.97|84.02,3.14,0,0,0,0,
2628,2000,2,511,1959.16|4687.74|71.58,3.14,0,0,0,0,
2629,2000,2,511,1908.79|4622.35|65.75,3.14,0,0,0,0,
2630,2000,2,511,1922.78|4762.02|80.71,3.14,0,0,0,0,
2631,2000,2,511,1896.69|4620.89|64.02,3.14,0,0,0,0,
2638,2000,2,511,1930.76|4691.84|70.41,3.14,0,0,0,0,
2639,2000,2,511,1915.47|4699.99|70.82,3.14,0,0,0,0,
2640,2000,2,511,1772.17|4702.37|63.93,3.14,0,0,0,0,
2641,2000,2,511,1972.55|4706.56|72.92,3.14,0,0,0,0,
2642,2000,2,511,1866.33|4656.42|65.97,3.14,0,0,0,0,
2643,2000,2,511,1882.60|4733.93|65.22,3.14,0,0,0,0,
2647,2000,2,512,1981.87|4681.03|69.80,3.14,0,0,0,0,
2648,2000,2,512,1942.33|4709.66|72.19,3.14,0,0,0,0,
2649,2000,2,512,1960.47|4651.92|69.63,3.14,0,0,0,0,
2650,2000,2,512,1910.77|4658.21|68.98,3.14,0,0,0,0,
2653,2000,2,513,1867.07|4637.59|65.78,0.12,0,0,0,0,
2654,2000,2,512,1837.94|4668.14|65.00,3.14,0,0,0,0,
2656,2000,2,512,1908.48|4683.75|68.37,3.14,0,0,0,0,
2657,2000,2,512,1891.69|4628.37|65.28,0.79,0,0,0,0,
2660,2000,2,511,1880.48|4674.79|65.49,3.14,0,0,0,0,
2663,2000,2,511,1850.93|4653.19|65.39,3.14,0,0,0,0,
2664,2000,2,511,1887.55|4688.46|65.46,3.14,0,0,0,0,
2665,2000,2,511,1824.26|4675.34|64.04,3.14,0,0,0,0,
2667,2000,2,512,1853.50|4676.71|64.07,3.14,0,0,0,0,
2669,2000,2,511,1880.81|4742.26|66.50,3.14,0,0,0,0,
2671,2000,2,511,1867.92|4710.35|64.62,3.14,0,0,0,0,
2673,2000,2,1021,1852.30|4664.96|64.83,2.08,0,0,0,0,
2674,2000,3,1,1871.52|4638.75|66.43,4.42,0,0,0,0,
2675,2000,3,1,1915.25|4625.88|67.20,5.68,0,0,0,0,
2676,2000,3,1,1870.32|4663.85|66.16,1.07,0,0,0,0,
2677,2000,3,1,1850.07|4635.34|64.72,3.14,0,0,0,0,
2679,2000,3,1,1881.38|4619.61|64.60,2.88,0,0,0,0,
2681,2000,2,1201,1954.64|4999.01|136.99,3.53,0,0,0,0,
2682,2000,2,1201,1960.23|4995.60|137.07,4.02,0,0,0,0,
2683,2000,2,1202,1958.10|5044.09|138.13,5.03,0,0,0,0,
2684,2000,2,1202,1956.43|5038.34|138.38,4.8,0,0,0,0,
2694,2000,2,1202,1968.14|4998.27|150.51,3.14,0,0,0,0,
2695,2000,2,1202,1967.75|5000.27|146.79,4.09,0,0,0,0,
2696,2000,2,1201,1967.05|5004.04|137.69,6.08,0,0,0,0,
2697,2000,2,1202,1958.32|5006.77|137.45,3.14,0,0,0,0,
2698,2000,2,1202,1955.56|5007.35|137.61,3.22,0,0,0,0,
2700,2000,2,1022,1965.58|5026.50|140.03,0.98,0,0,0,0,
2704,2000,2,1023,1959.75|5018.42|138.79,2.47,0,0,0,0,
2705,2000,2,1023,1962.14|5019.82|139.22,2.24,0,0,0,0,
2730,2000,2,531,1822.61|4952.72|111.96,3.14,0,0,0,0,
2731,2000,2,531,1770.36|5020.26|86.94,3.14,0,0,0,0,
2732,2000,2,531,1856.88|4992.00|119.50,3.14,0,0,0,0,
2733,2000,2,531,1863.69|4984.51|123.52,3.14,0,0,0,0,
2734,2000,2,531,1895.72|4996.09|135.60,3.14,0,0,0,0,
2735,2000,2,531,1865.17|4968.55|123.41,3.14,0,0,0,0,
2736,2000,2,531,1900.21|5022.00|130.99,3.14,0,0,0,0,
2737,2000,2,531,1919.47|5095.88|127.44,3.14,0,0,0,0,
2738,2000,2,531,1858.03|5027.82|121.74,3.14,0,0,0,0,
2739,2000,2,531,1850.15|5044.25|120.42,3.14,0,0,0,0,
2740,2000,2,531,1918.74|5017.71|137.91,3.14,0,0,0,0,
2741,2000,2,531,1862.86|5054.96|122.32,3.14,0,0,0,0,
2742,2000,2,531,1916.33|5025.42|137.00,3.14,0,0,0,0,
2743,2000,2,531,1929.37|4975.53|133.29,3.14,0,0,0,0,
2744,2000,2,531,1959.60|4972.94|134.97,3.14,0,0,0,0,
2745,2000,2,531,1798.10|4946.35|108.62,3.14,0,0,0,0,
2746,2000,2,531,1886.83|4964.43|129.46,3.14,0,0,0,0,
2747,2000,2,531,1897.35|4940.26|123.35,3.14,0,0,0,0,
2748,2000,2,531,1919.49|4937.94|119.92,3.14,0,0,0,0,
2749,2000,2,531,1930.02|5027.04|139.54,3.14,0,0,0,0,
2750,2000,2,531,1897.30|4975.03|131.80,3.14,0,0,0,0,
2751,2000,2,531,1887.79|4930.44|118.67,3.14,0,0,0,0,
2752,2000,2,531,1845.08|4958.92|115.20,3.14,0,0,0,0,
2753,2000,2,531,1856.20|4938.37|116.66,3.14,0,0,0,0,
2754,2000,2,532,1914.88|4994.05|140.95,3.14,0,0,0,0,
2755,2000,2,532,1835.58|4980.05|111.41,3.14,0,0,0,0,
2756,2000,2,532,1924.58|5101.04|128.30,3.14,0,0,0,0,
2758,2000,2,532,1874.93|5045.05|124.71,3.14,0,0,0,0,
2759,2000,2,532,1931.16|5077.68|134.25,3.14,0,0,0,0,
2760,2000,2,532,1874.15|5117.36|115.44,3.14,0,0,0,0,
2761,2000,2,532,1872.65|5090.93|119.53,3.14,0,0,0,0,
2762,2000,2,532,1949.87|5112.84|134.28,3.14,0,0,0,0,
2763,2000,2,532,1953.77|5073.36|138.82,3.14,0,0,0,0,
2764,2000,2,532,1862.88|5043.09|122.91,3.14,0,0,0,0,
2765,2000,2,532,1876.07|5001.62|123.84,3.14,0,0,0,0,
2767,2000,2,533,1986.43|5088.30|142.06,3.14,0,0,0,0,
2771,2000,2,532,1948.83|5097.27|136.12,3.14,0,0,0,0,
2772,2000,2,532,1932.31|5116.08|129.92,3.14,0,0,0,0,
2773,2000,2,1311,1887.09|5042.15|126.05,2.27,0,0,0,0,
2774,2000,2,1311,1895.36|5047.08|127.03,5.05,0,0,0,0,
2775,2000,2,1311,1897.13|5049.81|127.71,3.65,0,0,0,0,
2777,2000,2,1312,1887.70|5043.69|126.30,2.64,0,0,0,0,
2778,2000,2,1312,1902.37|5049.09|128.57,3.14,0,0,0,0,
2779,2000,2,1312,1898.88|5057.10|127.53,4.73,0,0,0,0,
2786,2000,2,1031,1716.81|5058.53|67.07,1.79,0,0,0,0,
2788,2000,2,1032,1716.95|5056.22|67.03,1.23,0,0,0,0,
2789,2000,2,1202,1716.08|5072.88|66.92,4.39,0,0,0,0,
2790,2000,2,1202,1716.09|5078.01|71.77,3.18,0,0,0,0,
2793,2000,2,1201,1715.48|5065.04|66.83,5.22,0,0,0,0,
2796,2000,2,541,1611.39|4973.52|69.64,3.14,0,0,0,0,
2798,2000,2,541,1637.76|5003.13|64.96,3.14,0,0,0,0,
2802,2000,2,546,1646.44|5028.80|64.84,3.8,0,0,0,0,
2808,2000,2,541,1579.66|4884.59|69.67,3.14,0,0,0,0,
2809,2000,2,541,1609.31|4908.71|70.36,4.63,0,0,0,0,
2814,2000,2,542,1596.48|4920.99|69.52,3.14,0,0,0,0,
2816,2000,2,542,1611.84|4946.33|71.54,3.14,0,0,0,0,
2818,2000,2,541,1610.62|4965.75|71.77,3.14,0,0,0,0,
2820,2000,2,541,1634.95|5025.59|64.92,3.14,0,0,0,0,
2822,2000,2,542,1564.62|5049.18|74.14,5.03,0,0,0,0,
2823,2000,2,542,1620.35|4987.08|69.32,3.14,0,0,0,0,
2827,2000,2,541,1603.10|5087.93|74.03,3.14,0,0,0,0,
2828,2000,2,541,1577.59|5078.90|75.62,3.14,0,0,0,0,
2831,2000,2,541,1613.45|5074.56|73.86,3.14,0,0,0,0,
2832,2000,2,541,1589.39|5072.13|75.37,3.14,0,0,0,0,
2833,2000,2,541,1660.72|5089.70|69.32,3.14,0,0,0,0,
2835,2000,2,541,1641.40|5073.75|69.18,3.14,0,0,0,0,
2836,2000,2,541,1584.57|5047.14|74.10,3.14,0,0,0,0,
2837,2000,2,541,1599.89|5018.21|74.47,3.14,0,0,0,0,
2838,2000,2,541,1574.31|5018.48|73.89,3.14,0,0,0,0,
2839,2000,2,542,1569.38|5014.67|73.40,3.14,0,0,0,0,
2841,2000,2,541,1588.59|5064.88|74.72,3.14,0,0,0,0,
2846,2000,2,1311,1617.68|5102.07|70.42,3.14,0,0,0,0,
2848,2000,2,1312,1628.67|5102.76|69.76,2.44,0,0,0,0,
2849,2000,2,1312,1624.90|5099.16|69.59,5.69,0,0,0,0,
2850,2000,2,1312,1663.03|5072.91|68.81,2.97,0,0,0,0,
2851,2000,2,1311,1663.57|5065.34|68.74,4.21,0,0,0,0,
2852,2000,2,1041,2029.93|4849.32|175.05,4.47,0,0,0,0,
2853,2500,2,1042,52.34|235.98|175.24,5.2,0,0,0,0,
2854,2000,2,1033,1621.91|5104.75|70.05,3.14,0,0,0,0,
2855,4,2,200041,151.89|25.46|-0.00,3.54,0,0,0,0,
2858,4,2,200042,154.60|26.84|0.02,3.66,0,0,0,0,
2859,4,2,200043,148.28|25.85|-0.07,2.9,0,0,0,0,
2860,4,2,200043,150.23|30.73|-0.29,3.23,0,0,0,0,
2861,4,2,200041,144.31|28.68|-0.31,2.64,0,0,0,0,
2862,3,2,200031,152.67|25.67|0.00,3.37,0,0,0,0,
2863,3,2,200031,148.59|26.17|0.00,2.92,0,0,0,0,
2865,3,2,200032,146.60|25.84|0.00,2.65,0,0,0,0,
2866,3,2,200033,150.68|26.13|0.00,3.18,0,0,0,0,
2867,3,2,200033,148.14|24.87|0.00,2.93,0,0,0,0,
2869,3,2,200031,151.54|25.16|0.00,3.3,0,0,0,0,
2870,4,2,200042,151.23|27.32|-0.06,3.33,0,0,0,0,
2872,2000,2,1051,1759.77|5314.74|72.03,2.79,0,0,0,0,
2874,2000,2,1054,1767.39|5307.90|71.95,2.76,0,0,0,0,
2875,2000,2,1055,1765.11|5307.79|71.92,2.95,0,0,0,0,
2876,2000,2,1053,1776.63|5296.57|72.01,5.78,0,0,0,0,
2877,2000,2,1213,1774.47|5318.58|72.04,3.77,0,0,0,0,
2878,2000,2,1214,1779.10|5309.19|72.04,4.28,0,0,0,0,
2884,2000,2,1211,1764.90|5285.95|69.06,1.77,0,0,0,0,
2885,2000,2,1212,1773.98|5286.14|69.18,2.25,0,0,0,0,
2895,2000,2,1212,1771.68|5283.54|69.15,2.18,0,0,0,0,
2903,2000,2,1063,1912.98|5281.67|67.92,3.14,0,0,0,0,
2904,2000,2,551,1797.92|5185.01|74.47,3.14,0,0,0,0,
2905,2000,2,551,1782.54|5238.38|68.06,3.14,0,0,0,0,
2906,2000,2,551,1730.31|5213.05|65.57,3.14,0,0,0,0,
2908,2000,2,551,1775.47|5162.39|70.97,3.14,0,0,0,0,
2910,2000,2,551,1831.75|5317.25|67.98,3.14,0,0,0,0,
2912,2000,2,551,1874.85|5287.16|67.92,3.14,0,0,0,0,
2913,2000,2,551,1839.71|5230.80|72.14,3.14,0,0,0,0,
2914,2000,2,551,1819.68|5217.40|72.12,3.14,0,0,0,0,
2915,2000,2,551,1919.06|5215.39|70.32,3.14,0,0,0,0,
2917,2000,2,551,1887.17|5320.58|68.63,3.14,0,0,0,0,
2919,2000,2,551,1717.89|5159.34|63.75,3.14,0,0,0,0,
2921,2000,2,551,1721.15|5204.01|64.62,2.04,0,0,0,0,
2922,2000,2,551,1894.31|5287.58|67.92,3.14,0,0,0,0,
2923,2000,2,551,1953.47|5317.11|54.55,3.14,0,0,0,0,
2927,2000,2,551,1901.90|5258.54|67.92,3.14,0,0,0,0,
2929,2000,2,1212,1769.95|5292.30|69.42,3.14,0,0,0,0,
2931,2000,2,1072,1953.98|5359.65|60.77,5.42,0,0,0,0,
2932,2000,2,1071,1954.53|5361.93|60.77,4.92,0,0,0,0,
2933,2000,2,1073,1954.41|5368.99|60.77,3.68,0,0,0,0,
2934,2000,2,1201,1948.19|5366.97|60.77,4.99,0,0,0,0,
2935,2000,2,1201,1948.65|5355.89|60.56,4.66,0,0,0,0,
2936,2000,2,1202,1949.37|5353.30|60.62,4.39,0,0,0,0,
2937,2000,2,1202,1948.31|5368.25|60.78,5.22,0,0,0,0,
2938,2000,2,561,1659.91|5540.17|70.80,3.14,0,0,0,0,
2939,2000,2,561,1892.68|5406.23|68.53,3.14,0,0,0,0,
2941,2000,2,561,1914.59|5416.85|69.01,3.14,0,0,0,0,
2942,2000,2,561,1828.48|5474.59|65.67,3.14,0,0,0,0,
2943,2000,2,561,1900.96|5553.26|79.70,3.14,0,0,0,0,
2944,2000,2,561,1916.35|5488.89|75.01,3.14,0,0,0,0,
2945,2000,2,561,1614.33|5517.73|64.21,3.14,0,0,0,0,
2946,2000,2,561,1808.35|5576.94|67.07,3.14,0,0,0,0,
2947,2000,2,561,1844.61|5551.58|72.53,3.14,0,0,0,0,
2950,2000,2,561,1850.19|5394.53|65.06,3.14,0,0,0,0,
2956,2000,2,561,1973.16|5423.28|74.26,3.14,0,0,0,0,
2959,2000,2,561,1912.74|5458.51|72.61,3.14,0,0,0,0,
2960,2000,2,561,1959.43|5472.81|75.55,3.14,0,0,0,0,
2962,2000,2,562,1811.35|5562.68|67.88,3.14,0,0,0,0,
2963,2000,2,562,1950.23|5449.85|74.82,3.14,0,0,0,0,
2964,2000,2,567,1973.21|5538.10|83.74,3.81,0,0,0,0,
2965,2000,2,566,1967.79|5447.99|75.13,4.99,0,0,0,0,
2966,2000,2,565,1878.66|5487.44|72.04,4.82,0,0,0,0,
2967,2000,2,564,1893.19|5532.83|75.70,3.14,0,0,0,0,
2968,2000,2,563,1908.24|5562.22|81.43,3.14,0,0,0,0,
2969,2000,2,563,1935.55|5567.61|80.98,3.14,0,0,0,0,
2970,2000,2,563,1912.38|5519.47|75.85,3.14,0,0,0,0,
2971,2000,2,563,1926.58|5409.62|67.54,3.14,0,0,0,0,
2974,2000,2,563,1903.97|5547.80|78.27,3.14,0,0,0,0,
2976,2000,2,563,1973.28|5483.70|76.36,4.49,0,0,0,0,
2977,2000,2,563,1863.46|5530.31|72.76,3.14,0,0,0,0,
2978,2000,2,563,1873.38|5515.24|72.56,3.14,0,0,0,0,
2981,2000,2,562,1855.27|5558.41|72.76,3.14,0,0,0,0,
2984,2000,2,562,1945.54|5502.35|77.28,3.14,0,0,0,0,
2988,2000,2,562,1970.76|5548.64|83.78,3.14,0,0,0,0,
2989,2000,2,562,1966.16|5524.33|81.96,3.14,0,0,0,0,
2990,2000,2,1081,1703.45|5572.09|72.01,3.18,0,0,0,0,
2991,2000,2,1082,1720.21|5573.27|72.01,3.14,0,0,0,0,
2992,2000,2,1221,1739.04|5572.18|72.01,1.21,0,0,0,0,
2996,2000,2,1221,1689.60|5574.90|71.30,4.12,0,0,0,0,
2997,2000,2,1222,1734.10|5576.54|72.01,1.89,0,0,0,0,
3001,2000,2,1222,1694.00|5578.81|71.95,4.23,0,0,0,0,
3002,2000,2,1221,1724.10|5564.58|72.01,3.14,0,0,0,0,
3003,2000,2,1221,1719.86|5564.66|72.01,3.14,0,0,0,0,
3004,2000,2,1221,1709.73|5564.71|72.01,3.51,0,0,0,0,
3005,2000,2,572,1627.05|5362.87|86.52,0.65,0,0,0,0,
3011,2000,2,571,1756.98|5400.73|75.63,3.14,0,0,0,0,
3013,2000,2,571,1710.52|5458.33|68.47,3.14,0,0,0,0,
3025,2000,2,571,1608.11|5450.20|68.79,3.14,0,0,0,0,
3026,2000,2,575,1700.85|5429.88|67.36,5.97,0,0,0,0,
3034,2000,2,571,1772.08|5458.91|69.08,3.14,0,0,0,0,
3036,2000,2,573,1590.42|5435.08|65.41,1.87,0,0,0,0,
3038,2000,2,574,1678.61|5421.94|67.33,3.14,0,0,0,0,
3040,2000,2,574,1661.05|5466.12|68.98,3.14,0,0,0,0,
3047,2000,2,583,1599.79|5237.40|72.06,2.43,0,0,0,0,
3052,2000,2,574,1745.53|5479.12|69.30,5.76,0,0,0,0,
3053,2000,2,574,1772.62|5417.71|73.85,0.03,0,0,0,0,
3054,2000,2,574,1762.75|5465.52|69.27,2.71,0,0,0,0,
3056,2000,2,574,1677.94|5368.70|83.31,4.18,0,0,0,0,
3059,2000,2,574,1675.39|5357.60|83.57,1.01,0,0,0,0,
3060,2000,2,574,1696.86|5374.98|82.68,2.57,0,0,0,0,
3064,2000,2,581,1585.18|5322.22|61.28,3.14,0,0,0,0,
3065,2000,2,581,1619.00|5248.88|65.84,3.14,0,0,0,0,
3068,2000,2,581,1609.58|5155.19|78.71,3.14,0,0,0,0,
3070,2000,2,581,1593.35|5284.17|63.06,3.14,0,0,0,0,
3076,2000,2,582,1617.21|5199.96|78.77,3.14,0,0,0,0,
3077,2000,2,582,1609.38|5284.95|63.23,3.14,0,0,0,0,
3078,2000,2,582,1607.35|5258.57|64.10,3.14,0,0,0,0,
3080,2000,2,582,1586.82|5334.43|61.06,3.14,0,0,0,0,
3081,2000,2,581,1594.82|5174.31|78.77,3.14,0,0,0,0,
3083,2000,2,581,1585.87|5213.04|78.77,3.14,0,0,0,0,
