TID,WorldTID,Name,Pos,Min,Max,Volume,
311,2000,Amb_Fire_Large_01.ogg,1203.86|4965.90|70.84,7.5,15,1,
312,2000,Amb_Fire_Large_01.ogg,1145.30|4920.53|76.10,2,10,1,
313,2000,Amb_Fire_Large_01.ogg,1138.98|4904.86|79.39,2,10,1,
314,2000,Amb_Fire_Large_01.ogg,1125.86|4884.40|79.43,2,10,1,
315,2000,Amb_Fire_Large_01.ogg,1096.87|4905.28|79.30,2,10,1,
316,2000,Amb_Fire_Large_01.ogg,1109.29|4931.80|78.18,2,10,1,
317,2000,Amb_Fire_Large_01.ogg,1121.03|4933.05|78.02,2,10,1,
318,2000,Amb_Fire_Large_01.ogg,1114.36|4962.23|73.69,2,10,1,
319,2000,Amb_Fire_Large_01.ogg,1127.71|4983.40|73.96,7.5,15,1,
320,2000,Amb_Fire_Large_01.ogg,1131.63|4962.57|74.19,2,10,1,
321,2000,Amb_Fire_Large_01.ogg,1152.24|4975.02|73.90,7.5,15,1,
322,2000,Amb_Fire_Large_01.ogg,1151.96|4963.27|74.06,2,10,1,
323,2000,Amb_Fire_Large_01.ogg,1151.00|4947.73|73.74,2,10,1,
324,2000,Amb_Fire_Large_01.ogg,1148.84|4940.99|73.75,2,10,1,
325,2000,Amb_Fire_Large_01.ogg,1329.47|4881.95|36.33,11.25,22.5,1,
326,2000,Amb_Fire_Large_01.ogg,1377.03|4911.72|34.37,11.25,22.5,1,
327,2000,Amb_Fire_Large_01.ogg,1398.47|4865.08|38.66,11.25,22.5,1,
328,2000,Amb_Fire_Large_01.ogg,1415.41|4803.45|31.02,11.25,22.5,1,
329,2000,Amb_Fire_Large_01.ogg,1370.57|4796.71|33.48,11.25,22.5,1,
330,2000,Amb_Fire_Large_01.ogg,1384.05|4843.30|34.28,11.25,22.5,1,
331,2000,Amb_Fire_Large_01.ogg,1445.06|4845.09|31.14,11.25,22.5,1,
332,2000,Amb_Fire_Large_01.ogg,1177.37|5063.65|58.49,2,10,1,
333,2000,Amb_Fire_Large_01.ogg,1165.59|5063.36|58.30,2,10,1,
334,2000,Amb_Fire_Large_01.ogg,1162.65|5073.08|57.77,2,10,1,
335,2000,Amb_Fire_Large_01.ogg,1166.63|5077.25|56.66,2,10,1,
336,2000,Amb_Fire_Large_01.ogg,1175.76|5076.73|56.87,2,10,1,
337,2000,Amb_Fire_Large_01.ogg,1954.03|5474.26|77.47,7.5,15,1,
338,2000,Amb_Fire_Large_01.ogg,1240.11|5438.38|72.96,2,10,1,
339,2000,Amb_Fire_Large_01.ogg,1242.99|5444.43|72.78,2,10,1,
340,2000,Amb_Fire_Large_01.ogg,1229.72|5459.31|72.50,2,10,1,
341,2000,Amb_Fire_Large_01.ogg,1225.72|5478.41|70.02,2,10,1,
342,2000,Amb_Fire_Large_01.ogg,1202.22|5461.71|70.47,2,10,1,
343,2000,Amb_Fire_Large_01.ogg,1198.96|5471.81|70.11,2,10,1,
344,2000,Amb_Fire_Large_01.ogg,1212.94|5488.05|70.28,2,10,1,
345,2000,Amb_Fire_Large_01.ogg,1204.01|5498.90|70.15,2,10,1,
346,2000,Amb_Fire_Large_01.ogg,1185.01|5479.20|70.61,2,10,1,
347,2000,Amb_Fire_Large_01.ogg,1181.36|5455.25|70.97,2,10,1,
348,2000,Amb_Fire_Large_01.ogg,1161.29|5461.02|70.24,2,10,1,
349,2000,Amb_Fire_Large_01.ogg,1160.07|5478.25|70.26,2,10,1,
350,2000,Amb_Fire_Large_01.ogg,1187.58|5527.36|69.82,2,10,1,
351,2000,Amb_Fire_Large_01.ogg,1172.79|5548.73|72.10,2,10,1,
352,2000,Amb_Fire_Large_01.ogg,1390.54|5434.00|66.08,2,10,1,
353,2000,Amb_Fire_Large_01.ogg,1398.09|5437.06|65.68,2,10,1,
354,2000,Amb_Fire_Large_01.ogg,1400.70|5425.92|65.07,2,10,1,
355,2000,Amb_Fire_Large_01.ogg,1393.99|5527.92|65.61,2,10,1,
356,2000,Amb_Fire_Large_01.ogg,1404.59|5525.03|66.39,2,10,1,
357,2000,Amb_Fire_Large_01.ogg,1396.97|5567.81|64.87,2,10,1,
358,2000,Amb_Fire_Large_01.ogg,1450.92|5496.07|81.79,2,10,1,
359,2000,Amb_Fire_Large_01.ogg,1452.38|5482.66|82.18,2,10,1,
360,2000,Amb_Fire_Large_01.ogg,1472.66|5498.27|82.34,2,10,1,
361,2000,Amb_Fire_Large_01.ogg,1488.21|5506.90|82.19,2,10,1,
362,2000,Amb_Fire_Large_01.ogg,1503.58|5512.29|82.18,2,10,1,
363,2000,Amb_Fire_Large_01.ogg,1516.85|5520.39|82.28,2,10,1,
364,2000,Amb_Fire_Large_01.ogg,1519.26|5534.14|82.42,2,10,1,
365,2000,Amb_Fire_Large_01.ogg,1507.81|5548.91|82.34,2,10,1,
366,2000,Amb_Fire_Large_01.ogg,1494.35|5553.88|82.20,2,10,1,
367,2000,Amb_Fire_Large_01.ogg,1478.90|5572.62|82.36,2,10,1,
368,2000,Amb_Fire_Large_01.ogg,1463.38|5570.05|82.17,2,10,1,
369,2000,Amb_Fire_Large_01.ogg,1459.93|5545.75|82.45,2,10,1,
370,2000,Amb_Fire_Large_01.ogg,1365.15|5573.23|81.62,2,10,1,
371,2000,Amb_Fire_Large_01.ogg,1287.69|5531.67|85.52,2,10,1,
372,2000,Amb_Fire_Large_01.ogg,1277.86|5513.21|83.84,2,10,1,
373,2000,Amb_Fire_Large_01.ogg,1288.61|5502.63|84.10,2,10,1,
374,2000,Amb_Fire_Large_01.ogg,1301.24|5494.92|84.15,2,10,1,
375,2000,Amb_Fire_Large_01.ogg,1314.53|5499.01|84.26,2,10,1,
376,2000,Amb_Fire_Large_01.ogg,1302.98|5518.66|84.53,2,10,1,
377,2000,Amb_Fire_Large_01.ogg,1316.58|5510.82|84.11,2,10,1,
378,2000,Amb_Fire_Large_01.ogg,1313.60|5212.52|67.16,2,10,1,
379,2000,Amb_Fire_Large_01.ogg,1309.69|5206.02|68.52,2,10,1,
380,2000,Amb_Fire_Large_01.ogg,1305.28|5214.88|68.36,2,10,1,
381,2000,Amb_Fire_Large_01.ogg,1296.86|5203.19|68.59,2,10,1,
382,2000,Amb_Fire_Large_01.ogg,1160.25|5193.51|81.90,7.5,15,1,
383,2000,Amb_Fire_Large_01.ogg,1145.93|5200.72|79.93,7.5,15,1,
384,2000,Amb_Fire_Large_01.ogg,1120.42|5209.37|75.15,7.5,15,1,
385,2000,Amb_Fire_Large_01.ogg,1089.80|5217.85|73.24,7.5,15,1,
386,2000,Amb_Fire_Large_01.ogg,1136.39|5250.68|64.11,7.5,15,1,
387,2000,Amb_Fire_Large_01.ogg,1121.80|5250.48|63.78,7.5,15,1,
388,2000,Amb_Fire_Large_01.ogg,1092.21|5247.35|71.07,7.5,15,1,
389,2000,Amb_Fire_Large_01.ogg,1093.00|5298.11|63.87,7.5,15,1,
390,2000,Amb_Fire_Large_01.ogg,1119.95|5285.83|63.69,7.5,15,1,
391,2000,Amb_Fire_Large_01.ogg,1132.73|5313.21|59.84,7.5,15,1,
392,2000,Amb_Fire_Large_01.ogg,1166.16|5314.24|58.33,7.5,15,1,
393,2000,Amb_Fire_Large_01.ogg,1190.47|5309.56|58.33,7.5,15,1,
394,2000,Amb_Fire_Large_01.ogg,1215.10|5284.78|57.95,7.5,15,1,
395,2000,Amb_Fire_Large_01.ogg,1219.87|5249.28|54.97,7.5,15,1,
396,2000,Amb_Fire_Large_01.ogg,1193.54|5199.33|51.33,7.5,15,1,
397,2000,Amb_Fire_Large_01.ogg,1163.99|5292.27|63.51,7.5,15,1,
398,2000,Amb_Fire_Large_01.ogg,1178.73|5265.68|62.31,7.5,15,1,
399,2000,Amb_Fire_Large_01.ogg,1401.90|4851.64|34.56,60,120,1,
400,2000,Amb_Fire_Large_01.ogg,1406.43|4863.12|51.52,30,60,1,
401,2000,Amb_Fire_Large_01.ogg,1410.89|4322.63|72.92,2,10,1,
402,2000,Amb_Fire_Large_01.ogg,1412.89|4315.73|73.04,2,10,1,
403,2000,Amb_Fire_Bonfire_01.ogg,1420.85|4309.42|81.84,11.25,22.5,1,
404,2000,Amb_Fire_Bonfire_01.ogg,1444.68|4309.86|82.50,11.25,22.5,1,
405,2000,Amb_Fire_Large_01.ogg,1449.63|4332.96|77.10,2,10,1,
406,2000,Amb_Fire_Large_01.ogg,1434.64|4336.97|77.06,2,10,1,
407,2000,Amb_Fire_Large_01.ogg,1450.24|4349.24|77.47,2,10,1,
408,2000,Amb_Fire_Large_01.ogg,1465.67|4386.05|77.74,2,10,1,
409,2000,Amb_Fire_Large_01.ogg,1469.88|4406.69|78.34,2,10,1,
410,2000,Amb_Fire_Large_01.ogg,1469.28|4416.60|77.65,2,10,1,
411,2000,Amb_Fire_Large_01.ogg,1465.19|4424.18|77.54,2,10,1,
412,2000,Amb_Fire_Large_01.ogg,1455.56|4424.19|77.48,2,10,1,
413,2000,Amb_Fire_Large_01.ogg,1448.65|4426.38|77.20,2,10,1,
414,2000,Amb_Fire_Large_01.ogg,1415.21|4444.54|70.38,2,10,1,
415,2000,Amb_Fire_Large_01.ogg,1405.11|4438.52|70.43,2,10,1,
416,2000,Amb_Fire_Large_01.ogg,1437.22|4136.77|80.85,15,30,1,
417,2000,Amb_Fire_Large_01.ogg,1437.34|4129.03|82.63,15,30,1,
418,2000,Amb_Fire_Large_01.ogg,1441.46|4133.83|90.67,30,60,1,
419,2000,Amb_Fire_Large_01.ogg,1431.93|4346.67|77.43,2,10,1,
420,2000,Amb_Fire_Large_01.ogg,1292.48|4305.21|71.87,7.5,15,1,
421,2000,Amb_Fire_Large_01.ogg,1282.37|4351.03|81.54,10,30,1,
422,2000,Amb_Fire_Large_01.ogg,1284.11|4368.35|81.69,10,30,1,
423,2000,Amb_Fire_Large_01.ogg,1232.62|4361.04|89.28,10,30,1,
424,2000,Amb_Fire_Large_01.ogg,1236.88|4344.45|89.12,10,30,1,
425,2000,Amb_Fire_Large_01.ogg,1190.62|4332.93|96.17,10,30,1,
426,2000,Amb_Fire_Large_01.ogg,1171.66|4333.45|97.58,10,30,1,
427,2000,Amb_Fire_Large_01.ogg,1145.65|4287.29|109.71,10,30,1,
428,2000,Amb_Fire_Large_01.ogg,1117.80|4270.04|110.51,10,30,1,
429,2000,Amb_Fire_Large_01.ogg,1148.09|4249.43|115.62,10,30,1,
430,2000,Amb_Fire_Large_01.ogg,1219.77|4289.09|111.73,10,30,1,
431,2000,Amb_Fire_Large_01.ogg,1244.07|4272.67|114.10,10,30,1,
432,2000,Amb_Fire_Large_01.ogg,1218.49|4249.38|114.67,10,30,1,
433,2000,Amb_Fire_Large_01.ogg,1218.05|4202.43|115.68,10,30,1,
434,2000,Amb_Fire_Large_01.ogg,1143.78|4201.29|116.08,10,30,1,
435,2000,Amb_Fire_Large_01.ogg,1162.00|4158.97|125.01,10,30,1,
436,2000,Amb_Fire_Large_01.ogg,1200.31|4157.88|129.02,10,30,1,
437,2000,Amb_Fire_Large_01.ogg,1789.71|4385.91|107.62,2,10,1,
438,2000,Amb_Fire_Large_01.ogg,1778.92|4385.27|107.72,2,10,1,
439,2000,Amb_Fire_Large_01.ogg,1601.90|4181.29|117.88,2,10,1,
440,2000,Amb_Fire_Large_01.ogg,1607.91|4188.72|118.37,2,10,1,
441,2000,Amb_Fire_Large_01.ogg,1589.09|4178.28|117.96,2,10,1,
442,2000,Amb_Fire_Large_01.ogg,1585.27|4179.78|119.98,2,10,1,
443,2000,Amb_Fire_Large_01.ogg,1581.49|4185.98|118.88,7.5,15,1,
444,2000,Amb_Fire_Bonfire_01.ogg,1860.24|4518.07|95.37,7.5,15,1,
445,2000,Amb_Fire_Bonfire_01.ogg,1887.60|4536.87|95.37,7.5,15,1,
446,2000,Amb_Fire_Bonfire_01.ogg,1918.64|4527.88|95.23,7.5,15,1,
447,2000,Amb_Fire_Bonfire_01.ogg,1944.41|4552.35|90.92,7.5,15,1,
448,2000,Amb_Fire_Large_01.ogg,1884.81|4445.33|87.31,2,10,1,
449,2000,Amb_Fire_Large_01.ogg,1896.20|4455.54|86.76,2,10,1,
450,2000,Amb_Fire_Large_01.ogg,1925.11|4470.57|88.17,2,10,1,
451,2000,Amb_Fire_Large_01.ogg,1903.96|4425.13|87.78,2,10,1,
452,2000,Amb_Fire_Large_01.ogg,1636.77|3883.69|144.71,2,10,1,
453,2000,Amb_Fire_Large_01.ogg,1637.96|3900.11|148.50,2,10,1,
454,2000,Amb_Fire_Large_01.ogg,1632.09|3938.28|149.35,2,10,1,
455,2000,Amb_Fire_Large_01.ogg,1640.77|3910.05|149.82,2,10,1,
456,2000,Amb_Fire_Large_01.ogg,1628.80|3871.26|149.76,2,10,1,
457,2000,Amb_Fire_Large_01.ogg,1601.69|3892.73|149.72,2,10,1,
458,2000,Amb_Fire_Large_01.ogg,1579.01|3934.29|150.22,2,10,1,
459,2000,Amb_Fire_Large_01.ogg,1546.04|3971.16|145.09,2,10,1,
460,2000,Amb_Fire_Large_01.ogg,1593.35|3963.20|148.64,2,10,1,
461,2000,Amb_Fire_Large_01.ogg,1573.14|3985.22|148.92,2,10,1,
462,2000,Amb_Fire_Large_01.ogg,1558.32|3997.51|145.74,2,10,1,
463,2000,Amb_Fire_Large_01.ogg,1045.28|3876.97|135.73,2,10,1,
464,2000,Amb_Fire_Large_01.ogg,1045.52|3890.60|135.17,2,10,1,
465,2000,Amb_Fire_Large_01.ogg,1065.96|3906.38|134.89,2,10,1,
466,2000,Amb_Fire_Large_01.ogg,1070.21|3921.57|134.85,2,10,1,
467,2000,Amb_Fire_Large_01.ogg,1084.43|3924.70|134.38,2,10,1,
468,2000,Amb_Fire_Large_01.ogg,1117.70|3897.52|133.57,2,10,1,
469,2000,Amb_Fire_Large_01.ogg,1117.30|3906.86|133.51,2,10,1,
470,2000,Amb_Fire_Large_01.ogg,1163.07|3898.38|133.95,2,10,1,
471,2000,Amb_Fire_Large_01.ogg,1163.52|3909.42|133.07,2,10,1,
472,2000,Amb_Fire_Large_01.ogg,1151.41|4005.58|137.32,2,10,1,
473,2000,Amb_Fire_Large_01.ogg,1119.42|3990.17|139.10,2,10,1,
474,2000,Amb_Fire_Large_01.ogg,1114.97|4006.58|138.33,2,10,1,
475,2000,Amb_Fire_Large_01.ogg,1148.47|4016.55|137.90,2,10,1,
476,2000,Amb_Fire_Large_01.ogg,1200.88|4042.48|138.56,2,10,1,
477,2000,Amb_Fire_Large_01.ogg,1217.64|4039.43|137.97,2,10,1,
478,2000,Amb_Fire_Large_01.ogg,1258.70|4047.14|143.64,2,10,1,
479,2000,Amb_Fire_Large_01.ogg,1277.26|4031.59|143.42,2,10,1,
480,2000,Amb_Fire_Large_01.ogg,1262.23|4029.92|143.14,2,10,1,
481,2000,Amb_Fire_Large_01.ogg,1905.59|3888.92|155.10,2,10,1,
482,2000,Amb_Fire_Large_01.ogg,1963.90|3908.10|154.11,2,10,1,
483,2000,Amb_Fire_Large_01.ogg,1970.16|3901.45|154.04,2,10,1,
484,2000,Amb_Fire_Large_01.ogg,1972.81|3948.80|154.11,2,10,1,
485,2000,Amb_Fire_Large_01.ogg,1961.94|4013.87|154.26,2,10,1,
486,2000,Amb_Fire_Large_01.ogg,1938.19|3999.19|152.50,2,10,1,
487,2000,Amb_Fire_Large_01.ogg,1924.65|3994.69|150.78,2,10,1,
488,2000,Amb_Fire_Large_01.ogg,1614.85|3941.11|149.87,2,10,1,
489,2000,Amb_Fire_Large_01.ogg,1561.22|3689.76|140.70,2,10,1,
490,2000,Amb_Fire_Large_01.ogg,1554.51|3696.47|140.50,2,10,1,
491,2000,Amb_Fire_Large_01.ogg,1827.08|3339.94|155.37,2,10,1,
492,2000,Amb_Fire_Large_01.ogg,1848.46|3334.56|157.78,2,10,1,
493,2000,Amb_Fire_Large_01.ogg,1837.36|3362.34|156.11,2,10,1,
494,2000,Amb_Fire_Large_01.ogg,1808.18|3383.32|156.02,2,10,1,
495,2000,Amb_Fire_Large_01.ogg,1799.29|3394.48|156.27,2,10,1,
496,2000,Amb_Fire_Large_01.ogg,1792.92|3401.21|155.95,2,10,1,
497,2000,Amb_Fire_Large_01.ogg,1804.28|3409.90|156.62,2,10,1,
498,2000,Amb_Fire_Large_01.ogg,1828.44|3424.01|156.01,2,10,1,
499,2000,Amb_Fire_Large_01.ogg,1856.52|3433.47|154.14,2,10,1,
500,2000,Amb_Fire_Large_01.ogg,1876.00|3417.51|156.17,7.5,15,1,
501,2000,Amb_Fire_Large_01.ogg,1862.44|3408.95|161.81,2,10,1,
502,2000,Amb_Fire_Large_01.ogg,1862.07|3395.36|155.84,2,10,1,
503,2000,Amb_Fire_Large_01.ogg,1879.92|3363.81|156.19,2,10,1,
504,2000,Amb_Fire_Large_01.ogg,1876.92|3359.61|156.08,2,10,1,
505,2000,Amb_Fire_Large_01.ogg,1894.28|3339.00|155.98,2,10,1,
506,2000,Amb_Fire_Large_01.ogg,1677.78|3417.49|156.31,5.25,10.5,1,
507,2000,Amb_Fire_Large_01.ogg,1586.30|3394.40|153.64,7.5,15,1,
508,2000,Amb_Fire_Large_01.ogg,1604.06|3393.86|160.71,7.5,15,1,
509,2000,Amb_Fire_Large_01.ogg,1695.33|3423.99|156.95,7.5,15,1,
510,2000,Amb_Fire_Large_01.ogg,1810.26|3395.96|156.24,2,10,1,
511,2000,Amb_Fire_Large_01.ogg,1858.30|3403.92|155.90,2,10,1,
512,2000,Amb_Fire_Bonfire_01.ogg,1842.19|3342.88|160.86,2,10,1,
513,2000,Amb_Fire_Bonfire_01.ogg,1835.95|3343.61|160.27,2,10,1,
514,2000,Amb_Fire_Bonfire_01.ogg,1869.31|3437.37|158.05,2,10,1,
515,2000,Amb_Fire_Bonfire_01.ogg,1863.79|3440.92|157.96,2,10,1,
516,2000,Amb_Fire_Bonfire_01.ogg,1819.12|3227.45|162.25,2,10,1,
517,2000,Amb_Fire_Bonfire_01.ogg,1828.21|3237.83|163.42,2,10,1,
518,2000,Amb_Fire_Bonfire_01.ogg,1835.09|3229.81|162.87,2,10,1,
519,2000,Amb_Fire_Bonfire_01.ogg,1826.72|3218.23|163.00,2,10,1,
520,2000,Amb_Fire_Bonfire_01.ogg,1837.64|3207.67|164.10,2,10,1,
521,2000,Amb_Fire_Bonfire_01.ogg,1850.34|3220.01|164.23,2,10,1,
522,2000,Amb_Fire_Bonfire_01.ogg,1862.50|3202.42|165.52,2,10,1,
523,2000,Amb_Fire_Bonfire_01.ogg,1879.08|3193.64|166.59,2,10,1,
524,2000,Amb_Fire_Bonfire_01.ogg,1880.14|3237.46|165.59,2,10,1,
525,2000,Amb_Fire_Bonfire_01.ogg,1889.25|3219.15|164.43,2,10,1,
526,2000,Amb_Fire_Bonfire_01.ogg,1901.40|3201.09|165.13,2,10,1,
527,2000,Amb_Fire_Bonfire_01.ogg,1910.97|3177.87|165.36,2,10,1,
528,2000,Amb_Fire_Bonfire_01.ogg,1917.55|3210.48|160.22,2,10,1,
529,2000,Amb_Fire_Bonfire_01.ogg,1930.41|3192.78|162.14,2,10,1,
530,2000,Amb_Fire_Bonfire_01.ogg,1949.94|3182.80|158.58,2,10,1,
531,2000,Amb_Fire_Bonfire_01.ogg,1836.10|3175.04|164.41,2,10,1,
532,2000,Amb_Fire_Bonfire_01.ogg,1846.25|3151.47|167.79,2,10,1,
533,2000,Amb_Fire_Bonfire_01.ogg,1823.31|3159.63|165.15,2,10,1,
534,2000,Amb_Fire_Bonfire_01.ogg,1805.16|3151.42|164.48,2,10,1,
535,2000,Amb_Fire_Bonfire_01.ogg,1791.29|3179.84|165.19,2,10,1,
536,2000,Amb_Fire_Bonfire_01.ogg,1814.87|3126.50|163.40,2,10,1,
537,2000,Amb_Fire_Bonfire_01.ogg,1802.87|3102.59|165.61,2,10,1,
538,2000,Amb_Fire_Bonfire_01.ogg,1825.78|3086.88|166.27,2,10,1,
539,2000,Amb_Fire_Bonfire_01.ogg,1845.80|3088.00|165.31,2,10,1,
540,2000,Amb_Fire_Bonfire_01.ogg,1863.59|3083.53|164.14,2,10,1,
541,2000,Amb_Fire_Bonfire_01.ogg,1871.56|3102.77|163.36,2,10,1,
542,2000,Amb_Fire_Bonfire_01.ogg,1658.53|3172.03|154.13,2,10,1,
543,2000,Amb_Fire_Bonfire_01.ogg,1656.50|3160.56|154.12,2,10,1,
544,2000,Amb_Fire_Bonfire_01.ogg,1630.68|3180.92|149.34,2,10,1,
545,2000,Amb_Fire_Bonfire_01.ogg,1623.41|3170.52|149.43,2,10,1,
546,2000,Amb_Fire_Bonfire_01.ogg,1614.76|3202.11|146.03,2,10,1,
547,2000,Amb_Fire_Bonfire_01.ogg,1601.92|3197.44|145.86,2,10,1,
548,2000,Amb_Fire_Bonfire_01.ogg,1613.25|3221.75|139.12,2,10,1,
549,2000,Amb_Fire_Bonfire_01.ogg,1602.08|3232.69|139.49,2,10,1,
550,2000,Amb_Fire_Large_01.ogg,2447.66|4339.98|154.57,2,10,1,
551,2000,Amb_Fire_Large_01.ogg,2447.68|4332.56|156.50,2,10,1,
552,2000,Amb_Fire_Large_01.ogg,2433.13|4319.63|155.98,2,10,1,
553,2000,Amb_Fire_Large_01.ogg,2395.99|4322.69|155.78,2,10,1,
554,2000,Amb_Fire_Large_01.ogg,2375.44|4332.55|155.87,2,10,1,
555,2000,Amb_Fire_Large_01.ogg,2426.56|4386.82|160.73,2,10,1,
556,2000,Amb_Fire_Large_01.ogg,2423.99|4380.48|159.74,2,10,1,
557,2000,Amb_Fire_Large_01.ogg,2487.34|4255.43|141.29,2,10,1,
558,2000,Amb_Fire_Large_01.ogg,2489.80|4250.64|141.03,2,10,1,
559,2000,Amb_Fire_Large_01.ogg,2467.28|4232.98|139.12,2,10,1,
560,2000,Amb_Fire_Large_01.ogg,2472.22|4227.13|138.92,2,10,1,
561,2000,Amb_Fire_Large_01.ogg,2438.38|4207.06|132.98,2,10,1,
562,2000,Amb_Fire_Large_01.ogg,2442.74|4199.82|132.68,2,10,1,
563,2000,Amb_Fire_Large_01.ogg,2378.60|4154.18|125.49,2,10,1,
564,2000,Amb_Fire_Large_01.ogg,2372.64|4154.02|125.58,2,10,1,
565,2000,Amb_Fire_Large_01.ogg,2336.79|4215.10|117.91,2,10,1,
566,2000,Amb_Fire_Large_01.ogg,2332.41|4209.83|118.50,2,10,1,
567,2000,Amb_Fire_Large_01.ogg,2296.56|4157.22|122.32,2,10,1,
568,2000,Amb_Fire_Large_01.ogg,2291.00|4156.02|122.47,2,10,1,
569,2000,Amb_Fire_Large_01.ogg,2276.18|4243.20|120.14,2,10,1,
570,2000,Amb_Fire_Large_01.ogg,2267.83|4242.87|121.12,2,10,1,
571,2000,Amb_Fire_Large_01.ogg,2217.69|4175.29|123.45,2,10,1,
572,2000,Amb_Fire_Large_01.ogg,2213.64|4171.39|122.79,2,10,1,
573,2000,Amb_Fire_Large_01.ogg,2257.71|4211.17|117.03,2,10,1,
574,2000,Amb_Fire_Large_01.ogg,2260.94|4215.41|117.03,2,10,1,
575,2000,Amb_Fire_Large_01.ogg,2221.79|3806.31|67.76,2,10,1,
576,2000,Amb_Fire_Large_01.ogg,2228.38|3803.98|68.63,2,10,1,
577,2000,Amb_Fire_Large_01.ogg,2305.82|3702.40|66.47,2,10,1,
578,2000,Amb_Fire_Large_01.ogg,2299.29|3699.79|66.15,2,10,1,
579,2000,Amb_Fire_Large_01.ogg,2338.25|3661.76|66.63,2,10,1,
580,2000,Amb_Fire_Large_01.ogg,2312.00|3605.39|65.58,2,10,1,
581,2000,Amb_Fire_Large_01.ogg,2303.94|3604.49|64.76,2,10,1,
582,2000,Amb_Fire_Large_01.ogg,2198.90|3918.95|69.60,7.5,15,1,
583,2000,Amb_Fire_Large_01.ogg,2195.81|3921.12|71.72,7.5,15,1,
584,2000,Amb_Fire_Large_01.ogg,2191.49|3932.74|82.00,11.25,22.5,1,
585,2000,Amb_Fire_Large_01.ogg,2183.77|3941.44|76.75,7.5,15,1,
586,2000,Amb_Fire_Large_01.ogg,2134.03|4002.32|73.11,7.5,15,1,
587,2000,Amb_Fire_Large_01.ogg,2139.44|3974.07|79.86,7.5,15,1,
588,2000,Amb_Fire_Large_01.ogg,2139.49|3973.65|76.30,11.25,22.5,1,
589,2000,Amb_Fire_Large_01.ogg,2110.30|3923.04|76.38,11.25,22.5,1,
590,2000,Amb_Fire_Large_01.ogg,2104.26|3930.24|76.65,11.25,22.5,1,
591,2000,Amb_Fire_Large_01.ogg,2164.14|4002.54|85.36,11.25,22.5,1,
592,2000,Amb_Fire_Large_01.ogg,2136.01|3946.34|72.31,7.5,15,1,
593,2000,Amb_Fire_Large_01.ogg,2806.33|3801.65|5.03,2,10,1,
594,2000,Amb_Fire_Large_01.ogg,2811.86|3794.15|5.14,2,10,1,
595,2000,Amb_Fire_Large_01.ogg,2833.39|3782.08|7.99,2,10,1,
596,2000,Amb_Fire_Large_01.ogg,2826.40|3781.22|8.04,2,10,1,
597,2000,Amb_Fire_Large_01.ogg,2837.22|3765.96|8.82,2,10,1,
598,2000,Amb_Fire_Large_01.ogg,2821.25|3759.94|8.29,2,10,1,
599,2000,Amb_Fire_Large_01.ogg,2758.92|3786.20|8.71,7.5,15,1,
600,2000,Amb_Fire_Large_01.ogg,2775.40|3778.41|4.82,2,10,1,
601,2000,Amb_Fire_Large_01.ogg,2778.88|3772.01|5.33,2,10,1,
602,2000,Amb_Fire_Large_01.ogg,2776.77|3751.89|8.37,2,10,1,
603,2000,Amb_Fire_Large_01.ogg,2773.98|3744.39|8.50,2,10,1,
604,2000,Amb_Fire_Large_01.ogg,2706.54|3719.42|18.65,2,10,1,
605,2000,Amb_Fire_Large_01.ogg,2700.54|3728.35|18.21,2,10,1,
606,2000,Amb_Fire_Large_01.ogg,2694.08|3712.20|22.88,2,10,1,
607,2000,Amb_Fire_Large_01.ogg,2690.13|3719.28|23.47,2,10,1,
608,2000,Amb_Fire_Large_01.ogg,2665.01|3773.34|21.61,7.5,20,1,
609,2000,Amb_Fire_Large_01.ogg,2650.40|3807.52|24.65,7.5,15,1,
610,2000,Amb_Fire_Large_01.ogg,2659.53|3716.88|44.27,2,10,1,
611,2000,Amb_Fire_Large_01.ogg,2663.27|3687.21|45.85,10,30,1,
612,2000,Amb_Fire_Large_01.ogg,2588.94|3707.86|57.48,2,10,1,
613,2000,Amb_Fire_Large_01.ogg,2592.49|3702.68|56.27,2,10,1,
614,2000,Amb_Fire_Large_01.ogg,2567.79|3690.35|58.94,2,10,1,
615,2000,Amb_Fire_Large_01.ogg,2572.34|3660.21|59.10,2,10,1,
616,2000,Amb_Fire_Large_01.ogg,2563.30|3659.77|58.68,2,10,1,
617,2000,Amb_Fire_Bonfire_01.ogg,2575.98|3676.27|59.10,2,10,1,
618,2000,Amb_Fire_Bonfire_01.ogg,2575.39|3672.15|59.54,2,10,1,
619,2000,Amb_Fire_Large_01.ogg,2736.91|3760.17|9.48,7.5,15,1,
620,2000,Amb_Fire_Large_01.ogg,2719.72|3702.55|19.23,7.5,15,1,
621,2000,Amb_Fire_Large_01.ogg,2757.30|3727.55|5.09,2,10,1,
622,2000,Amb_Fire_Large_01.ogg,2763.92|3731.32|4.70,2,10,1,
623,2000,Amb_Fire_Large_01.ogg,2825.62|3748.25|7.93,2,10,1,
624,2000,Amb_Fire_Large_01.ogg,2819.78|3751.11|8.17,2,10,1,
625,2000,Amb_Fire_Bonfire_01.ogg,2839.44|3773.62|9.25,2,10,1,
626,2000,Amb_Fire_Bonfire_01.ogg,2834.13|3758.06|7.84,2,10,1,
627,2000,Amb_Fire_Bonfire_01.ogg,2830.69|3751.62|8.02,2,10,1,
628,2000,Amb_Fire_Large_01.ogg,2948.70|3667.25|17.35,2,10,1,
