TID,Type,Kind,Property,SpecialValue,Race,Grade,WeaponType,ShapeID,Comment,EngTitle,EngName,LocalTitle,LocalName,UseIconType,WorldMapIcon,Level,HP,MP,HPR,MPR,POPMin,POPMax,MOPMin,MOPMax,PD,MD,FD,WD,AD,LD,DP,BP,AP,CP,IGN_AT,AS,Ws,WsAni,RS,RsAni,CS,Exp,ItemDropTID,MapDropTID,SaleTID,Motion,EventRange,Color,Width,Height,Scale,NpcBrain,RegenR,RegenTimeMin,RegenTimeMax,Greeting,Eventlist,Gossip,GreetVoice,GoodbyeVoice
300543,4,0,0,0,0,1,0,20104,  ,NPT_Title_000083,NPT_Name_000083,Lv.3,疾风炮弹,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20543,0,0,0,0,0,0,,
300544,4,0,0,0,0,1,0,20104,  ,NPT_Title_000084,NPT_Name_000084,Lv.4,疾风炮弹,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20544,0,0,0,0,0,0,,
300545,4,0,0,0,0,1,0,20104,  ,NPT_Title_000085,NPT_Name_000085,Lv.5,疾风炮弹,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20545,0,0,0,0,0,0,,
300751,4,0,0,0,0,1,0,20200,  ,NPT_Title_000086,NPT_Name_000086,Lv.1,魔法治愈液,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20751,0,0,0,0,0,0,,
300752,4,0,0,0,0,1,0,20200,  ,NPT_Title_000087,NPT_Name_000087,Lv.2,魔法治愈液,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20752,0,0,0,0,0,0,,
300753,4,0,0,0,0,1,0,20200,  ,NPT_Title_000088,NPT_Name_000088,Lv.3,魔法治愈液,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20753,0,0,0,0,0,0,,
300754,4,0,0,0,0,1,0,20200,  ,NPT_Title_000089,NPT_Name_000089,Lv.4,魔法治愈液,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20754,0,0,0,0,0,0,,
300755,4,0,0,0,0,1,0,20200,  ,NPT_Title_000090,NPT_Name_000090,Lv.5,魔法治愈液,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20755,0,0,0,0,0,0,,
300761,4,0,0,0,0,1,0,20201,  ,NPT_Title_000091,NPT_Name_000091,Lv.1,魔力循环奥弗,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20761,0,0,0,0,0,0,,
300762,4,0,0,0,0,1,0,20201,  ,NPT_Title_000092,NPT_Name_000092,Lv.2,魔力循环奥弗,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20762,0,0,0,0,0,0,,
300763,4,0,0,0,0,1,0,20201,  ,NPT_Title_000093,NPT_Name_000093,Lv.3,魔力循环奥弗,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20763,0,0,0,0,0,0,,
300764,4,0,0,0,0,1,0,20201,  ,NPT_Title_000094,NPT_Name_000094,Lv.4,魔力循环奥弗,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20764,0,0,0,0,0,0,,
300765,4,0,0,0,0,1,0,20201,  ,NPT_Title_000095,NPT_Name_000095,Lv.5,魔力循环奥弗,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20765,0,0,0,0,0,0,,
300771,4,0,0,0,0,1,0,20202,  ,NPT_Title_000096,NPT_Name_000096,Lv.1,奥弗之击,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20771,0,0,0,0,0,0,,
300772,4,0,0,0,0,1,0,20202,  ,NPT_Title_000097,NPT_Name_000097,Lv.2,奥弗之击,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20772,0,0,0,0,0,0,,
300773,4,0,0,0,0,1,0,20202,  ,NPT_Title_000098,NPT_Name_000098,Lv.3,奥弗之击,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20773,0,0,0,0,0,0,,
300774,4,0,0,0,0,1,0,20202,  ,NPT_Title_000099,NPT_Name_000099,Lv.4,奥弗之击,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20774,0,0,0,0,0,0,,
300775,4,0,0,0,0,1,0,20202,  ,NPT_Title_000100,NPT_Name_000100,Lv.5,奥弗之击,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20775,0,0,0,0,0,0,,
300781,4,0,0,0,0,1,0,20203,  ,NPT_Title_000101,NPT_Name_000101,Lv.1,贤者的奥弗,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20781,0,0,0,0,0,0,,
300782,4,0,0,0,0,1,0,20203,  ,NPT_Title_000102,NPT_Name_000102,Lv.2,贤者的奥弗,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20782,0,0,0,0,0,0,,
300783,4,0,0,0,0,1,0,20203,  ,NPT_Title_000103,NPT_Name_000103,Lv.3,贤者的奥弗,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20783,0,0,0,0,0,0,,
300784,4,0,0,0,0,1,0,20203,  ,NPT_Title_000104,NPT_Name_000104,Lv.4,贤者的奥弗,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20784,0,0,0,0,0,0,,
300785,4,0,0,0,0,1,0,20203,  ,NPT_Title_000105,NPT_Name_000105,Lv.5,贤者的奥弗,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20785,0,0,0,0,0,0,,
300791,4,0,0,0,0,1,0,20204,  ,NPT_Title_000106,NPT_Name_000106,Lv.1,奥弗疾风,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20791,0,0,0,0,0,0,,
300792,4,0,0,0,0,1,0,20204,  ,NPT_Title_000107,NPT_Name_000107,Lv.2,奥弗疾风,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20792,0,0,0,0,0,0,,
300793,4,0,0,0,0,1,0,20204,  ,NPT_Title_000108,NPT_Name_000108,Lv.3,奥弗疾风,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20793,0,0,0,0,0,0,,
300794,4,0,0,0,0,1,0,20204,  ,NPT_Title_000109,NPT_Name_000109,Lv.4,奥弗疾风,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20794,0,0,0,0,0,0,,
300795,4,0,0,0,0,1,0,20204,  ,NPT_Title_000110,NPT_Name_000110,Lv.5,奥弗疾风,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,20795,0,0,0,0,0,0,,
301000,4,0,0,0,0,1,0,20100,  ,NPT_Title_000111,NPT_Name_000111,Lv.5,哈利伊德的图腾,0,0,1,10000,100,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0.5,2.1,1,21000,0,0,0,0,0,0,,
79,1,1,2,2,1,1,0,30100,  ,NPT_Title_000112,NPT_Name_000112,声望商店,声望商店,5,10102,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,2,2,2,"228,171,130",0.5,2.1,1,40003,0,15,25,10000,10|105,0,KHC_NPC_Male_Young_AA_16_2.ogg,
80,1,1,2,2,1,1,0,30100,  ,NPT_Title_000113,NPT_Name_000113,硬币商店,硬币商店,5,10102,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,3,2,2,"228,171,130",0.5,2.1,1,40003,0,15,25,0,10|105,0,KHC_NPC_Male_Young_AA_16_2.ogg,
95,2,0,0,4,0,1,0,50503,  ,NPT_Title_000114,NPT_Name_000114,,波鲁鲁(一般),1,10000,10,101800,100,0,0,44,49,44,49,137,137,0,0,0,0,13,40,70,0,0,1000,1000,1000,7000,4300,1000,0,10047,0,0,2,12,,1,2.1,1,60003,0,25,30,0,0,0,,
96,2,0,0,0,0,2,0,50503,  ,NPT_Title_000115,NPT_Name_000115,,波鲁鲁(精英),1,10001,20,101800,100,0,0,144,149,144,149,360,360,0,0,0,0,24,72,110,110,0,1000,1000,1000,7000,4300,1000,0,10047,0,0,2,12,,1,2.1,1,3040,0,45,50,0,0,0,,
97,2,0,0,0,0,3,0,50503,  ,NPT_Title_000116,NPT_Name_000116,,波鲁鲁(队长),7,10002,30,101800,100,0,0,396,401,396,401,100,100,0,0,0,0,170,200,180,190,0,1000,1000,1000,7000,4300,1000,0,10047,0,0,2,12,,1,2.1,1,3040,0,65,70,0,0,0,,
98,2,0,0,0,0,4,0,1003,  ,NPT_Title_000117,NPT_Name_000117,,波鲁鲁(boss),7,10003,40,101800,100,0,0,1,1,1,1,100,100,0,0,0,0,170,200,180,190,0,1000,1500,1500,7000,4000,1000,0,10047,0,0,2,12,,1,2.1,1,16,0,85,90,0,0,0,,
99,2,0,0,0,0,5,0,1003,  ,NPT_Title_000118,NPT_Name_000118,,波鲁鲁(传说),1,10004,50,101800,100,0,0,1,1,1,1,100,100,0,0,0,0,170,200,180,190,0,1000,1500,1500,7000,4000,1000,0,10047,0,0,2,12,,1,2.1,1,16,0,105,110,0,0,0,,
101,1,1,0,2,1,1,0,30100,  ,NPT_Title_000119,NPT_Name_000119,武器商人,埃尔皮诺,5,10100,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,123,2,2,"254,230,224",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_04_1.ogg,
102,1,1,1,2,1,1,0,30100,  ,NPT_Title_000120,NPT_Name_000120,防御口商人,贝伊利,5,10101,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,143,2,2,"254,214,190",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_03_1.ogg,
103,1,1,0,2,1,1,0,30600,  ,NPT_Title_000121,NPT_Name_000121,德雷昆西奥武器商人,克鲁艾,5,10100,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,0,2,2,"246,200,161",0.5,2.1,1,0,0,15,25,10027,10|105,0,CHW_NPC_Female_Young_AA_01_1.ogg,
104,1,1,1,2,1,1,0,30600,  ,NPT_Title_000122,NPT_Name_000122,德雷昆西奥铠甲商人,夏比,5,10101,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,0,2,2,"210,186,150",0.5,2.1,1,0,0,15,25,10027,10|105,0,CHW_NPC_Female_Young_AA_02_1.ogg,
105,1,1,2,2,1,1,0,30100,  ,NPT_Title_000123,NPT_Name_000123,杂货商人,达里奥,5,10102,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,160,2,2,"228,171,130",0.5,2.1,1,40003,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_16_2.ogg,
107,1,7,0,0,1,1,0,30610,  ,NPT_Title_000124,NPT_Name_000124,铁匠,顿拉,5,10700,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,0,2,2,"222,160,101",0.5,2.1,1,40001,0,15,25,10025,10|119|121|102,5001|5002,CHW_NPC_Female_Young_BA_01_3.ogg,CHW_NPC_Female_Young_BB_01_2.ogg
108,1,7,0,0,1,1,0,30110,  ,NPT_Title_000125,NPT_Name_000125,铁匠,艾多拉,5,10700,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"207,145,113",0.5,2.1,1,40001,0,15,25,10025,10|119|121|102,5001|5002,KHC_NPC_Male_Young_AA_15_1.ogg,
109,1,14,0,2,1,1,0,30002,  ,NPT_Title_000126,NPT_Name_000126,,艾琳,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2," 140,113,92 ",0.5,2.1,1,0,0,15,25,1001,10,0,KHC_NPC_Male_Young_AA_16_1.ogg,
110,1,14,0,2,1,1,0,30012,  ,NPT_Title_000127,NPT_Name_000127,大司祭,艾斯特,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2," 160,97,61 ",0.5,2.1,1,0,0,15,25,1001,10,0,KHC_NPC_Male_Young_AA_03_1.ogg,
111,1,14,0,2,1,1,0,30013,  ,NPT_Title_000128,NPT_Name_000128,,布尔雷塔,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2," 127,83,62 ",0.5,2.1,1,0,0,15,25,1001,10,0,KHC_NPC_Male_Young_AA_02_1.ogg,
112,1,14,0,2,1,1,0,30011,  ,NPT_Title_000129,NPT_Name_000129,娱乐街的支配者,法雷尔,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"254,230,224",0.5,2.1,1,0,0,15,25,1001,10,0,KHC_NPC_Male_Young_AA_01_1.ogg,
113,1,14,0,2,1,1,0,30010,  ,NPT_Title_000130,NPT_Name_000130,年老的老者,吉尔伯特,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"254,214,190",0.5,2.1,1,0,0,15,25,1001,10,0,KHC_NPC_Male_Old_AA_02_1.ogg,
114,1,2,0,2,1,1,0,30120,  ,NPT_Title_000131,NPT_Name_000131,竞买场管理者,杰奎琳,5,10200,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"246,200,161",0.5,2.1,1,0,0,15,25,1001,10|102,5004,KHC_NPC_Male_Young_AA_06_2.ogg,
115,1,4,0,2,1,1,0,30120,  ,NPT_Title_000132,NPT_Name_000132,物品保管所管理人,卡利斯,5,10400,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"210,186,150",0.5,2.1,1,40002,0,15,25,10109,10|117,0,KHC_NPC_Male_Young_AA_06_1.ogg,
116,1,14,0,2,1,1,0,100,  ,NPT_Title_000133,NPT_Name_000133,防守对队长,拉腊,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"254,230,224",0.5,2.1,1,0,0,15,25,1001,10,0,CHW_NPC_Female_Young_BA_05_1.ogg,
118,1,14,0,2,1,1,0,100,  ,NPT_Title_000134,NPT_Name_000134,骑士团宣传员,梅布尔,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"254,214,190",0.5,2.1,1,0,0,15,25,1001,10,0,KHC_NPC_Male_Young_AA_03_1.ogg,
119,1,14,0,2,1,1,0,30010,  ,NPT_Title_000135,NPT_Name_000135,圣物管理人,娜蒂尔达,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"228,171,130",0.5,2.1,1,0,0,15,25,1001,10,0,KHC_NPC_Male_Young_AA_06_2.ogg,
120,1,14,0,2,1,1,0,30011,  ,NPT_Title_000136,NPT_Name_000136,传道士,阿莫斯,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"222,160,101",0.5,2.1,1,0,0,15,25,1001,10,0,KHC_NPC_Male_Young_AA_06_1.ogg,
121,1,14,0,2,1,1,0,30001,  ,NPT_Title_000137,NPT_Name_000137,围观者们,斯蒂尔普瑞住民,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"207,145,113",0.5,2.1,1,0,0,15,25,1001,0,0,KHC_NPC_Male_Young_AA_05_4.ogg,
122,1,14,0,2,1,1,0,30002,  ,NPT_Title_000138,NPT_Name_000138,吟游诗人,阿依达,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2," 140,113,92 ",0.5,2.1,1,0,0,15,25,1001,10,0,KHC_NPC_Male_Young_AA_16_1.ogg,
123,1,14,0,2,1,1,0,30003,  ,NPT_Title_000139,NPT_Name_000139,围观者们,安东尼,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2," 160,97,61 ",0.5,2.1,1,0,0,15,25,1001,10,0,KHC_NPC_Male_Young_AA_05_3.ogg,
126,1,12,0,8,1,1,0,10004,  ,NPT_Title_000140,NPT_Name_000140,炼金术炉,阿塔诺乐,1,11200,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"244,207,173",0.5,2.5,1,0,0,15,25,1001,10|102,5006,,
127,1,12,0,8,1,1,0,10004,  ,NPT_Title_000141,NPT_Name_000141,炼金术炉,贝勒切萨,5,11200,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"240,170,130",0.5,2.5,1,0,0,15,25,1001,10|102,5006,,
128,1,11,0,2,1,1,0,30001,  ,NPT_Title_000142,NPT_Name_000142,生产管理人,萨尔瓦托尔,5,11100,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2," 127,83,62 ",0.5,2.1,1,0,0,15,25,1001,10|109|102,5002,KHC_NPC_Male_Young_AA_01_1.ogg,
129,1,11,0,2,1,1,0,30002,  ,NPT_Title_000143,NPT_Name_000143,生产管理人,托里,5,11100,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"254,230,224",0.5,2.1,1,0,0,15,25,1001,10|109|102,5002,KHC_NPC_Male_Young_AA_02_1.ogg,
130,1,3,0,2,1,1,0,30010,  ,NPT_Title_000144,NPT_Name_000144,技术者,威廉,5,10300,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"254,214,190",0.5,2.1,1,40000,0,15,25,10177,10|122|123|102,5007,KHC_NPC_Male_Young_AA_02_2.ogg,
131,1,8,0,2,1,1,0,30120,  ,NPT_Title_000145,NPT_Name_000145,公会管理人,杰基,5,10800,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"246,200,161",0.5,2.1,1,0,0,15,25,10001,10|110|112|114|115|102,5003,KHC_NPC_Male_Young_AA_04_1.ogg,
132,1,15,0,2,1,4,0,900,  ,NPT_Title_000146,NPT_Name_000146,艾因哈伊代表,埃丁莱特布林俄(boss),5,11503,50,132840,100,0,0,2779,2784,2779,2784,698,698,0,0,0,0,54,144,355,209,0,1000,1100,1100,7000,5500,1000,0,0,0,0,2,2,"206,182,166",0.5,2.1,1,50300,0,100,100,1001,10,0,NPC_Edin_AA_01_01.ogg|NPC_Edin_AA_02_01.ogg,NPC_Edin_AB_01_01.ogg|NPC_Edin_AB_02_01.ogg
133,1,1,3,2,1,1,0,30000,  ,NPT_Title_000147,NPT_Name_000147,武器收回图案,帕克斯特,5,10105,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,40,2,2,"210,186,150",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_01_1.ogg,
134,1,1,3,2,1,1,0,30001,  ,NPT_Title_000148,NPT_Name_000148,初级武器图案,阿尔弗雷德,5,10105,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,41,2,2,"228,171,130",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_02_1.ogg,
135,1,1,3,2,1,1,0,30002,  ,NPT_Title_000149,NPT_Name_000149,中级武器图案,布莱特,5,10105,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,42,2,2,"222,160,101",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_02_2.ogg,
136,1,1,3,2,1,1,0,30003,  ,NPT_Title_000150,NPT_Name_000150,见习马甲防御区图案,冠军,5,10106,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,60,2,2,"207,145,113",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_04_1.ogg,
137,1,1,3,2,1,1,0,30004,  ,NPT_Title_000151,NPT_Name_000151,初级马甲防御区图案,科伊,5,10106,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,61,2,2," 140,113,92 ",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_01_1.ogg,
138,1,1,3,2,1,1,0,30010,  ,NPT_Title_000152,NPT_Name_000152,中级马甲防御区图案,克林森,5,10106,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,62,2,2," 160,97,61 ",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_02_1.ogg,
139,1,1,3,2,1,1,0,30011,  ,NPT_Title_000153,NPT_Name_000153,装备图案,丢奥斯,5,10107,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,30,2,2," 127,83,62 ",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_02_2.ogg,
140,1,1,3,2,1,1,0,30012,  ,NPT_Title_000154,NPT_Name_000154,中上级武器图案,里查贝,5,10105,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,43,2,2,"254,230,224",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_04_1.ogg,
142,1,1,3,2,1,1,0,30014,  ,NPT_Title_000155,NPT_Name_000155,药水图案,班奥尼,5,10109,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,20,2,2,"246,200,161",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_04_1.ogg,
145,1,1,3,2,1,1,0,30502,  ,NPT_Title_000156,NPT_Name_000156,要理图案,格拉地,5,10110,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,10,2,2,"222,160,101",0.5,2.1,1,0,0,15,25,10027,10|105,0,CHW_NPC_Female_Young_AA_04_1.ogg,
154,1,1,0,2,1,1,0,30013,  ,NPT_Title_000157,NPT_Name_000157,见习武器商人,库普,5,10100,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"228,171,130",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_04_1.ogg,
155,1,1,0,2,1,1,0,30014,  ,NPT_Title_000158,NPT_Name_000158,初级武器商人,比波斯,5,10100,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,"222,160,101",0.5,2.1,1,0,0,15,25,10027,10|105,0,KHC_NPC_Male_Young_AA_02_2.ogg,
156,1,1,0,2,1,1,0,30500,  ,NPT_Title_000159,NPT_Name_000159,中级武器商人,特鲁迪,5,10100,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,0,2,2,"207,145,113",0.5,2.1,1,0,0,15,25,10027,10|105,0,CHW_NPC_Female_Young_AA_02_2.ogg,
157,1,1,1,2,1,1,0,30501,  ,NPT_Title_000160,NPT_Name_000160,见习防御区商人,杰普尔,5,10101,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,0,2,2," 140,113,92 ",0.5,2.1,1,0,0,15,25,10027,10|105,0,CHW_NPC_Female_Young_AA_01_1.ogg,
