TID,RewardTID,Comment,BoxColor,RewardItem01,RewardItemStack01,RewardRate01,RewardItem02,RewardItemStack02,RewardRate02,RewardItem03,RewardItemStack03,RewardRate03,RewardItem04,RewardItemStack04,RewardRate04,RewardItem05,RewardItemStack05,RewardRate05,RewardItem06,RewardItemStack06,RewardRate06,RewardItem07,RewardItemStack07,RewardRate07,RewardItem08,RewardItemStack08,RewardRate08,RewardItem09,RewardItemStack09,RewardRate09,RewardItem10,RewardItemStack10,RewardRate10
12240,4452,"暴风古城(兽族, 极困难)-SSS 奖励",5,81120,1,6938,2070531,1,7219,2070532,1,7500,110500,1,7750,110501,1,8000,83105,1,8500,82003,1,10000,,,,,,,,,
12241,4452,"暴风古城(兽族, 极困难)-SS 奖励",5,81119,1,1758,81120,1,7771,2070521,1,7842,2070422,1,7913,2070431,1,8157,2070432,1,8401,110500,1,8551,110501,1,8701,83105,1,9001,82003,1,10000
12242,4452,"暴风古城(兽族, 极困难)-S 奖励",4,81119,1,3515,81120,1,8603,2070521,1,8746,2070422,1,8889,2070431,1,9095,2070432,1,9301,110500,1,9351,110501,1,9401,83105,1,9501,82003,1,10000
12243,4452,"暴风古城(兽族, 极困难)-A 奖励",3,81118,1,4000,10016,40,5500,10116,40,7000,10017,40,8500,10117,40,10000,,,,,,,,,,,,,,,
12244,4452,"暴风古城(兽族, 极困难)-B 奖励",3,81118,1,1500,10016,20,3625,10116,20,5750,10017,20,7875,10117,20,10000,,,,,,,,,,,,,,,
12245,4452,"暴风古城(兽族, 极困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
12310,4453,"暴风古城(人类, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12311,4453,"暴风古城(人类, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12312,4453,"暴风古城(人类, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12313,4453,"暴风古城(人类, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12314,4453,"暴风古城(人类, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12315,4453,"暴风古城(人类, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12340,4453,"暴风古城(兽族, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12341,4453,"暴风古城(兽族, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12342,4453,"暴风古城(兽族, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12343,4453,"暴风古城(兽族, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12344,4453,"暴风古城(兽族, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12345,4453,"暴风古城(兽族, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13010,4060,"克拉伍德活体实验室 (人类, 普通)-SSS 奖励",5,81021,1,925,81022,1,4625,81023,1,9250,2080511,1,9288,2080512,1,9326,2080521,1,9476,2080522,1,9626,2080531,1,9814,2080532,1,10000,,,
13011,4060,"克拉伍德活体实验室 (人类, 普通)-SS 奖励",5,81021,1,925,81022,1,5550,81023,1,9250,2080511,1,9288,2080512,1,9326,2080521,1,9514,2080522,1,9702,2080531,1,9852,2080532,1,10000,,,
13012,4060,"克拉伍德活体实验室 (人类, 普通)-S 奖励",4,81021,1,4625,81022,1,7400,81023,1,9250,2080511,1,9438,2080512,1,9626,2080521,1,9739,2080522,1,9852,2080531,1,9927,2080532,1,10000,,,
13013,4060,"克拉伍德活体实验室 (人类, 普通)-A 奖励",3,81021,1,2000,10016,20,4400,10116,20,6100,10017,20,8300,10117,20,10000,,,,,,,,,,,,,,,
13014,4060,"克拉伍德活体实验室 (人类, 普通)-B 奖励",3,81021,1,500,10016,10,3100,10116,10,5300,10017,10,7800,10117,10,10000,,,,,,,,,,,,,,,
13015,4060,"克拉伍德活体实验室 (人类, 普通)-F 奖励",2,10016,1,3000,10116,1,5000,10017,1,8000,10117,1,10000,0,0,0,,,,,,,,,,,,,,,
13040,4060,"克拉伍德活体实验室 (兽族,普通)-SSS 奖励",5,81121,1,925,81122,1,4625,81123,1,9250,2080511,1,9288,2080512,1,9326,2080521,1,9476,2080522,1,9626,2080531,1,9814,2080532,1,10000,,,
13041,4060,"克拉伍德活体实验室 (兽族,普通)-SS 奖励",5,81121,1,925,81122,1,5550,81123,1,9250,2080511,1,9288,2080512,1,9326,2080521,1,9514,2080522,1,9702,2080531,1,9852,2080532,1,10000,,,
13042,4060,"克拉伍德活体实验室 (兽族,普通)-S 奖励",4,81121,1,4625,81122,1,7400,81123,1,9250,2080511,1,9438,2080512,1,9626,2080521,1,9739,2080522,1,9852,2080531,1,9927,2080532,1,10000,,,
13043,4060,"克拉伍德活体实验室 (兽族,普通)-A 奖励",3,81121,1,2000,10016,20,4400,10116,20,6100,10017,20,8300,10117,20,10000,,,,,,,,,,,,,,,
13044,4060,"克拉伍德活体实验室 (兽族,普通)-B 奖励",3,81121,1,500,10016,10,3100,10116,10,5300,10017,10,7800,10117,10,10000,,,,,,,,,,,,,,,
13045,4060,"克拉伍德活体实验室 (兽族,普通)-F 奖励",2,10016,1,3000,10116,1,5000,10017,1,8000,10117,1,10000,0,0,0,,,,,,,,,,,,,,,
13110,4061,"克拉伍德活体实验室 (人类, 困难)-SSS 奖励",5,81022,1,1850,81023,1,8695,2080521,1,8770,2080522,1,8845,2080531,1,9123,2080532,1,9401,83007,1,9501,82016,1,10000,,,,,,
13111,4061,"克拉伍德活体实验室 (人类, 困难)-SS 奖励",5,81022,1,4625,81023,1,8926,2080521,1,9114,2080522,1,9302,2080531,1,9476,2080532,1,9650,83007,1,9700,82016,1,10000,,,,,,
13112,4061,"克拉伍德活体实验室 (人类, 困难)-S 奖励",4,81022,1,6475,81023,1,9148,2080521,1,9411,2080522,1,9674,2080531,1,9782,2080532,1,9890,83007,1,9900,82016,1,10000,,,,,,
13113,4061,"克拉伍德活体实验室 (人类, 困难)-A 奖励",3,81021,1,3000,10016,30,4800,10116,30,6500,10017,30,8300,10117,30,10000,,,,,,,,,,,,,,,
13114,4061,"克拉伍德活体实验室 (人类, 困难)-B 奖励",3,81021,1,1000,10016,15,3300,10116,15,5500,10017,15,7800,10117,15,10000,,,,,,,,,,,,,,,
13115,4061,"克拉伍德活体实验室 (人类, 困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,0,0,0,,,,,,,,,,,,,,,
13140,4061,"克拉伍德活体实验室 (兽族, 困难)-SSS 奖励",5,81122,1,1850,81123,1,8695,2080521,1,8770,2080522,1,8845,2080531,1,9123,2080532,1,9401,83107,1,9501,82016,1,10000,,,,,,
13141,4061,"克拉伍德活体实验室 (兽族, 困难)-SS 奖励",5,81122,1,4625,81123,1,8926,2080521,1,9114,2080522,1,9302,2080531,1,9476,2080532,1,9650,83107,1,9700,82016,1,10000,,,,,,
13142,4061,"克拉伍德活体实验室 (兽族, 困难)-S 奖励",4,81122,1,6475,81123,1,9148,2080521,1,9411,2080522,1,9674,2080531,1,9782,2080532,1,9890,83107,1,9900,82016,1,10000,,,,,,
13143,4061,"克拉伍德活体实验室 (兽族, 困难)-A 奖励",3,81121,1,3000,10016,30,4800,10116,30,6500,10017,30,8300,10117,30,10000,,,,,,,,,,,,,,,
13144,4061,"克拉伍德活体实验室 (兽族, 困难)-B 奖励",3,81121,1,1000,10016,15,3300,10116,15,5500,10017,15,7800,10117,15,10000,,,,,,,,,,,,,,,
13145,4061,"克拉伍德活体实验室 (兽族, 困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,0,0,0,,,,,,,,,,,,,,,
13210,4062,"克拉伍德活体实验室 (人类, 极困难)-SSS 奖励",5,81023,1,6938,2080531,1,7219,2080532,1,7500,115600,1,7750,115601,1,8000,83007,1,8500,82016,1,10000,,,,,,,,,
13211,4062,"克拉伍德活体实验室 (人类, 极困难)-SS 奖励",5,81022,1,1758,81023,1,7771,2080521,1,7842,2080522,1,7913,2080531,1,8157,2080532,1,8401,115600,1,8551,115601,1,8701,83007,1,9001,82016,1,10000
13212,4062,"克拉伍德活体实验室 (人类, 极困难)-S 奖励",4,81022,1,3515,81023,1,8603,2080521,1,8746,2080522,1,8889,2080531,1,9095,2080532,1,9301,115600,1,9351,115601,1,9401,83007,1,9501,82016,1,10000
13213,4062,"克拉伍德活体实验室 (人类, 极困难)-A 奖励",3,81021,1,4000,10016,40,5500,10116,40,7000,10017,40,8500,10117,40,10000,,,,,,,,,,,,,,,
13214,4062,"克拉伍德活体实验室 (人类, 极困难)-B 奖励",3,81021,1,1500,10016,20,3625,10116,20,5750,10017,20,7875,10117,20,10000,,,,,,,,,,,,,,,
13215,4062,"克拉伍德活体实验室 (人类, 极困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
13240,4062,"克拉伍德活体实验室 (兽族, 极困难)-SSS 奖励",5,81123,1,6938,2080531,1,7219,2080532,1,7500,115600,1,7750,115601,1,8000,83107,1,8500,82016,1,10000,,,,,,,,,
13241,4062,"克拉伍德活体实验室 (兽族, 极困难)-SS 奖励",5,81122,1,1758,81123,1,7771,2080521,1,7842,2080522,1,7913,2080531,1,8157,2080532,1,8401,115600,1,8551,115601,1,8701,83107,1,9001,82016,1,10000
13242,4062,"克拉伍德活体实验室 (兽族, 极困难)-S 奖励",4,81122,1,3515,81123,1,8603,2080521,1,8746,2080522,1,8889,2080531,1,9095,2080532,1,9301,115600,1,9351,115601,1,9401,83107,1,9501,82016,1,10000
13243,4062,"克拉伍德活体实验室 (兽族, 极困难)-A 奖励",3,81121,1,4000,10016,40,5500,10116,40,7000,10017,40,8500,10117,40,10000,,,,,,,,,,,,,,,
13244,4062,"克拉伍德活体实验室 (兽族, 极困难)-B 奖励",3,81121,1,1500,10016,20,3625,10116,20,5750,10017,20,7875,10117,20,10000,,,,,,,,,,,,,,,
13245,4062,"克拉伍德活体实验室 (兽族, 极困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
13310,4063,"克拉伍德活体实验室 (人类, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13311,4063,"克拉伍德活体实验室 (人类, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13312,4063,"克拉伍德活体实验室 (人类, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13313,4063,"克拉伍德活体实验室 (人类, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13314,4063,"克拉伍德活体实验室 (人类, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13315,4063,"克拉伍德活体实验室 (人类, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13340,4063,"克拉伍德活体实验室 (兽族, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13341,4063,"克拉伍德活体实验室 (兽族, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13342,4063,"克拉伍德活体实验室 (兽族, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13343,4063,"克拉伍德活体实验室 (兽族, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13344,4063,"克拉伍德活体实验室 (兽族, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13345,4063,"克拉伍德活体实验室 (兽族, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14010,4070,"火龙巢穴 (人类, 普通)-SSS 奖励",5,81024,1,925,81025,1,4625,81026,1,9250,2080611,1,9288,2080612,1,9326,2080621,1,9476,2080622,1,9626,2080631,1,9814,2080632,1,10000,,,
14011,4070,"火龙巢穴 (人类, 普通)-SS 奖励",5,81024,1,925,81025,1,5550,81026,1,9250,2080611,1,9288,2080612,1,9326,2080621,1,9514,2080622,1,9702,2080631,1,9852,2080632,1,10000,,,
14012,4070,"火龙巢穴 (人类, 普通)-S 奖励",4,81024,1,4625,81025,1,7400,81026,1,9250,2080611,1,9438,2080612,1,9626,2080621,1,9739,2080622,1,9852,2080631,1,9927,2080632,1,10000,,,
14013,4070,"火龙巢穴 (人类, 普通)-A 奖励",3,81024,1,2000,10016,20,4400,10116,20,6100,10017,20,8300,10117,20,10000,,,,,,,,,,,,,,,
14014,4070,"火龙巢穴 (人类, 普通)-B 奖励",3,81024,1,500,10016,10,3100,10116,10,5300,10017,10,7800,10117,10,10000,,,,,,,,,,,,,,,
14015,4070,"火龙巢穴 (人类, 普通)-F 奖励",2,10016,1,3000,10116,1,5000,10017,1,8000,10117,1,10000,,,,,,,,,,,,,,,,,,
14040,4070,"火龙巢穴 (兽族,普通)-SSS 奖励",5,81124,1,925,81125,1,4625,81126,1,9250,2080611,1,9288,2080612,1,9326,2080621,1,9476,2080622,1,9626,2080631,1,9814,2080632,1,10000,,,
14041,4070,"火龙巢穴 (兽族,普通)-SS 奖励",5,81124,1,925,81125,1,5550,81126,1,9250,2080611,1,9288,2080612,1,9326,2080621,1,9514,2080622,1,9702,2080631,1,9852,2080632,1,10000,,,
14042,4070,"火龙巢穴 (兽族,普通)-S 奖励",4,81124,1,4625,81125,1,7400,81126,1,9250,2080611,1,9438,2080612,1,9626,2080621,1,9739,2080622,1,9852,2080631,1,9927,2080632,1,10000,,,
14043,4070,"火龙巢穴 (兽族,普通)-A 奖励",3,81124,1,2000,10016,20,4400,10116,20,6100,10017,20,8300,10117,20,10000,,,,,,,,,,,,,,,
14044,4070,"火龙巢穴 (兽族,普通)-B 奖励",3,81124,1,500,10016,10,3100,10116,10,5300,10017,10,7800,10117,10,10000,,,,,,,,,,,,,,,
14045,4070,"火龙巢穴 (兽族,普通)-F 奖励",2,10016,1,3000,10116,1,5000,10017,1,8000,10117,1,10000,,,,,,,,,,,,,,,,,,
14110,4071,"火龙巢穴 (人类, 困难)-SSS 奖励",5,81025,1,1850,81026,1,8695,2080621,1,8770,2080622,1,8845,2080631,1,9123,2080632,1,9401,83009,1,9501,82016,1,10000,,,,,,
14111,4071,"火龙巢穴 (人类, 困难)-SS 奖励",5,81025,1,4625,81026,1,8926,2080621,1,9114,2080622,1,9302,2080631,1,9476,2080632,1,9650,83009,1,9700,82016,1,10000,,,,,,
14112,4071,"火龙巢穴 (人类, 困难)-S 奖励",4,81025,1,6475,81026,1,9148,2080621,1,9411,2080622,1,9674,2080631,1,9782,2080632,1,9890,83009,1,9900,82016,1,10000,,,,,,
14113,4071,"火龙巢穴 (人类, 困难)-A 奖励",3,81024,1,3000,10016,30,4800,10116,30,6500,10017,30,8300,10117,30,10000,,,,,,,,,,,,,,,
14114,4071,"火龙巢穴 (人类, 困难)-B 奖励",3,81024,1,1000,10016,15,3300,10116,15,5500,10017,15,7800,10117,15,10000,,,,,,,,,,,,,,,
14115,4071,"火龙巢穴 (人类, 困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
14140,4071,"火龙巢穴 (兽族, 困难)-SSS 奖励",5,81125,1,1850,81126,1,8695,2080621,1,8770,2080622,1,8845,2080631,1,9123,2080632,1,9401,83109,1,9501,82016,1,10000,,,,,,
14141,4071,"火龙巢穴 (兽族, 困难)-SS 奖励",5,81125,1,4625,81126,1,8926,2080621,1,9114,2080622,1,9302,2080631,1,9476,2080632,1,9650,83109,1,9700,82016,1,10000,,,,,,
14142,4071,"火龙巢穴 (兽族, 困难)-S 奖励",4,81125,1,6475,81126,1,9148,2080621,1,9411,2080622,1,9674,2080631,1,9782,2080632,1,9890,83109,1,9900,82016,1,10000,,,,,,
14143,4071,"火龙巢穴 (兽族, 困难)-A 奖励",3,81124,1,3000,10016,30,4800,10116,30,6500,10017,30,8300,10117,30,10000,,,,,,,,,,,,,,,
14144,4071,"火龙巢穴 (兽族, 困难)-B 奖励",3,81124,1,1000,10016,15,3300,10116,15,5500,10017,15,7800,10117,15,10000,,,,,,,,,,,,,,,
14145,4071,"火龙巢穴 (兽族, 困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
14210,4072,"火龙巢穴 (人类, 极困难)-SSS 奖励",5,81026,1,6938,2080631,1,7219,2080632,1,7500,115700,1,7750,115701,1,8000,83009,1,8500,82016,1,10000,,,,,,,,,
14211,4072,"火龙巢穴 (人类, 极困难)-SS 奖励",5,81025,1,1758,81026,1,7771,2080621,1,7842,2080622,1,7913,2080631,1,8157,2080632,1,8401,115700,1,8551,115701,1,8701,83009,1,9001,82016,1,10000
14212,4072,"火龙巢穴 (人类, 极困难)-S 奖励",4,81025,1,3515,81026,1,8603,2080621,1,8746,2080622,1,8889,2080631,1,9095,2080632,1,9301,115700,1,9351,115701,1,9401,83009,1,9501,82016,1,10000
14213,4072,"火龙巢穴 (人类, 极困难)-A 奖励",3,81024,1,4000,10016,40,5500,10116,40,7000,10017,40,8500,10117,40,10000,,,,,,,,,,,,,,,
14214,4072,"火龙巢穴 (人类, 极困难)-B 奖励",3,81024,1,1500,10016,20,3625,10116,20,5750,10017,20,7875,10117,20,10000,,,,,,,,,,,,,,,
14215,4072,"火龙巢穴 (人类, 极困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
14240,4072,"火龙巢穴 (兽族, 极困难)-SSS 奖励",5,81126,1,6938,2080631,1,7219,2080632,1,7500,115700,1,7750,115701,1,8000,83109,1,8500,82016,1,10000,,,,,,,,,
14241,4072,"火龙巢穴 (兽族, 极困难)-SS 奖励",5,81125,1,1758,81126,1,7771,2080621,1,7842,2080622,1,7913,2080631,1,8157,2080632,1,8401,115700,1,8551,115701,1,8701,83109,1,9001,82016,1,10000
14242,4072,"火龙巢穴 (兽族, 极困难)-S 奖励",4,81125,1,3515,81126,1,8603,2080621,1,8746,2080622,1,8889,2080631,1,9095,2080632,1,9301,115700,1,9351,115701,1,9401,83109,1,9501,82016,1,10000
14243,4072,"火龙巢穴 (兽族, 极困难)-A 奖励",3,81124,1,4000,10016,40,5500,10116,40,7000,10017,40,8500,10117,40,10000,,,,,,,,,,,,,,,
14244,4072,"火龙巢穴 (兽族, 极困难)-B 奖励",3,81124,1,1500,10016,20,3625,10116,20,5750,10017,20,7875,10117,20,10000,,,,,,,,,,,,,,,
14245,4072,"火龙巢穴 (兽族, 极困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
14310,4073,"火龙巢穴 (人类, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14311,4073,"火龙巢穴 (人类, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14312,4073,"火龙巢穴 (人类, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14313,4073,"火龙巢穴 (人类, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14314,4073,"火龙巢穴 (人类, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14315,4073,"火龙巢穴 (人类, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14340,4073,"火龙巢穴 (兽族, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14341,4073,"火龙巢穴 (兽族, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14342,4073,"火龙巢穴 (兽族, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14343,4073,"火龙巢穴 (兽族, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14344,4073,"火龙巢穴 (兽族, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14345,4073,"火龙巢穴 (兽族, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15010,4080,"恶鬼峡谷 (人类, 普通)-SSS 奖励",5,9070,1,4400,2151231,1,5332,2151232,1,6264,2154231,1,7195,2154232,1,8127,2157231,1,9058,2157232,1,9990,83010,1,10000,0,0,0,0,0,0
15011,4080,"恶鬼峡谷 (人类, 普通)-SS 奖励",5,9070,1,5900,2151231,1,6583,2151232,1,7265,2154231,1,7948,2154232,1,8630,2157231,1,9313,2157232,1,9995,82016,2,10000,0,0,0,0,0,0
15012,4080,"恶鬼峡谷 (人类, 普通)-S 奖励",4,9070,1,7400,2151231,1,7834,2151232,1,8267,2154231,1,8700,2154232,1,9133,2157231,1,9566,2157232,1,9999,82016,1,10000,0,0,0,0,0,0
15013,4080,"恶鬼峡谷 (人类, 普通)-A 奖励",3,9070,1,8900,2151221,1,9084,2151222,1,9267,2154221,1,9450,2154222,1,9634,2157221,1,9817,2157222,1,10000,0,0,0,0,0,0,0,0,0
15014,4080,"恶鬼峡谷 (人类, 普通)-B 奖励",3,9070,1,9200,2151221,1,9334,2151222,1,9467,2154221,1,9600,2154222,1,9734,2157221,1,9867,2157222,1,10000,0,0,0,0,0,0,0,0,0
15015,4080,"恶鬼峡谷 (人类, 普通)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040,4080,"恶鬼峡谷 (兽族,普通)-SSS 奖励",5,9070,1,4400,2451231,1,5332,2451232,1,6264,2454231,1,7195,2454232,1,8127,2457231,1,9058,2457232,1,9990,83110,1,10000,0,0,0,0,0,0
15041,4080,"恶鬼峡谷 (兽族,普通)-SS 奖励",5,9070,1,5900,2451231,1,6583,2451232,1,7265,2454231,1,7948,2454232,1,8630,2457231,1,9313,2457232,1,9995,82016,2,10000,0,0,0,0,0,0
15042,4080,"恶鬼峡谷 (兽族,普通)-S 奖励",4,9070,1,7400,2451231,1,7834,2451232,1,8267,2454231,1,8700,2454232,1,9133,2457231,1,9566,2457232,1,9999,82016,1,10000,0,0,0,0,0,0
15043,4080,"恶鬼峡谷 (兽族,普通)-A 奖励",3,9070,1,8900,2451221,1,9084,2451222,1,9267,2454221,1,9450,2454222,1,9634,2457221,1,9817,2457222,1,10000,0,0,0,0,0,0,0,0,0
15044,4080,"恶鬼峡谷 (兽族,普通)-B 奖励",3,9070,1,9200,2451221,1,9334,2451222,1,9467,2454221,1,9600,2454222,1,9734,2457221,1,9867,2457222,1,10000,0,0,0,0,0,0,0,0,0
15045,4080,"恶鬼峡谷 (兽族,普通)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15110,4081,"恶鬼峡谷 (人类, 困难)-SSS 奖励",5,9070,1,3500,2111231,1,4310,2111232,1,5120,2114231,1,5930,2114232,1,6740,2117231,1,7550,2117232,1,8360,2080731,1,9170,2080732,1,9980,83010,1,10000
15111,4081,"恶鬼峡谷 (人类, 困难)-SS 奖励",5,9070,1,5500,2111231,1,6062,2111232,1,6623,2114231,1,7184,2114232,1,7745,2117231,1,8307,2117232,1,8868,2080731,1,9429,2080732,1,9990,82016,2,10000
15112,4081,"恶鬼峡谷 (人类, 困难)-S 奖励",4,9070,1,7000,2111231,1,7375,2111232,1,7750,2114231,1,8124,2114232,1,8499,2117231,1,8874,2117232,1,9248,2080731,1,9623,2080732,1,9998,82016,1,10000
15113,4081,"恶鬼峡谷 (人类, 困难)-A 奖励",3,9070,1,8500,2111221,1,8688,2111222,1,8875,2114221,1,9063,2114222,1,9250,2117221,1,9438,2117222,1,9625,2080721,1,9813,2080722,1,10000,0,0,0
15114,4081,"恶鬼峡谷 (人类, 困难)-B 奖励",3,9070,1,9000,2111221,1,9125,2111222,1,9250,2114221,1,9375,2114222,1,9500,2117221,1,9625,2117222,1,9750,2080721,1,9875,2080722,1,10000,0,0,0
15115,4081,"恶鬼峡谷 (人类, 困难)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15140,4081,"恶鬼峡谷 (兽族, 困难)-SSS 奖励",5,9070,1,3500,2411231,1,4310,2411232,1,5120,2414231,1,5930,2414232,1,6740,2417231,1,7550,2417232,1,8360,2080731,1,9170,2080732,1,9980,83110,1,10000
15141,4081,"恶鬼峡谷 (兽族, 困难)-SS 奖励",5,9070,1,5500,2411231,1,6062,2411232,1,6623,2414231,1,7184,2414232,1,7745,2417231,1,8307,2417232,1,8868,2080731,1,9429,2080732,1,9990,82016,2,10000
15142,4081,"恶鬼峡谷 (兽族, 困难)-S 奖励",4,9070,1,7000,2411231,1,7375,2411232,1,7750,2414231,1,8124,2414232,1,8499,2417231,1,8874,2417232,1,9248,2080731,1,9623,2080732,1,9998,82016,1,10000
