TID,ProductType,ProductKind,Comment,ItemTID,ProductLevel,RecipeExp,CostGhelld,CompleteItemTID,SourceItem01,Value01,SourceItem02,Value02,SourceItem03,Value03,SourceItem04,Value04,SourceItem05,Value05,SourceItem06,Value06,SourceItem07,Value07,SourceItem08,Value08
1412,1,5,模式：从稀有查克兰姆患,60411,15,6249,5400,1060654,37103,12,42205,6,42005,2,39101,1,,,,,,,,
1413,1,5,模式：不起眼的恐惧查克兰姆,60412,20,920,4800,1060851,37104,10,,,,,,,,,,,,,,
1414,1,5,模式：平庸的恐怖查克兰姆,60413,20,1240,5280,1060852,37104,10,42001,1,,,,,,,,,,,,
1415,1,5,模式：奢华查克兰姆恐怖,60414,20,1972,7200,1060853,37104,11,42001,3,42005,3,,,,,,,,,,
1416,1,5,模式：罕见的恐怖查克兰姆,60415,20,4912,9600,1060854,37104,12,42206,3,42005,4,39101,3,,,,,,,,
1417,1,5,模式：查克兰姆寒酸之怒,60416,25,1150,7500,1061051,37105,10,,,,,,,,,,,,,,
1418,1,5,模式：巫妖王之怒普通查克兰姆的,60417,25,1650,8250,1061052,37105,10,42002,1,,,,,,,,,,,,
1419,1,5,模式：巫妖王之怒高级的查克兰姆的,60418,25,2265,11250,1061053,37105,11,42002,2,42005,5,,,,,,,,,,
1420,1,5,模式：一种罕见的暴怒查克兰姆,60419,25,9603,15000,1061054,37105,12,42206,4,42005,6,39101,4,,,,,,,,
1421,1,5,模式：查克兰姆破旧的疯狂,60420,30,1380,10800,1061251,37106,10,,,,,,,,,,,,,,
1422,1,5,模式：普通疯狂查克兰姆,60421,30,1980,11880,1061252,37106,10,42002,1,,,,,,,,,,,,
1423,1,5,模式：查克兰姆高级的疯狂,60422,30,3318,16200,1061253,37106,11,42002,3,42005,7,,,,,,,,,,
1424,1,5,模式：查克兰姆罕见的疯狂,60423,30,9755,21600,1061254,37106,12,42207,3,42005,9,39101,6,,,,,,,,
1425,1,5,模式：查克兰姆特别疯狂,60424,30,19900,32400,1061255,37106,15,43010,4,42005,13,39101,9,,,,,,,,
1426,1,5,模式：不起眼的豹查克兰姆,60425,35,1610,14700,1061451,37107,10,,,,,,,,,,,,,,
1427,1,5,模式：普通豹查克兰姆,60426,35,2450,16170,1061452,37107,10,42003,1,,,,,,,,,,,,
1428,1,5,模式：奢华的豹纹查克兰姆,60427,35,3451,22050,1061453,37107,11,42003,2,42005,9,,,,,,,,,,
1429,1,5,模式：查克兰姆稀有豹,60428,35,14581,29400,1061454,37107,12,42207,4,42005,12,39102,1,,,,,,,,
1430,1,5,模式：豹子专用查克兰姆,60429,35,22713,44100,1061455,37107,15,43011,4,42005,18,39102,2,,,,,,,,
1431,1,5,模式：查克兰姆谦虚战士,60430,40,1840,19200,1061651,37108,10,,,,,,,,,,,,,,
1432,1,5,模式：查克兰姆普通战士,60431,40,2800,21120,1061652,37108,10,42003,1,,,,,,,,,,,,
1433,1,5,模式：高级的查克兰姆冠军,60432,40,4904,28800,1061653,37108,11,42003,3,42005,12,,,,,,,,,,
1434,1,5,模式：罕见查克兰姆冠军,60433,40,13244,38400,1061654,37108,12,42208,3,42005,16,39102,2,,,,,,,,
1435,1,5,模式：查克兰姆特殊战士,60434,40,26589,57600,1061655,37108,15,43012,4,42005,24,39102,3,,,,,,,,
1436,1,5,模式：不起眼的战士查克兰姆,60435,45,2070,24300,1061851,37109,10,,,,,,,,,,,,,,
1437,1,5,模式：查克兰姆普通战士,60436,45,3330,26730,1061852,37109,10,42004,1,,,,,,,,,,,,
1438,1,5,模式：查克兰姆高级的老兵,60437,45,4797,36450,1061853,37109,11,42004,2,42005,15,,,,,,,,,,
1439,1,5,模式：老兵查克兰姆稀有,60438,45,17060,48600,1061854,37109,12,42208,3,42005,20,39102,2,,,,,,,,
1440,1,5,模式：查克兰姆特殊的退伍军人,60439,45,34942,72900,1061855,37109,15,43013,4,42005,30,39102,4,,,,,,,,
1441,1,5,模式：查克兰姆破旧的君主,60440,50,2300,30000,1062051,37110,10,,,,,,,,,,,,,,
1442,1,5,模式：主权普通查克兰姆的,60441,50,3700,33000,1062052,37110,10,42004,1,,,,,,,,,,,,
1443,1,5,模式：奢华的君主查克兰姆,60442,50,6730,45000,1062053,37110,11,42004,3,42005,18,,,,,,,,,,
1444,1,5,模式：查克兰姆罕见的君主,60443,50,19481,60000,1062054,37110,12,42209,3,42005,25,39102,3,,,,,,,,
1445,1,5,模式：查克兰姆特别君主,60444,50,38824,90000,1062055,37110,15,43014,4,42005,37,39102,4,,,,,,,,
1446,1,5,模式：不起眼的霸王之 查克兰姆,60445,52,2392,32448,1010251,37110,11,,,,,,,,,,,,,,
1447,1,5,模式：查克兰姆普通霸王之,60446,52,4056,35694,1010251,37110,11,42006,1,,,,,,,,,,,,
1448,1,5,模式：查克兰姆高级的霸王之,60447,52,7623,48672,1010251,37110,12,42006,2,42005,20,,,,,,,,,,
1449,1,5,模式：霸王之的查克兰姆稀有,60448,52,22756,64896,1010251,37110,13,42209,5,42005,27,39102,3,,,,,,,,
1450,1,5,模式：查克兰姆特殊霸王之,60449,52,45369,97344,1010251,37110,16,43014,6,42005,40,39102,5,,,,,,,,
1451,1,5,模式：不起眼的最强查克兰姆,60450,55,2530,36300,1062251,37111,10,,,,,,,,,,,,,,
1452,1,5,模式：普通的终极查克兰姆,60451,55,4290,39930,1062252,37111,10,42006,1,,,,,,,,,,,,
1453,1,5,模式：极致奢华查克兰姆,60452,55,8063,54450,1062253,37111,11,42006,2,42005,22,,,,,,,,,,
1454,1,5,模式：罕见的终极查克兰姆,60453,55,24069,72600,1062254,37111,12,42209,7,42005,30,39103,2,,,,,,,,
1455,1,5,模式：罕见的终极查克兰姆,60454,55,47987,108900,1062255,37111,15,43014,8,42005,45,39103,3,,,,,,,,
1501,1,8,模式：破旧的修炼者的欧付,60500,1,230,300,1090251,37100,9,,,,,,,,,,,,,,
1502,1,8,模式：普通的修炼者的欧付,60501,1,290,330,1090252,37100,9,42000,1,,,,,,,,,,,,
1503,1,8,模式：高级的欧付,60502,5,313,450,1090253,37100,10,42000,1,42005,1,,,,,,,,,,
1504,1,8,模式：罕见的的欧付,60503,5,403,600,1090254,37100,11,42205,1,42005,1,39100,1,,,,,,,,
1505,1,8,模式：破旧的审判,60504,10,460,1200,1090451,37102,10,,,,,,,,,,,,,,
1506,1,8,模式：普通试验,60505,10,580,1320,1090452,37102,10,42000,1,,,,,,,,,,,,
1507,1,8,模式：高级的试验,60506,10,866,1800,1090453,37102,11,42000,3,42005,1,,,,,,,,,,
1508,1,8,模式：罕见的试验之一,60507,10,2292,2400,1090454,37102,12,42205,3,42005,1,39100,5,,,,,,,,
1509,1,8,模式：破旧的痛,60508,15,690,2700,1090651,37103,10,,,,,,,,,,,,,,
1510,1,8,模式：普通的痛,60509,15,930,2970,1090652,37103,10,42001,1,,,,,,,,,,,,
1511,1,8,模式：奢华的痛苦,60510,15,1240,4050,1090653,37103,11,42001,2,42005,2,,,,,,,,,,
1512,1,8,模式：罕见痛得厉害,60511,15,6249,5400,1090654,37103,12,42205,6,42005,2,39101,1,,,,,,,,
1513,1,8,模式：怕寒酸,60512,20,920,4800,1090851,37104,10,,,,,,,,,,,,,,
1514,1,8,模式：怕普通的,60513,20,1240,5280,1090852,37104,10,42001,1,,,,,,,,,,,,
1515,1,8,模式：恐惧的高级的,60514,20,1972,7200,1090853,37104,11,42001,3,42005,3,,,,,,,,,,
1516,1,8,模式：罕见的恐怖之一,60515,20,4912,9600,1090854,37104,12,42206,3,42005,4,39101,3,,,,,,,,
1517,1,8,模式：愤怒的寒酸,60516,25,1150,7500,1091051,37105,10,,,,,,,,,,,,,,
1518,1,8,模式：巫妖王之怒的普通,60517,25,1650,8250,1091052,37105,10,42002,1,,,,,,,,,,,,
1519,1,8,模式：愤怒的高级的,60518,25,2265,11250,1091053,37105,11,42002,2,42005,5,,,,,,,,,,
1520,1,8,模式：一种罕见的暴怒,60519,25,9603,15000,1091054,37105,12,42206,4,42005,6,39101,4,,,,,,,,
1521,1,8,模式：不起眼的疯狂,60520,30,1380,10800,1091251,37106,10,,,,,,,,,,,,,,
1522,1,8,模式：普通疯狂,60521,30,1980,11880,1091252,37106,10,42002,1,,,,,,,,,,,,
1523,1,8,模式：疯狂的高级的,60522,30,3318,16200,1091253,37106,11,42002,3,42005,7,,,,,,,,,,
1524,1,8,模式：罕见的疯狂的一个,60523,30,9755,21600,1091254,37106,12,42207,3,42005,9,39101,6,,,,,,,,
1525,1,8,模式：特别疯狂,60524,30,19900,32400,1091255,37106,15,43010,4,42005,13,39101,9,,,,,,,,
1526,1,8,模式：不起眼的豹,60525,35,1610,14700,1091451,37107,10,,,,,,,,,,,,,,
1527,1,8,模式：普通的豹,60526,35,2450,16170,1091452,37107,10,42003,1,,,,,,,,,,,,
1528,1,8,模式：豹纹的奢华,60527,35,3451,22050,1091453,37107,11,42003,2,42005,9,,,,,,,,,,
1529,1,8,模式：罕见的豹子之一,60528,35,14581,29400,1091454,37107,12,42207,4,42005,12,39102,1,,,,,,,,
1530,1,8,模式：特殊的豹,60529,35,22713,44100,1091455,37107,15,43011,4,42005,18,39102,2,,,,,,,,
1531,1,8,模式：破旧的冠军,60530,40,1840,19200,1091651,37108,10,,,,,,,,,,,,,,
1532,1,8,模式：普通的冠军,60531,40,2800,21120,1091652,37108,10,42003,1,,,,,,,,,,,,
1533,1,8,模式：冠军的奢华,60532,40,4904,28800,1091653,37108,11,42003,3,42005,12,,,,,,,,,,
1534,1,8,模式：罕见的战士,60533,40,13244,38400,1091654,37108,12,42208,3,42005,16,39102,2,,,,,,,,
1535,1,8,模式：特殊的冠军,60534,40,26589,57600,1091655,37108,15,43012,4,42005,24,39102,3,,,,,,,,
1536,1,8,模式：不起眼的战士,60535,45,2070,24300,1091851,37109,10,,,,,,,,,,,,,,
1537,1,8,模式：普通的退伍军人,60536,45,3330,26730,1091852,37109,10,42004,1,,,,,,,,,,,,
1538,1,8,模式：老兵的高级的,60537,45,4797,36450,1091853,37109,11,42004,2,42005,15,,,,,,,,,,
1539,1,8,模式：罕见的战士之一,60538,45,17060,48600,1091854,37109,12,42208,3,42005,20,39102,2,,,,,,,,
1540,1,8,模式：特殊的退伍军人,60539,45,34942,72900,1091855,37109,15,43013,4,42005,30,39102,4,,,,,,,,
1541,1,8,模式：主权破旧的,60540,50,2300,30000,1092051,37110,10,,,,,,,,,,,,,,
1542,1,8,模式：主权普通的,60541,50,3700,33000,1092052,37110,10,42004,1,,,,,,,,,,,,
1543,1,8,模式：君主的奢侈,60542,50,6730,45000,1092053,37110,11,42004,3,42005,18,,,,,,,,,,
1544,1,8,模式：罕见的君主,60543,50,19481,60000,1092054,37110,12,42209,3,42005,25,39102,3,,,,,,,,
1545,1,8,模式：主权的特,60544,50,38824,90000,1092055,37110,15,43014,4,42005,37,39102,4,,,,,,,,
1546,1,8,模式：破旧的霸王之中,60545,52,2392,32448,1010251,37110,11,,,,,,,,,,,,,,
1547,1,8,模式：普通霸王之,60546,52,4056,35694,1010251,37110,11,42006,1,,,,,,,,,,,,
1548,1,8,模式：高级的霸王之,60547,52,7623,48672,1010251,37110,12,42006,2,42005,20,,,,,,,,,,
1549,1,8,模式：罕见霸王之之一,60548,52,22756,64896,1010251,37110,13,42209,5,42005,27,39102,3,,,,,,,,
1550,1,8,模式：特殊霸王之,60549,52,45369,97344,1010251,37110,16,43014,6,42005,40,39102,5,,,,,,,,
1551,1,8,模式：最强的寒酸,60550,55,2530,36300,1092251,37111,10,,,,,,,,,,,,,,
1552,1,8,模式：最强的普通,60551,55,4290,39930,1092252,37111,10,42006,1,,,,,,,,,,,,
1553,1,8,模式：极致奢华,60552,55,8063,54450,1092253,37111,11,42006,2,42005,22,,,,,,,,,,
1554,1,8,模式：其中一个最强大的罕见,60553,55,24069,72600,1092254,37111,12,42209,7,42005,30,39103,2,,,,,,,,
1555,1,8,模式：特殊最强,60554,55,47987,108900,1092255,37111,15,43014,8,42005,45,39103,3,,,,,,,,
1601,1,9,模式：马坦共寒酸技能,60600,1,230,300,1100251,37100,9,,,,,,,,,,,,,,
1602,1,9,模式：在马坦枪普通技术,60601,1,290,330,1100252,37100,9,42000,1,,,,,,,,,,,,
1603,1,9,模式：高级的马坦枪,60602,5,313,450,1100253,37100,10,42000,1,42005,1,,,,,,,,,,
1604,1,9,模式：拍了一个罕见的技能马坦的,60603,5,403,600,1100254,37100,11,42205,1,42005,1,39100,1,,,,,,,,
1605,1,9,模式：马坦共寒酸试验,60604,10,460,1200,1100451,37102,10,,,,,,,,,,,,,,
1606,1,9,模式：马坦共有普通试验,60605,10,580,1320,1100452,37102,10,42000,1,,,,,,,,,,,,
1607,1,9,模式：一个镜头马坦高级的试验,60606,10,866,1800,1100453,37102,11,42000,3,42005,1,,,,,,,,,,
1608,1,9,模式：马坦打出了罕见的审判,60607,10,2292,2400,1100454,37102,12,42205,3,42005,1,39100,5,,,,,,,,
1609,1,9,模式：破旧的马坦共苦,60608,15,690,2700,1100651,37103,10,,,,,,,,,,,,,,
1610,1,9,模式：马坦总的普通疼痛,60609,15,930,2970,1100652,37103,10,42001,1,,,,,,,,,,,,
1611,1,9,模式：高级的马坦共苦,60610,15,1240,4050,1100653,37103,11,42001,2,42005,2,,,,,,,,,,
1612,1,9,模式：马坦打出了罕见的痛苦,60611,15,6249,5400,1100654,37103,12,42205,6,42005,2,39101,1,,,,,,,,
1613,1,9,模式：马坦总寒酸恐怖,60612,20,920,4800,1100851,37104,10,,,,,,,,,,,,,,
1614,1,9,模式：马坦总平庸恐怖,60613,20,1240,5280,1100852,37104,10,42001,1,,,,,,,,,,,,
1615,1,9,模式：一个镜头马坦高级的恐惧,60614,20,1972,7200,1100853,37104,11,42001,3,42005,3,,,,,,,,,,
1616,1,9,模式：马坦拍摄的罕见的恐怖,60615,20,4912,9600,1100854,37104,12,42206,3,42005,4,39101,3,,,,,,,,
1617,1,9,模式：狂暴寒酸马坦枪,60616,25,1150,7500,1101051,37105,10,,,,,,,,,,,,,,
1618,1,9,模式：巫妖王之怒普通马坦枪,60617,25,1650,8250,1101052,37105,10,42002,1,,,,,,,,,,,,
1619,1,9,模式：巫妖王之怒高级的马坦枪,60618,25,2265,11250,1101053,37105,11,42002,2,42005,5,,,,,,,,,,
1620,1,9,模式：一种罕见的暴怒马坦枪,60619,25,9603,15000,1101054,37105,12,42206,4,42005,6,39101,4,,,,,,,,
1621,1,9,模式：马坦总破旧的疯狂,60620,30,1380,10800,1101251,37106,10,,,,,,,,,,,,,,
1622,1,9,模式：马坦共有普通的疯狂,60621,30,1980,11880,1101252,37106,10,42002,1,,,,,,,,,,,,
1623,1,9,模式：高级的马坦总的疯狂,60622,30,3318,16200,1101253,37106,11,42002,3,42005,7,,,,,,,,,,
1624,1,9,模式：马坦总罕见的疯狂,60623,30,9755,21600,1101254,37106,12,42207,3,42005,9,39101,6,,,,,,,,
1625,1,9,模式：马坦枪特别疯狂,60624,30,19900,32400,1101255,37106,15,43010,4,42005,13,39101,9,,,,,,,,
1626,1,9,模式：马坦总寒酸豹,60625,35,1610,14700,1101451,37107,10,,,,,,,,,,,,,,
1627,1,9,模式：马坦总的普通豹,60626,35,2450,16170,1101452,37107,10,42003,1,,,,,,,,,,,,
1628,1,9,模式：奢华的豹纹马坦枪,60627,35,3451,22050,1101453,37107,11,42003,2,42005,9,,,,,,,,,,
1629,1,9,模式：豹子难得出手马坦的,60628,35,14581,29400,1101454,37107,12,42207,4,42005,12,39102,1,,,,,,,,
1630,1,9,模式：马坦共特殊密封件,60629,35,22713,44100,1101455,37107,15,43011,4,42005,18,39102,2,,,,,,,,
1631,1,9,模式：马坦总谦虚战士,60630,40,1840,19200,1101651,37108,10,,,,,,,,,,,,,,
1632,1,9,模式：马坦总的普通战士,60631,40,2800,21120,1101652,37108,10,42003,1,,,,,,,,,,,,
1633,1,9,模式：冠军的高级的马坦枪,60632,40,4904,28800,1101653,37108,11,42003,3,42005,12,,,,,,,,,,
1634,1,9,模式：马坦稀土总量战士,60633,40,13244,38400,1101654,37108,12,42208,3,42005,16,39102,2,,,,,,,,
1635,1,9,模式：马坦共特殊战士,60634,40,26589,57600,1101655,37108,15,43012,4,42005,24,39102,3,,,,,,,,
1636,1,9,模式：马坦总谦虚战士,60635,45,2070,24300,1101851,37109,10,,,,,,,,,,,,,,
1637,1,9,模式：冠军的马坦总的普通,60636,45,3330,26730,1101852,37109,10,42004,1,,,,,,,,,,,,
1638,1,9,模式：高级的老兵马坦枪,60637,45,4797,36450,1101853,37109,11,42004,2,42005,15,,,,,,,,,,
1639,1,9,模式：马坦打出了罕见的战士,60638,45,17060,48600,1101854,37109,12,42208,3,42005,20,39102,2,,,,,,,,
1640,1,9,模式：一个镜头马坦特殊的退伍军人,60639,45,34942,72900,1101855,37109,15,43013,4,42005,30,39102,4,,,,,,,,
1641,1,9,模式：马坦总破旧的君主,60640,50,2300,30000,1102051,37110,10,,,,,,,,,,,,,,
1642,1,9,模式：马坦总平庸的君主,60641,50,3700,33000,1102052,37110,10,42004,1,,,,,,,,,,,,
1643,1,9,模式：一个镜头马坦奢华的君主,60642,50,6730,45000,1102053,37110,11,42004,3,42005,18,,,,,,,,,,
1644,1,9,模式：马坦拍摄的罕见的君主,60643,50,19481,60000,1102054,37110,12,42209,3,42005,25,39102,3,,,,,,,,
1645,1,9,模式：一个镜头马坦特别君主,60644,50,38824,90000,1102055,37110,15,43014,4,42005,37,39102,4,,,,,,,,
1646,1,9,模式：马坦总寒酸霸王之的,60645,52,2392,32448,1010251,37110,11,,,,,,,,,,,,,,
1647,1,9,模式：马坦总的普通霸王之,60646,52,4056,35694,1010251,37110,11,42006,1,,,,,,,,,,,,
1648,1,9,模式：一个镜头马坦高级的霸王之,60647,52,7623,48672,1010251,37110,12,42006,2,42005,20,,,,,,,,,,
1649,1,9,模式：马坦打出了罕见的霸王之的,60648,52,22756,64896,1010251,37110,13,42209,5,42005,27,39102,3,,,,,,,,
1650,1,9,模式：一个镜头马坦特殊霸王之,60649,52,45369,97344,1010251,37110,16,43014,6,42005,40,39102,5,,,,,,,,
1651,1,9,模式：马坦共寒酸最强,60650,55,2530,36300,1102251,37111,10,,,,,,,,,,,,,,
1652,1,9,模式：马坦总的普通最强,60651,55,4290,39930,1102252,37111,10,42006,1,,,,,,,,,,,,
1653,1,9,模式：马坦总极致奢华,60652,55,8063,54450,1102253,37111,11,42006,2,42005,22,,,,,,,,,,
1654,1,9,模式：一种罕见的拍最强的马坦的,60653,55,24069,72600,1102254,37111,12,42209,7,42005,30,39103,2,,,,,,,,
1655,1,9,模式：一个镜头马坦特殊最强,60654,55,47987,108900,1102255,37111,15,43014,8,42005,45,39103,3,,,,,,,,
1701,1,10,模式：简陋的单手剑,60700,1,230,300,1110251,37100,9,,,,,,,,,,,,,,
1702,1,10,模式：单手的普通剑,60701,1,290,330,1110252,37100,9,42000,1,,,,,,,,,,,,
1703,1,10,模式：单手剑豪华的技能,60702,5,313,450,1110253,37100,10,42000,1,42005,1,,,,,,,,,,
1704,1,10,模式：剑一手一个罕见的技能,60703,5,403,600,1110254,37100,11,42205,1,42005,1,39100,1,,,,,,,,
1705,1,10,模式：单手寒酸审判之剑,60704,10,460,1200,1110451,37102,10,,,,,,,,,,,,,,
1706,1,10,模式：单手的普通审判之剑,60705,10,580,1320,1110452,37102,10,42000,1,,,,,,,,,,,,
1707,1,10,模式：单手剑豪华试验,60706,10,866,1800,1110453,37102,11,42000,3,42005,1,,,,,,,,,,
1708,1,10,模式：剑一手一个难得的审判,60707,10,2292,2400,1110454,37102,12,42205,3,42005,1,39100,5,,,,,,,,
1709,1,10,模式：破旧的疼痛单手剑,60708,15,690,2700,1110651,37103,10,,,,,,,,,,,,,,
1710,1,10,模式：普通疼痛单手剑,60709,15,930,2970,1110652,37103,10,42001,1,,,,,,,,,,,,
1711,1,10,模式：高级的单手痛之剑,60710,15,1240,4050,1110653,37103,11,42001,2,42005,2,,,,,,,,,,
1712,1,10,模式：剑一手一个难得的痛,60711,15,6249,5400,1110654,37103,12,42205,6,42005,2,39101,1,,,,,,,,
1713,1,10,模式：单手剑怕寒碜,60712,20,920,4800,1110851,37104,10,,,,,,,,,,,,,,
1714,1,10,模式：平庸的恐怖单手剑,60713,20,1240,5280,1110852,37104,10,42001,1,,,,,,,,,,,,
1715,1,10,模式：单手剑豪华的恐惧,60714,20,1972,7200,1110853,37104,11,42001,3,42005,3,,,,,,,,,,
1716,1,10,模式：罕见的恐怖单手剑,60715,20,4912,9600,1110854,37104,12,42206,3,42005,4,39101,3,,,,,,,,
1717,1,10,模式：单手怒破旧的剑,60716,25,1150,7500,1111051,37105,10,,,,,,,,,,,,,,
1718,1,10,模式：普通愤怒单手剑,60717,25,1650,8250,1111052,37105,10,42002,1,,,,,,,,,,,,
1719,1,10,模式：高级的愤怒手剑,60718,25,2265,11250,1111053,37105,11,42002,2,42005,5,,,,,,,,,,
1720,1,10,模式：剑一手一个罕见的暴怒,60719,25,9603,15000,1111054,37105,12,42206,4,42005,6,39101,4,,,,,,,,
1721,1,10,模式：破旧的疯狂单手剑,60720,30,1380,10800,1111251,37106,10,,,,,,,,,,,,,,
1722,1,10,模式：普通疯狂单手剑,60721,30,1980,11880,1111252,37106,10,42002,1,,,,,,,,,,,,
1723,1,10,模式：单手剑豪华疯狂,60722,30,3318,16200,1111253,37106,11,42002,3,42005,7,,,,,,,,,,
1724,1,10,模式：罕见的疯狂单手剑,60723,30,9755,21600,1111254,37106,12,42207,3,42005,9,39101,6,,,,,,,,
1725,1,10,模式：剑一手一个特殊的疯狂,60724,30,19900,32400,1111255,37106,15,43010,4,42005,13,39101,9,,,,,,,,
1726,1,10,模式：破旧的豹纹单手剑,60725,35,1610,14700,1111451,37107,10,,,,,,,,,,,,,,
1727,1,10,模式：普通豹单手剑,60726,35,2450,16170,1111452,37107,10,42003,1,,,,,,,,,,,,
1728,1,10,模式：密封件奢侈的单手长剑,60727,35,3451,22050,1111453,37107,11,42003,2,42005,9,,,,,,,,,,
1729,1,10,模式：单手剑稀有豹,60728,35,14581,29400,1111454,37107,12,42207,4,42005,12,39102,1,,,,,,,,
1730,1,10,模式：单手的特殊密封剑,60729,35,22713,44100,1111455,37107,15,43011,4,42005,18,39102,2,,,,,,,,
1731,1,10,模式：单手不起眼的勇士之剑,60730,40,1840,19200,1111651,37108,10,,,,,,,,,,,,,,
1732,1,10,模式：普通的单手剑斗士,60731,40,2800,21120,1111652,37108,10,42003,1,,,,,,,,,,,,
1733,1,10,模式：奢华单手剑斗士,60732,40,4904,28800,1111653,37108,11,42003,3,42005,12,,,,,,,,,,
1734,1,10,模式：剑一手一个难得的战士,60733,40,13244,38400,1111654,37108,12,42208,3,42005,16,39102,2,,,,,,,,
1735,1,10,模式：剑一手一个特殊的战士,60734,40,26589,57600,1111655,37108,15,43012,4,42005,24,39102,3,,,,,,,,
1736,1,10,模式：单手不起眼的勇士之剑,60735,45,2070,24300,1111851,37109,10,,,,,,,,,,,,,,
1737,1,10,模式：单手的普通战士的剑,60736,45,3330,26730,1111852,37109,10,42004,1,,,,,,,,,,,,
1738,1,10,模式：单手剑豪华老兵,60737,45,4797,36450,1111853,37109,11,42004,2,42005,15,,,,,,,,,,
1739,1,10,模式：剑一手一个难得的战士,60738,45,17060,48600,1111854,37109,12,42208,3,42005,20,39102,2,,,,,,,,
1740,1,10,模式：剑一手一个特殊的退伍军人,60739,45,34942,72900,1111855,37109,15,43013,4,42005,30,39102,4,,,,,,,,
1741,1,10,模式：破旧的君主单手剑,60740,50,2300,30000,1112051,37110,10,,,,,,,,,,,,,,
1742,1,10,模式：普通君主单手剑,60741,50,3700,33000,1112052,37110,10,42004,1,,,,,,,,,,,,
1743,1,10,模式：单手奢华的君主之剑,60742,50,6730,45000,1112053,37110,11,42004,3,42005,18,,,,,,,,,,
1744,1,10,模式：单手剑罕见的君主,60743,50,19481,60000,1112054,37110,12,42209,3,42005,25,39102,3,,,,,,,,
1745,1,10,模式：剑一手一个特殊的君主,60744,50,38824,90000,1112055,37110,15,43014,4,42005,37,39102,4,,,,,,,,
1746,1,10,模式：霸王之单手剑,60745,52,2392,32448,1010251,37110,11,,,,,,,,,,,,,,
1747,1,10,模式：普通霸王之单手剑,60746,52,4056,35694,1010251,37110,11,42006,1,,,,,,,,,,,,
1748,1,10,模式：单手剑豪华霸王之,60747,52,7623,48672,1010251,37110,12,42006,2,42005,20,,,,,,,,,,
1749,1,10,模式：罕见霸王之单手剑,60748,52,22756,64896,1010251,37110,13,42209,5,42005,27,39102,3,,,,,,,,
1750,1,10,模式：特殊霸王之单手剑,60749,52,45369,97344,1010251,37110,16,43014,6,42005,40,39102,5,,,,,,,,
